,WWWSEX,WWWWHITE,AGE65PLM,W12EDUC3,AGE4049M,W2TOTCL,W1FIPCOM,WWWBLACK,AGE5059M,W2FIPCOM,WWWHOMLN,AGE3039,W1TRUAM2,AGE1829,EDUCAT4,WWWBRNUS,W2CIVLIB,CENSDIV,WWWHISP,WWWEDU3,WWWAGEC1,WWWEDU5,W1STATE,AGE6064M,W12RACE4,WWWRACE4,W2SECURE,RAC3,WWWRACE3,NEWRACE,WWWAGE,COMPLET2,IMPHISP,W12OTHET,RACES,USAWT2CC,USAWT2NC,W2MISSCL,USAWT2RC,USAWT1RV,RACWT1RV,RHWT2CC,RHWT2RC,MULT2,W3IWER4_A
44,-1,1,1.0,1.0,-1.0,1.0000000000000002,-1.0,-1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.09090909090909105,0.41935483870967727,-1,1.0,0.9999999999999998,1.0,0.709090909090909,-1.0,-0.9999999999999999,-0.9999999999999999,0.09090909090909105,-1.0,-1,-1.0,0.31506849315068486,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.994456651406941,-0.9943807719694469,-0.8,-1.0,-1.0,-1.0,-0.9972374886838592,-1.0,-1.0,1
405,1,1,-1.0,0.0,-1.0,0.8181818181818183,-1.0,-1,-1.0,0.9999999999999999,-1.0,1.0,-1.0,-1.0,0.3333333333333335,-1.0,-0.09090909090909083,0.29032258064516125,-1,0.0,-0.33333333333333326,0.0,0.5999999999999999,-1.0,-0.9999999999999999,-0.9999999999999999,0.09090909090909105,-1.0,-1,-1.0,-0.4246575342465755,0.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.7834507588705357,-0.7843833764006113,-0.6000000000000001,-1.0,-1.0,-1.0,-0.8920833285050258,-1.0,-1.0,1
797,-1,1,-1.0,1.0,-1.0,1.0000000000000002,-1.0,-1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.2727272727272727,0.9999999999999998,-1,1.0,-0.6666666666666666,0.5,0.8909090909090909,-1.0,-0.9999999999999999,-0.9999999999999999,-0.09090909090909083,-1.0,-1,-1.0,-0.6986301369863014,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.7435301847570234,-0.7444199559831484,-0.8,-1.0,-1.0,-1.0,-0.8721890288989863,-1.0,-1.0,1
1359,1,1,-1.0,0.0,1.0,1.0000000000000002,0.4285714285714285,-1,-1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,-1.0,0.3333333333333335,1.0,1.0000000000000002,-0.935483870967742,-1,0.0,0.0,0.0,0.2727272727272727,-1.0,-0.9999999999999999,-0.9999999999999999,-0.8181818181818181,-1.0,-1,-1.0,-0.15068493150684925,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.5247936768831005,-1.0,-0.8,-0.4028532703641018,-0.5381016477191073,-0.6289214278355779,-0.7631823395148916,-0.6877355899290019,-1.0,1
1051,-1,1,-1.0,1.0,-1.0,1.0000000000000002,0.4285714285714285,-1,-1.0,0.4285714285714285,-1.0,-1.0,-0.19999999999999996,1.0,1.0,1.0,0.4545454545454546,-0.935483870967742,-1,1.0,-1.0,0.5,0.19999999999999996,-1.0,-0.9999999999999999,-0.9999999999999999,-0.2727272727272727,-1.0,-1,-1.0,-0.863013698630137,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.1541274949401894,-1.0,-0.8,0.06091824951191427,-0.16447682740490255,-0.3287597923529064,-0.5784619480584519,-0.4452167367316845,-1.0,1
457,-1,1,-1.0,-1.0,-1.0,1.0000000000000002,0.9999999999999999,-1,-1.0,0.9999999999999999,-1.0,1.0,-0.19999999999999996,-1.0,-0.33333333333333326,1.0,0.4545454545454546,0.9999999999999998,-1,0.0,-0.33333333333333326,-0.5,0.8909090909090909,-1.0,-0.9999999999999999,-0.9999999999999999,-0.2727272727272727,-1.0,-1,-1.0,-0.452054794520548,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,0.10086446329322185,-1.0,-0.8,0.36908914670290915,0.437636270169113,0.15496409933431754,-0.4513874626112224,-0.2840657186711363,-1.0,1
602,1,1,1.0,1.0,-1.0,1.0000000000000002,-1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6363636363636365,-0.935483870967742,-1,1.0,0.9999999999999998,1.0,0.49090909090909074,-1.0,-0.9999999999999999,-0.9999999999999999,-0.4545454545454545,-1.0,-1,-1.0,0.8082191780821917,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.8251138817581017,-0.8264867579218329,-0.8,-1.0,-1.0,-1.0,-0.9128460221200259,-1.0,-1.0,1
243,-1,-1,-1.0,0.0,1.0,1.0000000000000002,-1.0,1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.6363636363636365,0.35483870967741926,-1,0.0,0.0,0.0,-1.0,-1.0,-0.33333333333333326,-0.33333333333333326,-0.4545454545454545,0.0,0,0.0,-0.20547945205479468,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.6060342027771084,-0.6697265594873762,-0.8,-1.0,-1.0,-1.0,-0.5543245469722142,-1.0,-1.0,1
1271,-1,1,-1.0,0.0,-1.0,0.6363636363636365,-1.0,-1,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.2727272727272727,0.29032258064516125,-1,0.0,0.33333333333333326,0.0,-0.5636363636363637,-1.0,-0.9999999999999999,-0.9999999999999999,-0.4545454545454545,-1.0,-1,-1.0,0.041095890410958846,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.6722600059193803,-0.6714628379979386,-0.4,-1.0,-1.0,-1.0,-0.8366717468392421,-1.0,-1.0,1
965,-1,1,-1.0,1.0,1.0,1.0000000000000002,-1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.09090909090909105,-1.0,-1,1.0,0.0,0.5,-0.12727272727272732,-1.0,-0.9999999999999999,-0.9999999999999999,0.09090909090909105,-1.0,-1,-1.0,-0.28767123287671237,0.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.5945485745422214,-0.5963371429563022,-0.8,-1.0,-1.0,-1.0,-0.7979444856973493,-1.0,-1.0,1
91,1,1,1.0,0.0,-1.0,1.0000000000000002,0.4285714285714285,-1,-1.0,0.9999999999999999,-1.0,-1.0,0.20000000000000018,-1.0,0.3333333333333335,1.0,0.8181818181818183,0.41935483870967727,-1,0.0,0.9999999999999998,0.0,0.709090909090909,-1.0,-0.9999999999999999,-0.9999999999999999,-0.6363636363636362,-1.0,-1,-1.0,0.31506849315068486,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.9981275489542447,-1.0,-0.8,-0.9976512699705247,-0.9981503415070055,-0.9985140266702419,-0.9990668695796108,-0.9987717846207228,-1.0,1
339,-1,1,-1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,-1,-1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,-1.0,1.0,1.0,0.4545454545454546,-0.29032258064516125,-1,1.0,0.0,0.5,-0.34545454545454546,-1.0,-0.9999999999999999,-0.9999999999999999,-0.2727272727272727,-1.0,-1,-1.0,-0.23287671232876717,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.8866813417952862,-1.0,-0.8,-0.8568651450788494,-0.8641850565359115,-0.8908893806390229,-0.9435279830678228,-0.9251508568758798,-1.0,1
404,1,1,-1.0,1.0,-1.0,0.2727272727272727,-1.0,-1,-1.0,0.7142857142857141,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.09090909090909083,-0.935483870967742,-1,1.0,0.6666666666666667,1.0,0.2727272727272727,1.0,-0.9999999999999999,-0.9999999999999999,-0.4545454545454545,-1.0,-1,-1.0,0.23287671232876694,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.9125492925751839,-0.9132357906971282,0.0,-1.0,-1.0,-1.0,-0.956419199550459,-1.0,-1.0,1
638,-1,1,1.0,-1.0,-1.0,0.8181818181818183,-1.0,-1,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.2727272727272727,-0.935483870967742,-1,0.0,0.9999999999999998,-0.5,0.49090909090909074,-1.0,-0.9999999999999999,-0.9999999999999999,-0.2727272727272727,-1.0,-1,-1.0,0.7534246575342467,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.46481359418491286,-0.46723042000418513,-0.6000000000000001,-1.0,-1.0,-1.0,-0.7332914433518742,-1.0,-1.0,1
102,1,1,1.0,1.0,-1.0,-1.0,0.9999999999999999,-1,-1.0,-1.0,1.0,-1.0,0.20000000000000018,-1.0,1.0,1.0,-1.0,-1.0,-1,1.0,0.9999999999999998,1.0,-0.12727272727272732,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1,-1.0,0.726027397260274,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.9022134469219517,-0.9214405197291768,-1.0,-1.0,-1.0,1
500,1,1,1.0,-1.0,-1.0,1.0000000000000002,0.4285714285714285,-1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.8181818181818183,0.9999999999999998,-1,0.0,0.9999999999999998,-0.5,0.45454545454545436,-1.0,-0.9999999999999999,-0.9999999999999999,-0.6363636363636362,-1.0,-1,-1.0,0.6986301369863013,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.5877211909484124,-1.0,-0.8,-0.48061659856316885,-0.5953087883292665,-0.6748803362196611,-0.7945420793502574,-0.7284001679968639,-1.0,1
340,1,-1,-1.0,-1.0,-1.0,1.0000000000000002,-0.1428571428571429,1,1.0,-0.1428571428571429,-1.0,-1.0,0.20000000000000018,-1.0,-0.33333333333333326,1.0,1.0000000000000002,-0.3548387096774195,-1,0.0,0.33333333333333326,-0.5,-0.38181818181818183,-1.0,-0.33333333333333326,-0.33333333333333326,-0.8181818181818181,0.0,0,0.0,0.09589041095890405,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.9645999605287919,-1.0,-0.8,-0.9566830365224456,-0.9900872271016159,-0.9829484283780747,-0.9599535575429589,-0.9566830365225961,-1.0,1
278,1,-1,1.0,0.0,-1.0,1.0000000000000002,0.9999999999999999,1,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-1.0,0.3333333333333335,1.0,0.2727272727272727,-0.935483870967742,-1,0.0,0.9999999999999998,0.0,0.2727272727272727,-1.0,-0.33333333333333326,-0.33333333333333326,-0.09090909090909083,0.0,0,0.0,0.45205479452054775,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.9919988750283584,-1.0,-0.8,-0.9906921006854333,-0.9984854117768311,-0.9973946634478669,-0.9909486939689351,-0.9906921006853954,-1.0,1
1316,-1,1,-1.0,1.0,1.0,1.0000000000000002,-1.0,-1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.8181818181818181,-0.3548387096774195,-1,1.0,0.0,0.5,-0.09090909090909094,-1.0,-0.9999999999999999,-0.9999999999999999,1.0000000000000002,-1.0,-1,-1.0,-0.3972602739726028,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.6408051326193833,-0.6398552837000211,-0.8,-1.0,-1.0,-1.0,-0.8209963041034829,-1.0,-1.0,1
1405,-1,-1,-1.0,0.0,1.0,1.0000000000000002,-1.0,1,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.6363636363636365,-0.3548387096774195,-1,0.0,0.0,0.0,-0.09090909090909094,-1.0,-0.33333333333333326,-0.33333333333333326,-0.4545454545454545,0.0,0,0.0,-0.34246575342465757,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.9905497212519648,-0.9935494208789184,-0.8,-1.0,-1.0,-1.0,-0.989309332708532,-1.0,-1.0,1
592,-1,1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,-1,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,1.0,-0.2727272727272727,-0.3548387096774195,-1,0.0,0.33333333333333326,0.0,-0.09090909090909094,-1.0,-0.9999999999999999,-0.9999999999999999,0.4545454545454546,-1.0,-1,-1.0,-0.041095890410958846,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.6665657570298127,-0.663799256556423,-0.8,-1.0,-1.0,-1.0,-0.8338340348084476,-1.0,-1.0,1
251,1,1,-1.0,1.0,1.0,1.0000000000000002,0.7142857142857141,-1,-1.0,0.9999999999999999,-1.0,-1.0,0.6000000000000001,-1.0,1.0,1.0,0.6363636363636365,0.29032258064516125,-1,1.0,0.0,0.5,0.8181818181818181,-1.0,-0.9999999999999999,-0.9999999999999999,-0.4545454545454545,-1.0,-1,-1.0,-0.15068493150684925,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.8274800042691449,-1.0,-0.8,-0.7825927796835563,-0.8530077106600964,-0.8819097565987837,-0.9140251722494863,-0.8863117990469569,-1.0,1
664,1,-1,1.0,-1.0,-1.0,1.0000000000000002,0.1428571428571428,1,-1.0,0.4285714285714285,-1.0,-1.0,1.0,-1.0,-0.33333333333333326,1.0,1.0000000000000002,-0.3548387096774195,-1,0.0,0.9999999999999998,-0.5,-0.4181818181818182,-1.0,-0.33333333333333326,-0.33333333333333326,-0.8181818181818181,0.0,0,0.0,0.6438356164383559,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.9881999868429306,-1.0,-0.8,-0.9855610121742333,-0.9966957423672053,-0.9943161427926361,-0.9866511858476087,-0.9855610121741987,-1.0,1
632,1,1,-1.0,1.0,-1.0,1.0000000000000002,-1.0,-1,1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.4545454545454546,-0.935483870967742,-1,1.0,0.33333333333333326,1.0,0.2727272727272727,-1.0,-0.9999999999999999,-0.9999999999999999,-0.2727272727272727,-1.0,-1,-1.0,0.013698630136986134,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.9125492925751839,-0.9132357906971282,-0.8,-1.0,-1.0,-1.0,-0.956419199550459,-1.0,-1.0,1
1223,-1,1,-1.0,1.0,-1.0,1.0000000000000002,-1.0,-1,1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.09090909090909083,0.9999999999999998,-1,1.0,0.33333333333333326,1.0,-0.8181818181818182,-1.0,-0.9999999999999999,-0.9999999999999999,0.2727272727272727,-1.0,-1,-1.0,-0.06849315068493156,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.3515290197927139,-0.3537787614187242,-0.8,-1.0,-1.0,-1.0,-0.6768364119863078,-1.0,-1.0,1
277,1,-1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,1,-1.0,-0.1428571428571429,-1.0,-1.0,-1.0,1.0,0.3333333333333335,1.0,0.8181818181818183,-0.3548387096774195,-1,0.0,-0.6666666666666666,0.0,-0.09090909090909094,-1.0,-0.33333333333333326,-0.33333333333333326,-0.6363636363636362,0.0,0,0.0,-0.7808219178082192,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.41534164512345395,-0.3897173718892296,-0.8,-1.0,-1.0,-1.0,-0.3386027949308441,-1.0,-1.0,1
1354,1,-1,-1.0,-1.0,1.0,1.0000000000000002,0.4285714285714285,1,-1.0,0.9999999999999999,-1.0,-1.0,1.0,-1.0,-0.33333333333333326,1.0,0.09090909090909105,0.29032258064516125,-1,0.0,0.0,-0.5,-0.6363636363636365,-1.0,-0.33333333333333326,-0.33333333333333326,0.09090909090909105,0.0,0,0.0,-0.23287671232876717,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.9736955261834092,-1.0,-0.8,-0.9665941321047565,-0.9921115976357762,-0.9864306729028047,-0.970242954166432,-0.9665941321046445,-1.0,1
1028,1,-1,-1.0,-1.0,1.0,1.0000000000000002,-0.1428571428571429,-1,-1.0,-0.1428571428571429,-1.0,-1.0,0.6000000000000001,-1.0,-0.33333333333333326,1.0,-0.2727272727272727,0.41935483870967727,1,0.0,0.0,-0.5,0.709090909090909,-1.0,0.3333333333333335,0.3333333333333335,0.4545454545454546,-1.0,-1,-1.0,-0.28767123287671237,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-0.9323245319647764,-1.0,-0.8,-0.9009379881827392,-0.9754403576926269,-0.9802693450728338,-0.9217360184343825,-0.945338303496891,-1.0,1
261,1,1,-1.0,1.0,-1.0,1.0000000000000002,-0.1428571428571429,-1,-1.0,0.4285714285714285,-1.0,1.0,0.6000000000000001,-1.0,1.0,1.0,0.2727272727272727,0.41935483870967727,-1,1.0,-0.33333333333333326,1.0,0.709090909090909,-1.0,-0.9999999999999999,-0.9999999999999999,-0.09090909090909083,-1.0,-1,-1.0,-0.5068493150684932,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.8075897381683086,-1.0,-0.8,-0.757527352072982,-0.8360605983131952,-0.868294834136125,-0.9041129171820357,-0.8732043991777204,-1.0,1
55,-1,1,-1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,-1,-1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,-1.0,1.0,1.0,0.2727272727272727,-1.0,-1,1.0,0.0,1.0,-0.12727272727272732,-1.0,-0.9999999999999999,-0.9999999999999999,-0.09090909090909083,-1.0,-1,-1.0,-0.3150684931506851,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.8908865692241063,-1.0,-0.8,-0.8631467162197186,-0.8922215826744436,-0.9134132845162706,-0.945623645673803,-0.928435662785986,-1.0,1
603,1,-1,1.0,-1.0,-1.0,1.0000000000000002,-1.0,1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,1.0,0.09090909090909105,-0.3548387096774195,-1,-1.0,0.9999999999999998,-1.0,-0.09090909090909094,-1.0,-0.33333333333333326,-0.33333333333333326,0.09090909090909105,0.0,0,0.0,0.28767123287671237,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.9873554816172752,-0.9877182713648471,-0.8,-1.0,-1.0,-1.0,-0.9856958357851262,-1.0,-1.0,1
248,-1,-1,1.0,0.0,-1.0,0.6363636363636365,-0.1428571428571429,-1,-1.0,-0.1428571428571429,1.0,-1.0,0.6000000000000001,-1.0,0.3333333333333335,1.0,-0.2727272727272727,0.41935483870967727,1,0.0,0.9999999999999998,0.0,0.709090909090909,-1.0,-0.9999999999999999,0.3333333333333335,0.09090909090909105,-1.0,-1,-1.0,0.42465753424657526,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.9980793428282106,-1.0,-0.4,-0.997574496166335,-0.9975194502381304,-0.9980071830539212,-0.9990428461999493,-0.9987316374918496,-1.0,1
1045,-1,1,-1.0,0.0,-1.0,0.8181818181818183,0.9999999999999999,-1,-1.0,0.7142857142857141,-1.0,1.0,-0.19999999999999996,-1.0,0.3333333333333335,1.0,0.2727272727272727,0.41935483870967727,-1,0.0,-0.33333333333333326,0.0,-0.23636363636363644,-1.0,-0.9999999999999999,-0.9999999999999999,-0.2727272727272727,-1.0,-1,-1.0,-0.6164383561643836,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.6964864818638481,-1.0,-0.6000000000000001,-0.6167076495208121,-0.6080089689017064,-0.6850833708261714,-0.8487449392103843,-0.799565912752872,-1.0,1
1378,-1,1,-1.0,0.0,-1.0,1.0000000000000002,0.9999999999999999,-1,1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,-1.0,0.3333333333333335,-1.0,1.0000000000000002,0.41935483870967727,-1,0.0,0.33333333333333326,0.0,0.709090909090909,-1.0,-0.9999999999999999,-0.9999999999999999,-0.8181818181818181,-1.0,-1,-1.0,-0.06849315068493156,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.9961586856564212,-1.0,-0.8,-0.9951489923324156,-0.9950389004762608,-0.996014366107676,-0.998085692399766,-0.9974632749835546,-1.0,1
304,-1,1,-1.0,1.0,-1.0,0.2727272727272727,-1.0,-1,-1.0,0.9999999999999999,1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.6363636363636362,0.9354838709677418,-1,1.0,0.6666666666666667,0.5,-0.8909090909090909,1.0,-0.9999999999999999,-0.9999999999999999,0.09090909090909105,-1.0,-1,-1.0,0.20547945205479445,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.8366123420595796,-0.8371791831773663,0.0,-1.0,-1.0,-1.0,-0.9185762456783096,-1.0,-1.0,1
662,1,1,1.0,1.0,-1.0,1.0000000000000002,-1.0,-1,-1.0,0.7142857142857141,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.2727272727272727,0.35483870967741926,-1,1.0,0.9999999999999998,1.0,-0.0181818181818183,-1.0,-0.9999999999999999,-0.9999999999999999,0.4545454545454546,-1.0,-1,-1.0,0.5890410958904109,0.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.9976015386959488,-0.997600779368812,-0.8,-1.0,-1.0,-1.0,-0.9988047339289472,-1.0,-1.0,1
817,-1,1,-1.0,-1.0,-1.0,1.0000000000000002,0.9999999999999999,-1,-1.0,0.9999999999999999,-1.0,1.0,-0.19999999999999996,-1.0,-0.33333333333333326,1.0,0.4545454545454546,-0.29032258064516125,-1,0.0,-0.33333333333333326,-0.5,-0.054545454545454564,-1.0,-0.9999999999999999,-0.9999999999999999,-0.2727272727272727,-1.0,-1,-1.0,-0.452054794520548,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.4735820864531457,-1.0,-0.8,-0.3361252977425645,-0.599641566793602,-0.6783611913430323,-0.7376611954447039,-0.6528417020924965,-1.0,1
1263,1,-1,-1.0,0.0,-1.0,1.0000000000000002,-1.0,1,1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,0.3333333333333335,1.0,0.6363636363636365,0.29032258064516125,-1,0.0,0.33333333333333326,0.0,-0.6363636363636365,-1.0,-0.33333333333333326,-0.33333333333333326,-0.4545454545454545,0.0,0,0.0,0.09589041095890405,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.9548017559473303,-0.9534967811379697,-0.8,-1.0,-1.0,-1.0,-0.9488692976999389,-1.0,-1.0,1
915,1,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,1,-1.0,-0.1428571428571429,-1.0,1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-0.6363636363636362,-0.935483870967742,-1,0.0,-0.33333333333333326,-0.5,0.2727272727272727,-1.0,-0.33333333333333326,-0.33333333333333326,0.8181818181818183,0.0,0,0.0,-0.47945205479452047,-1.0,0.1428571428571428,-1.0,-0.5999999999999999,-0.9846883640773894,-0.9848655894775694,-0.8,-1.0,-1.0,-1.0,-0.9923694916902079,-1.0,1.0,1
4,-1,1,-1.0,1.0,-1.0,0.8181818181818183,0.7142857142857141,-1,1.0,0.9999999999999999,-1.0,-1.0,-0.19999999999999996,-1.0,1.0,1.0,0.09090909090909105,-0.3548387096774195,-1,1.0,0.33333333333333326,1.0,-0.4181818181818182,-1.0,-0.9999999999999999,-0.9999999999999999,-0.09090909090909083,-1.0,-1,-1.0,-0.09589041095890427,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.9428017705493963,-1.0,-0.6000000000000001,-0.9277518777235605,-0.9314466441613787,-0.944925801800193,-0.9714954321451298,-0.9622194744412051,-1.0,1
792,1,-1,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-1,1.0,-0.1428571428571429,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.09090909090909105,0.41935483870967727,1,-1.0,0.33333333333333326,-1.0,0.709090909090909,-1.0,0.3333333333333335,0.3333333333333335,0.09090909090909105,-1.0,-1,-1.0,-0.013698630136986356,0.0,-0.9999999999999999,-1.0,-0.9999999999999999,-0.990528768278157,-0.9889951206800031,-0.8,-1.0,-1.0,-1.0,-0.9890468979911196,-1.0,-1.0,1
336,-1,1,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1,-1.0,0.4285714285714285,-1.0,-1.0,-1.0,-1.0,-0.33333333333333326,1.0,0.4545454545454546,-0.29032258064516125,-1,0.0,0.0,-0.5,-0.054545454545454564,-1.0,-0.9999999999999999,-0.9999999999999999,-0.2727272727272727,-1.0,-1,-1.0,-0.3972602739726028,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.6739928220116262,-0.6736485330920943,-0.8,-1.0,-1.0,-1.0,-0.8375352905950679,-1.0,-1.0,1
1228,1,-1,-1.0,1.0,-1.0,1.0000000000000002,-1.0,1,-1.0,0.4285714285714285,1.0,-1.0,-1.0,1.0,1.0,1.0,0.8181818181818183,-0.3548387096774195,-1,1.0,-1.0,0.5,-0.4181818181818182,-1.0,-0.33333333333333326,-0.33333333333333326,-0.6363636363636362,0.0,0,0.0,-0.8356164383561644,-1.0,-0.9999999999999999,-1.0,-0.5999999999999999,-0.89443929230041,-0.8803098147985736,-0.8,-1.0,-1.0,-1.0,-0.932296183619929,-1.0,-1.0,1
357,1,1,-1.0,1.0,-1.0,0.8181818181818183,0.9999999999999999,-1,1.0,0.9999999999999999,-1.0,-1.0,-0.6,-1.0,1.0,1.0,0.4545454545454546,0.29032258064516125,-1,1.0,0.33333333333333326,0.5,0.5999999999999999,-1.0,-0.9999999999999999,-0.9999999999999999,-0.4545454545454545,-1.0,-1,-1.0,0.041095890410958846,0.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.6549600085380827,-1.0,-0.6000000000000001,-0.5651855593668584,-0.7060154213201927,-0.7638195131977339,-0.8280503444991054,-0.7726235980939138,-1.0,1
1098,1,1,-1.0,1.0,-1.0,1.0000000000000002,-1.0,-1,-1.0,0.4285714285714285,1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.2727272727272727,-0.935483870967742,-1,1.0,-0.6666666666666666,1.0,0.49090909090909074,-1.0,-0.9999999999999999,-0.9999999999999999,0.4545454545454546,-1.0,-1,-1.0,-0.726027397260274,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.8251138817581017,-0.8264867579218329,-0.8,-1.0,-1.0,-1.0,-0.9128460221200259,-1.0,-1.0,1
191,1,1,-1.0,1.0,1.0,1.0000000000000002,-1.0,-1,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.6363636363636365,-0.935483870967742,-1,1.0,0.0,1.0,0.2727272727272727,-1.0,-0.9999999999999999,-0.9999999999999999,-0.4545454545454545,-1.0,-1,-1.0,-0.23287671232876717,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.8251138817581017,-0.8264867579218329,-0.8,-1.0,-1.0,-1.0,-0.9128460221200259,-1.0,-1.0,1
1091,-1,1,-1.0,1.0,-1.0,1.0000000000000002,-1.0,-1,-1.0,0.9999999999999999,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.8181818181818183,-1.0,-1,1.0,-0.33333333333333326,0.5,-0.12727272727272732,-1.0,-0.9999999999999999,-0.9999999999999999,-0.6363636363636362,-1.0,-1,-1.0,-0.4246575342465755,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,-0.797254807525453,-0.7981491776635398,-0.8,-1.0,-1.0,-1.0,-0.8989625351752871,-1.0,-1.0,1
