,CL7R,CL2R,CT2BIN,CL5R,CL1R,DEMOC,MOD,CON,WWWWHITE,FEMALE,COLGRD,SOMCOL,W12WHITE,CL9R,REPUB,INDEP,AGE65PLM,COMHS,CL8R,BABS,CD4A_A,AGE4049M,CD4A_B,PTYID3,W2TOTCL,W12EDUC3,WWWBLACK,AGE5059M,LIB,VPROUD,STRATA,IDEO3,AGE3039,DOG4R,W1TRUAM2,CT1A,WWWHOMLN,COMPLET2,ADVDEG,CD7_A,CENSDIV,INCA,W2CIVLIB,PROUD,EDUCAT4,GT2,CL7,CL2,CL10R,CL5,AGE6064M,CL4A,INCOME,FIP2,WWWAGEC1,AGE1829,CL6B,P17_A,WWWEDU3,W1STATE,WWWEDU5,CL9,MEANFR,FIP1,W12HISP,WWWHISP,CL1,SEC4,B1,CL8,CD8,RAC3,W12RACE4,LOPROU,CD6,WWWAGE,V1_B,MNDOG,W2SECURE,WWWRACE4,CLPROP,WWWRACE3,POLINT,NEWRACE,B2,LTHS,IWER3,FIPCOM,DOG2R,DOG5R,DOG6R,DOG3R,DOG1R,WWWBRNUS,RI2_A,CL10,DG2,DG3,DG1,CD5A,W3IWER4_A
599,-0.25943501404312896,0.25943501404312896,0.25943501404312896,1.0,0.25943501404312896,0.25943501404312896,-0.25943501404312896,-1.0,1,-0.25943501404312896,-0.25943501404312896,-1.0,1.0,1.0,-1.0,-0.25943501404312896,-1.0,0.25943501404312896,1.0,-0.25943501404312896,-1.0,-1.0,1.0,0.6297175070215646,1.0000000000000002,-0.25943501404312896,-1,-0.25943501404312896,0.25943501404312896,1.0,1.0,0.6297175070215646,-1.0,-1.0,-1.0,-0.08647833801437632,-1.0,-1.0,-1.0,0.4722881302661732,0.9999999999999998,-1.0,0.5690395467311937,-1.0,0.16037665730458062,-0.6297175070215645,0.079515726322682,-0.2803228491182119,1.0,0.1428571428571428,0.25943501404312896,-0.44457626053234667,0.25,-0.9999999999999999,0.5432391690071883,-1.0,-0.05542373946765333,0.4722881302661732,0.3702824929784354,0.9259259259259258,-0.12971750702156448,0.1428571428571428,-0.6839623342695419,-0.3702824929784355,-1.0,-1,-0.05542373946765333,-0.5062900093620859,-1.0,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-1.0,-0.5309227824588207,0.1732103682666084,-0.8425706232446089,-0.8641902077482073,-0.3872213649130117,-0.9999999999999999,0.6574293767553914,-1,0.5801883286522904,-1.0,-0.9999999999999999,-1.0,-0.3702824929784355,0.640161424559106,-1.0,-1.0,-0.9074293767553911,-0.8425706232446089,-0.8425706232446089,1.0,-1.0,0.1428571428571428,-0.25,-0.40742937675539115,-0.40742937675539115,0.1428571428571428,1
446,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0000000000000002,0.0,-1,1.0,-1.0,1.0,1.0,0.0,-1.0,-0.5,0.6000000000000001,-0.33333333333333326,-1.0,-1.0,-1.0,-0.75,-0.3548387096774195,-1.0,0.4545454545454546,-1.0,0.3333333333333335,-1.0,0.1428571428571428,-0.9999999999999999,1.0,-0.9999999999999999,-1.0,-1.0,0.0,-0.9999999999999999,0.33333333333333326,-1.0,-1.0,0.0,0.0,-0.37037037037037035,0.0,-0.9999999999999999,-0.33333333333333326,0.5,-1.0,-1,0.0,0.3333333333333335,-1.0,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-1.0,-0.11111111111111116,0.08823529411764697,-1.0,0.3333333333333499,-0.2727272727272727,-0.9999999999999999,-0.13888888888899986,-1,-0.33333333333333326,-1.0,-0.9999999999999999,-1.0,0.0,0.7142857142857141,-0.25,-0.25,-0.75,0.0,0.0,1.0,-1.0,0.1428571428571428,-0.75,-1.0,-1.0,0.1428571428571428,1
564,-1.0,1.0,1.0,0.7850117417878142,0.7850117417878142,0.7850117417878142,-1.0,-0.7850117417878142,1,-0.7850117417878142,-1.0,-0.7850117417878142,1.0,1.0,-0.7850117417878142,-1.0,-1.0,0.7850117417878142,1.0,-1.0,-1.0,-1.0,1.0,0.7850117417878142,0.9609112257796026,-0.8925058708939071,-1,-0.7850117417878142,0.7850117417878142,1.0,1.0,0.7850117417878142,-1.0,-0.9462529354469535,-0.8710070450726886,-0.33333333333333326,-1.0,-1.0,-1.0,0.5887588063408606,0.9999999999999998,-1.0,0.5777304750330403,-1.0,-0.26167058059593806,-1.0,0.6528604976536612,0.1428571428571428,0.7850117417878142,0.020006709593036742,0.7850117417878142,-0.8925058708939071,0.19625293544695355,-0.9999999999999999,0.630835290297969,-1.0,0.33875880634086064,0.5887588063408606,0.0,0.9259259259259258,-0.44625293544695355,0.1428571428571428,-0.661670580595938,0.05374706455304645,-1.0,-1,0.33875880634086064,-0.9999999999999999,-1.0,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-1.0,-0.7777777777777778,0.19639757684357972,-0.7768735322765232,-0.6720921396742107,-0.43500106743525574,-0.9999999999999999,0.6544496630167944,-1,0.40499608607072846,-1.0,-0.9999999999999999,-1.0,-0.1074941291060929,0.459284036887455,-0.8925058708939071,-0.9193794031704303,-0.8925058708939071,-0.6693794031704303,-0.6693794031704303,1.0,-1.0,0.020006709593036742,-0.3306205968295697,-0.5537470645530465,-0.5537470645530465,0.1428571428571428,1
118,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0000000000000002,1.0,-1,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-0.19999999999999996,0.3333333333333335,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-0.4545454545454545,-1.0,1.0,0.0,0.1428571428571428,-0.9999999999999999,1.0,-0.9999999999999999,-1.0,0.0,0.75,-0.9999999999999999,0.33333333333333326,-1.0,0.5,0.0,1.0,0.18518518518518512,1.0,-0.9999999999999999,0.7333333333333334,-1.0,-1.0,-1,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-1.0,-0.11111111111111116,0.0588235294117645,-0.75,-0.83333333333335,0.6363636363636365,-0.9999999999999999,-0.6944444444444999,-1,0.3333333333333335,-1.0,-0.9999999999999999,-1.0,0.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.75,-0.75,1.0,-1.0,0.1428571428571428,-0.25,-0.5,-0.5,0.1428571428571428,1
399,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.8181818181818183,0.0,-1,-1.0,-1.0,1.0,1.0,0.0,1.0,-0.5,-0.19999999999999996,0.3333333333333335,-1.0,-1.0,-1.0,0.75,0.29032258064516125,-1.0,0.2727272727272727,-1.0,0.3333333333333335,0.0,-0.9999999999999999,0.1428571428571428,1.0,-0.9999999999999999,-1.0,0.5,0.5,-0.9999999999999999,-0.33333333333333326,-1.0,0.5,0.0,0.0,0.962962962962963,0.0,-0.9999999999999999,-0.33333333333333326,0.5,-1.0,-1,-1.0,-0.33333333333333326,-1.0,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,-1.0,-0.11111111111111116,-0.5000000000000002,-0.75,-0.83333333333335,-0.2727272727272727,-0.9999999999999999,-0.13888888888899986,-1,0.3333333333333335,-1.0,-0.9999999999999999,-1.0,0.0,0.7142857142857141,-1.0,-1.0,-1.0,-0.75,-1.0,1.0,-1.0,0.1428571428571428,-0.25,-0.5,-0.25,0.1428571428571428,1
551,-0.1220604385114199,0.1220604385114199,0.1220604385114199,-0.1220604385114199,-1.0,-1.0,-1.0,0.1220604385114199,1,1.0,-0.1220604385114199,0.1220604385114199,1.0,1.0,0.1220604385114199,-0.1220604385114199,-1.0,-1.0,1.0,-0.1220604385114199,-1.0,-1.0,1.0,-0.56103021925571,0.7959890111797419,0.43896978074428983,-1,0.1220604385114199,-0.1220604385114199,1.0,1.0,-0.1220604385114199,-0.1220604385114199,-0.719484890372145,-0.32676373689314797,-0.04068681283714004,-1.0,-1.0,-1.0,-0.8597424451860725,0.4052667486690267,-1.0,0.25053446572519644,-1.0,0.6259798538295267,-0.56103021925571,-0.35882260656490284,-0.35882260656490284,-0.1220604385114199,-0.49832025057795415,-1.0,0.0,-0.14025755481392754,-0.9999999999999999,0.04068681283714004,-1.0,-0.3415453288835649,-0.09154532888356492,0.43896978074429005,0.9584422059810584,0.21948489037214491,0.1428571428571428,-0.30078388306362136,-0.1584546711164352,-1.0,-1,-0.56103021925571,-0.7073534795038066,-1.0,0.1428571428571428,-0.4512877740696375,-1.0,-0.9999999999999999,-1.0,-0.2900335769507889,-0.23094659059105394,-0.8902575548139275,0.19111607086035054,-0.2727272727272727,-0.9999999999999999,0.14156402658656742,-1,0.4147069590076131,-1.0,-0.9999999999999999,-1.0,-0.56103021925571,0.8397056516412255,-0.3292273355582176,-0.469484890372145,-0.3292273355582176,-0.3292273355582176,-0.10974244518607246,1.0,-1.0,-0.49832025057795415,-0.780515109627855,-0.780515109627855,-0.8902575548139275,0.1428571428571428,1
550,-0.9391914966393491,1.0,1.0,-0.9391914966393491,1.0,1.0,-1.0,0.9391914966393491,-1,-1.0,-0.9391914966393491,0.9391914966393491,-0.9391914966393491,1.0,-1.0,-1.0,0.9391914966393491,-1.0,1.0,-0.9391914966393491,0.9391914966393493,-1.0,-0.9391914966393491,1.0,1.0000000000000002,0.030404251680325345,-1,-0.9391914966393491,-0.9391914966393491,0.9391914966393491,0.0,-0.9391914966393491,-1.0,-0.5,-1.0,-0.33333333333333326,-1.0,-1.0,-1.0,0.75,0.29032258064516125,-1.0,0.29483945576750936,-0.9391914966393491,0.35360283445355023,-1.0,0.662164139976585,0.1428571428571428,1.0,-0.9652522837939137,-1.0,0.5,0.75,0.10810942665105672,0.979730498879783,-1.0,0.45439362247951176,-0.7043936224795118,0.030404251680325345,-0.14814814814814814,0.015202125840162672,0.1428571428571428,0.04234326532240651,-0.030404251680325345,-1.0,-1,0.0,-0.33333333333333326,-0.9695957483196745,0.1428571428571428,-0.9619946853995931,-0.030404251680325345,-0.35360283445355023,-1.0,-0.13138061223132813,0.42955131553399273,-0.75,-0.26013475056010904,-0.11302127394932748,-0.9999999999999999,0.27195862621356914,-1,0.35360283445355023,-0.030404251680325345,-0.9999999999999999,-1.0,0.0,-0.10810942665105672,-0.7576010629200813,-0.7576010629200813,-0.2728031887602441,-0.9923989370799187,-0.25,1.0,-1.0,0.1428571428571428,-0.49239893707991866,-0.25760106292008134,-0.75,0.1428571428571428,1
622,-1.0,-1.0,-1.0,-0.28313241789267507,-1.0,-1.0,-0.28313241789267507,-1.0,1,1.0,-0.28313241789267507,-1.0,1.0,-0.28313241789267507,-1.0,1.0,1.0,0.28313241789267507,-0.28313241789267507,-1.0,-1.0,-1.0,1.0,0.0,0.2831324178926753,-0.28313241789267507,-1,-1.0,0.28313241789267507,1.0,1.0,0.6415662089463376,-1.0,-1.0,0.20000000000000018,0.7610441392975584,-0.28313241789267507,-1.0,-0.28313241789267507,0.0,-1.0,-0.6415662089463375,-0.06681278698714532,-1.0,0.14457838807154988,0.35843379105366235,0.1428571428571428,-0.9999999999999999,1.0,-0.590361381652957,-1.0,0.268825343290247,-0.17921689552683118,-0.9999999999999999,0.9999999999999998,-1.0,0.17921689552683118,0.481174656709753,0.35843379105366235,-0.11111111111111116,0.03765068658049375,-0.590361381652957,-0.6955823442809765,-0.35843379105366246,-1.0,-1,-1.0,-0.7610441392975583,-0.35843379105366246,-0.590361381652957,-0.5707831044731688,-1.0,-0.9999999999999999,-1.0,-0.11111111111111116,0.548812920108753,-0.75,-0.28493972536780254,-0.5334063934935727,-0.9999999999999999,-0.39574961856638824,-1,0.7610441392975584,-1.0,-0.26678147548989983,-1.0,0.0,0.6333907377449498,-0.28313241789267507,-0.6415662089463375,-0.75,-0.5707831044731688,-0.08960844776341559,1.0,-1.0,0.1428571428571428,0.19804223881707816,-0.5896084477634156,-0.9103915522365844,0.1428571428571428,1
301,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0000000000000002,1.0,-1,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.29032258064516125,-1.0,0.4545454545454546,-1.0,1.0,-1.0,0.1428571428571428,0.1428571428571428,1.0,0.1428571428571428,1.0,0.0,0.75,-0.9999999999999999,0.6666666666666667,-1.0,-1.0,0.0,1.0,-0.5925925925925926,0.5,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1,-1.0,-0.9999999999999999,-1.0,0.1428571428571428,-0.25,-1.0,-0.9999999999999999,-1.0,-0.7777777777777778,0.17647058823529393,-1.0,-0.66666666666665,-0.2727272727272727,-0.9999999999999999,0.5,-1,-0.33333333333333326,-1.0,-0.9999999999999999,-1.0,0.0,0.9999999999999999,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,0.1428571428571428,-0.25,-0.25,-0.25,0.1428571428571428,1
363,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0000000000000002,1.0,-1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9999999999999999,1.0,-1.0,-1.0,0.75,0.41935483870967727,-1.0,0.2727272727272727,-1.0,1.0,0.0,0.1428571428571428,0.1428571428571428,1.0,-0.9999999999999999,-1.0,0.5,0.25,-0.9999999999999999,0.0,-1.0,0.5,-0.75,1.0,0.7407407407407407,0.5,0.1428571428571428,0.3333333333333335,0.0,1.0,1,0.0,-0.33333333333333326,-1.0,0.1428571428571428,-1.0,-1.0,0.3333333333333335,-1.0,-0.7777777777777778,-0.17647058823529438,-0.75,-0.1666666666666501,-0.09090909090909083,0.3333333333333335,0.25,-1,0.3333333333333335,-1.0,-0.9999999999999999,-1.0,0.0,0.4285714285714285,-0.25,-1.0,-0.75,-0.25,-0.25,1.0,-1.0,0.1428571428571428,-0.75,-0.75,-0.75,-0.9999999999999999,1
122,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,0.8181818181818183,0.0,-1,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,0.0,0.29032258064516125,1.0,0.2727272727272727,-1.0,0.3333333333333335,-1.0,-0.9999999999999999,-0.9999999999999999,1.0,0.1428571428571428,-1.0,0.5,1.0,-0.9999999999999999,0.33333333333333326,-1.0,0.5,0.0,0.0,0.33333333333333326,0.0,0.1428571428571428,-0.06666666666666665,-1.0,-1.0,-1,0.0,-0.9999999999999999,0.0,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-1.0,-0.11111111111111116,-0.08823529411764719,-0.75,-0.5,-0.2727272727272727,-0.9999999999999999,0.41666666666675,-1,1.0,-1.0,0.1428571428571428,-1.0,0.0,0.9999999999999999,-0.75,-1.0,-0.25,-0.75,-0.75,1.0,-1.0,0.1428571428571428,-0.5,-0.5,-0.5,0.1428571428571428,1
325,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.8181818181818183,-1.0,-1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.20000000000000018,1.0,-1.0,-1.0,-1.0,-0.75,0.9354838709677418,0.0,-0.09090909090909083,-1.0,-0.33333333333333326,0.0,0.1428571428571428,0.1428571428571428,1.0,-0.9999999999999999,-1.0,1.0,-0.5,-0.9999999999999999,0.9999999999999998,-1.0,-1.0,-0.75,0.0,-0.7407407407407407,-0.5,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1,0.0,0.3333333333333335,-1.0,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-1.0,-0.5555555555555556,0.3235294117647056,-1.0,-0.5,0.09090909090909105,-0.9999999999999999,0.13888888888899986,-1,1.0,-1.0,-0.9999999999999999,-1.0,-1.0,0.9999999999999999,-1.0,-0.75,-0.75,-0.75,-0.25,1.0,-1.0,0.1428571428571428,-0.25,-0.5,-0.75,0.1428571428571428,1
424,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0000000000000002,0.0,-1,-1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-1.0,-1.0,0.0,-0.3548387096774195,-1.0,0.8181818181818183,-1.0,0.3333333333333335,-1.0,-0.9999999999999999,0.1428571428571428,1.0,0.1428571428571428,1.0,-1.0,0.0,-0.9999999999999999,0.6666666666666667,-1.0,-1.0,0.0,0.0,-0.40740740740740744,0.0,0.1428571428571428,-0.8666666666666666,-1.0,-1.0,-1,0.0,0.3333333333333335,0.0,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-1.0,-0.7777777777777778,0.2941176470588234,-0.75,-0.4166666666666501,-0.6363636363636362,-0.9999999999999999,1.0,-1,1.0,-1.0,0.1428571428571428,-1.0,0.0,0.9999999999999999,-1.0,-0.25,-1.0,-0.75,-0.25,1.0,-1.0,0.1428571428571428,-0.25,-0.5,-0.75,0.1428571428571428,1
68,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0000000000000002,0.0,-1,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.5,-1.0,-0.33333333333333326,-1.0,-1.0,-1.0,0.0,0.41935483870967727,-1.0,-0.09090909090909083,-1.0,0.3333333333333335,-1.0,0.1428571428571428,-0.9999999999999999,1.0,-0.9999999999999999,-1.0,0.5,0.25,-0.9999999999999999,0.0,-1.0,0.5,0.0,0.0,0.7407407407407407,0.0,0.1428571428571428,-0.33333333333333326,0.0,1.0,1,0.0,-0.33333333333333326,-1.0,0.1428571428571428,0.25,-1.0,0.3333333333333335,-1.0,-0.11111111111111116,-0.2941176470588236,-1.0,0.3333333333333499,0.2727272727272727,0.3333333333333335,-0.25,-1,0.3333333333333335,-1.0,-0.9999999999999999,-1.0,0.0,0.4285714285714285,0.0,-0.25,-1.0,-0.25,-0.25,1.0,-1.0,0.1428571428571428,-1.0,-0.75,-0.75,-0.9999999999999999,1
263,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0000000000000002,1.0,1,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.75,-0.3548387096774195,1.0,0.4545454545454546,1.0,1.0,0.0,0.1428571428571428,0.1428571428571428,1.0,0.1428571428571428,-1.0,1.0,1.0,-0.9999999999999999,0.0,-1.0,0.5,0.0,1.0,-0.40740740740740744,0.5,0.1428571428571428,-0.06666666666666665,0.0,-1.0,-1,0.0,-0.33333333333333326,-1.0,0.1428571428571428,-0.75,0.0,-0.33333333333333326,-1.0,0.5555555555555554,-0.3823529411764708,-0.75,-0.75,-0.2727272727272727,-0.33333333333333326,0.5,0,0.3333333333333335,0.0,-0.9999999999999999,-1.0,-1.0,0.4285714285714285,-0.75,-1.0,-0.5,-1.0,-1.0,1.0,-1.0,0.1428571428571428,-0.5,-0.25,-0.25,0.1428571428571428,1
579,1.0,1.0,1.0,-0.5203044817048277,-0.5203044817048277,0.5203044817048277,1.0,-1.0,1,0.5203044817048277,-0.5203044817048277,0.5203044817048277,1.0,1.0,-1.0,-0.5203044817048277,-1.0,-1.0,1.0,-0.5203044817048277,-1.0,-1.0,1.0,0.7601522408524137,1.0000000000000002,0.23984775914758627,-1,-1.0,-1.0,1.0,1.0,0.0,-0.5203044817048277,-1.0,-0.6959391036590344,-0.33333333333333326,-1.0,-1.0,-1.0,0.33026642149172414,-1.0,-1.0,0.4035533231714108,-1.0,0.49323183943172433,0.7601522408524137,-0.9999999999999999,0.1428571428571428,1.0,-0.7258882752599014,-1.0,0.5,0.38007612042620686,-0.9999999999999999,-0.5867174136174712,0.5203044817048277,0.5,0.0,0.23984775914758627,-0.11111111111111116,0.11992387957379314,0.1428571428571428,-0.023857908537747052,-0.23984775914758627,-1.0,-1,-0.7601522408524138,-0.840101493901609,-0.7601522408524138,0.1428571428571428,-0.7001903010655173,-1.0,-0.9999999999999999,-1.0,-0.8310772798105748,-0.6647506590742396,-0.8201141806393104,-0.66666666666665,-0.2217351413532287,-0.9999999999999999,0.5565778595028221,-1,0.49323183943172433,-1.0,-0.9999999999999999,-1.0,0.0,0.5656272909414778,-1.0,-0.8201141806393104,-0.4298858193606896,-0.9400380602131034,-0.8099619397868966,1.0,-1.0,0.1428571428571428,-0.25,-0.30996193978689657,-0.44003806021310343,0.1428571428571428,1
370,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,1,1.0,1.0,-1.0,0.0,1.0,-1.0,-0.5,0.20000000000000018,1.0,1.0,-1.0,-1.0,0.75,-0.935483870967742,-1.0,0.6363636363636365,-1.0,-0.33333333333333326,0.0,0.1428571428571428,-0.9999999999999999,1.0,-0.9999999999999999,-1.0,0.0,-0.25,-0.9999999999999999,0.33333333333333326,-1.0,0.5,0.75,0.0,0.2962962962962963,-0.5,0.1428571428571428,-0.9999999999999999,0.0,-1.0,-1,-1.0,1.0,-1.0,0.1428571428571428,-1.0,0.0,-0.33333333333333326,1.0,-0.7777777777777778,0.02941176470588225,-0.75,-0.5,-0.4545454545454545,-0.33333333333333326,-0.13888888888899986,0,0.3333333333333335,0.0,-0.9999999999999999,-1.0,0.0,0.4285714285714285,-0.75,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.7142857142857144,-0.5,-0.25,-0.25,0.1428571428571428,1
178,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,0.0,-1,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,0.75,-0.935483870967742,1.0,0.8181818181818183,-1.0,0.3333333333333335,-1.0,-0.9999999999999999,0.1428571428571428,1.0,0.1428571428571428,-1.0,0.0,1.0,0.1428571428571428,-1.0,1.0,0.5,0.75,0.0,0.2962962962962963,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1,-1.0,-0.33333333333333326,0.0,0.1428571428571428,0.25,-1.0,-0.9999999999999999,1.0,-0.7777777777777778,-0.9411764705882354,-0.75,-0.75,-0.6363636363636362,-0.9999999999999999,1.0,-1,0.3333333333333335,-1.0,0.1428571428571428,-1.0,0.0,0.4285714285714285,-1.0,-1.0,-0.25,-1.0,-1.0,1.0,-1.0,0.1428571428571428,-0.25,-0.25,-0.25,0.1428571428571428,1
573,-1.0,0.49534851085935316,1.0,-0.49534851085935316,0.49534851085935316,1.0,-0.49534851085935316,0.49534851085935316,-1,-0.49534851085935316,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.49534851085935316,-1.0,0.49534851085935316,-1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,0.0,1,-0.49534851085935316,-1.0,0.49534851085935316,0.0,-0.7476742554296765,-1.0,-0.12151138314451493,-0.49534851085935305,-0.33333333333333326,-1.0,-1.0,-1.0,0.75,0.29032258064516125,-0.7476742554296766,0.13509504841618725,-0.49534851085935316,0.3333333333333335,-1.0,0.5700995745312438,-0.14551513665179816,0.49534851085935316,-0.7116277204910588,-1.0,0.12151138314451493,0.4345928192870958,0.1428571428571428,0.8317828369531177,-1.0,0.12151138314451493,-0.5607556915722575,0.0,-0.14814814814814814,0.0,0.1428571428571428,0.26852726232292556,0.0,-1.0,-1,-0.2523257445703234,-0.5015504963802155,-1.0,-0.14551513665179816,-0.6845928192870957,0.0,-0.33333333333333326,-1.0,-0.11111111111111116,0.3446989800172291,-0.75,0.044380035332039824,0.04672313340199474,-0.33333333333333326,0.08178283695309663,0,0.3333333333333335,0.0,-0.49534851085935316,-1.0,0.0,-0.1428571428571429,-0.5607556915722575,-0.6238371277148382,-0.18691856385741912,-0.7476742554296766,-0.18691856385741912,1.0,-1.0,-0.14551513665179816,-0.6261628722851618,-0.43924430842774254,-0.8130814361425809,0.1428571428571428,1
568,-1.0,-1.0,0.9748880396817683,0.9748880396817683,0.9748880396817683,1.0,1.0,-1.0,-1,0.9748880396817683,-1.0,0.9748880396817683,-0.9748880396817683,0.9748880396817683,-1.0,-1.0,0.9748880396817683,-0.9748880396817683,1.0,-1.0,0.9748880396817681,-1.0,-0.9748880396817683,1.0,1.0000000000000002,-0.012555980159115965,-1,-1.0,-1.0,1.0,0.012555980159115965,0.0,-1.0,-0.993722009920442,1.0,-0.3249626798939227,-1.0,-1.0,-1.0,0.75,-0.935483870967742,-0.012555980159115965,0.26359565079337033,-1.0,0.3249626798939227,0.0,0.7071108684805052,-0.9999999999999999,1.0,0.12850745124672458,-0.9748880396817683,0.0,-0.743722009920442,-0.9999999999999999,0.9958146732802946,-1.0,0.5,0.0,0.0,0.2962962962962963,-0.006277990079557982,0.12850745124672458,0.06499253597878463,-1.0,-1.0,-1,-0.012555980159115965,-0.9916293465605892,-1.0,0.1428571428571428,-0.25941698511933686,-0.012555980159115965,-0.34170398677274383,-1.0,-0.11948176455052173,0.4974149452613581,-0.75,-0.007324321759484498,-0.08177746897518834,-0.9999999999999999,0.40620334986748463,-1,0.3333333333333335,-0.012555980159115965,-0.9999999999999999,-1.0,0.0,0.9999999999999999,-0.75,-0.75,-0.256277990079558,-0.25941698511933686,-0.009416985119336863,1.0,-1.0,0.1428571428571428,-0.5,-0.743722009920442,-0.993722009920442,0.1428571428571428,1
