,CENSDIV,MULT3,W1STATE,W2TOTCL,WWWAGEC1,WWWSEX,WWWAGE,W12SEX,W12EDUC3,W1AGECAT,CENSREGN,W2CIVLIB,W12AGEC1,W2FIPCOM,WWWEDU3,WWWEDU5,W1FIPCOM,IMPHISP,AGE4049M,IMPRACE,W1TRUAM3,W1TRUAM2,AGE5059M,WWWRACE3,WWWMALE,COMPLET3,W12HISP,COMPLET2,WWWBRNUS,RAC3,WWWHISP,W2SECURE,W2MISSCL,WWWBLACK,W12RACE4,W12WHITE,WWWWHITE,MULT2,RACES,USAWT2RC,EDUCAT4,WWWRACE4,W12BLACK,HISWT2RC,WWWHOMLN,AGE65PLM,NEWRACE,W12OTHET,AGE3039,USAWT2CC,RACWT1RV,USAWT1RV,RHWT2RC,RACWT2RC,HISWT1RV,RHWT2CC,USAWT2NC,W3IWER4_A
1775,1.0,1.0,-0.4737868118206694,-0.1175464456416547,0.37829503046452273,0.35402050543615715,0.0946746303446433,0.15869166715521912,1.0,0.733475418638529,1.0,-1.0,0.8403628349901436,0.11939642686460253,1.0000000000000002,0.8122922397104086,-0.3626489901347525,0.4230864395093836,0.7333945917730542,0.5479738106774771,0.6394510425361918,-0.582882817013696,-0.6502307162713458,0.5745503166068697,0.7101073806868905,0.47803094539428376,1.0,0.651598175450383,-1.0,0.5050214436807686,-0.4011690334271488,-0.34079841266367783,0.26550898779424337,-0.6998020524703413,-0.4311105842753117,-0.7542573817325712,-0.6734579634026205,0.4707319515357346,0.3173284444094327,-1.0,-0.3496167442216118,0.563203425407479,-0.5700825062122458,0.06047536618547067,-0.49270116904707595,-0.3625452868294651,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.24304146359883183,-0.06724660127438487,-0.6650375081533688,-0.8696246885761252,-0.2712116725875222,-0.2364342159007829,-0.9350095065469837,-0.9103894079040064,0
2057,-0.4487865454427109,-0.501805796674102,-0.5754556991990774,-0.7182491113250306,0.527270182842301,-0.5599754610269383,-0.8181518329954494,0.6461587610890775,-0.35191303482985103,-0.6840514646192657,-0.5720404842783977,0.3704722994185159,-0.5540082961159065,-0.6168850679978358,-0.4487222084765887,-0.6318325886282046,0.27755101842342744,-0.5113839325715173,-0.34565142413795247,-0.40063031205436517,-0.49407306435461384,0.33763928488314454,0.29887966649372155,-0.5166100751740664,-0.38835952842413957,-0.41235851995786466,-0.4708531686954829,-0.4859633895595179,0.35924897280532075,-0.3948949270558457,0.5281303477405663,-0.7665111291657559,-0.5921790457132106,0.33320697849618386,0.3086654110945414,0.4209999932989795,0.5558405832002591,-0.4928300040171739,-0.6233917039770467,-0.26352237914153953,0.1288835337425207,-0.6310724392030513,-0.32063829585425296,0.5722983972618445,0.08824817311463617,0.5846135174450905,0.27843805029920476,0.07227556813614212,-0.3191994869154377,-0.7693657309844556,-0.7428336868796133,-0.7438224474440429,-0.4146374249769295,-0.537789208089119,-0.6065162523620411,-0.7876588793176418,-0.7978058481689299,0
2069,-0.27135036967508286,-0.29940079886303356,-0.38790073429496874,-0.9504957042229265,0.9475510000577472,-0.9432313120869382,-0.7270590245877528,0.880774020947228,-0.8285964630123768,-0.9474793361515279,-0.6067649565643123,0.8881122557136842,-0.9223519297531679,-0.8734658563949385,-0.9206757046549705,-0.9446801685327033,0.8816517968288052,-0.8996339051407332,-0.8970364958511348,-0.8648793994457962,-0.9283999720796821,0.9248863358750196,0.8722161530032676,-0.889359350559686,-0.765744320828889,-0.8035935101573428,-0.8182388592750327,-0.8970698406978761,0.84589054980895,-0.7270621239803092,0.9091050989444049,-0.9533671132851855,-0.9456586091652772,0.876060690384617,0.8966294839533978,0.9168488971981544,0.9933748029502338,-0.8666395448018989,-0.9526305201404437,0.19910922014624233,0.7536363643879906,-0.14186740719529845,0.25238642586687043,0.8025136401401975,0.4079890120678715,0.5954519713927722,0.520385010001932,0.029247175381865838,-0.5244680786810194,-0.955632583586339,-0.9475047079562331,-0.5511422999601889,-0.25644720639640195,-0.7335502300842327,-0.7856438412066858,-0.6504211026526907,-0.7848133644953151,0
2164,-0.5819318244065992,-0.19688171974523816,-0.6481478182946802,-0.444377209091897,0.053744335824685296,-0.666764580757698,-0.8023736264681932,0.7377367223826324,-0.7618801319185091,-0.4938639291733984,-0.48815291500056146,0.357964134862343,-0.3150448226690571,-0.22727601288914867,-0.13725739834414874,-0.22599414576827553,0.26031576766875164,-0.5330788532077354,-0.35646386080468817,-0.5123496911701565,-0.4373891453918467,0.2792517850555817,0.2566125497385615,-0.5303894261202202,-0.5556303693431226,-0.6323996335530094,0.1505039118481557,-0.4188229839159504,-0.26145492334010134,-0.3505769050233437,0.366831285048966,-0.6409120906671367,-0.3865472753729391,0.31448229184850096,0.2895063870086686,-0.02893621670802682,0.19930695069215687,-0.8889561537494264,-0.41342717949151975,0.024108617619049477,0.17417877188834452,0.2144603865924053,0.943818824883944,0.5594686158708657,-0.06434036832561846,-0.17630626293221047,-0.48917652393212174,-0.37676024759456106,0.12015998455687946,-0.6482075697872524,-0.7458654625860563,-0.5417100869647775,-0.6537846633223652,-0.42470300768841607,-0.9228184284873306,-0.6051223032722661,-0.929337221170153,0
521,0.014703529501173151,1.0,0.9640539801994958,-0.1175464456416547,0.37829503046452273,0.9999999999999999,0.20245146006551917,0.9972133270698668,1.0,0.733475418638529,0.29776878184815325,-1.0,0.8403628349901436,0.11939642686460253,1.0000000000000002,0.8122922397104086,-0.10770858618865342,0.7527513312183074,0.7333945917730542,0.5479738106774771,0.6394510425361918,-0.582882817013696,-0.6502307162713458,0.5745503166068697,0.37855937457851785,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.5050214436807686,-0.5218144129627602,-0.34079841266367783,0.26550898779424337,-0.6998020524703413,-0.7461083748647185,-0.36389464059820753,-0.5226684727977805,0.4707319515357346,0.3173284444094327,-1.0,-0.3496167442216118,-0.310389723777563,-0.5700825062122458,0.06047536618547067,-0.49270116904707595,-0.3625452868294651,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.24304146359883183,-0.13971275403162314,-0.8113302017693302,-0.8696246885761252,-0.2712116725875222,-0.38254770294146845,-0.9350095065469837,-0.9103894079040064,0
29,0.014703529501173151,1.0,0.38891766339142975,-0.1175464456416547,0.8719069798389241,0.9999999999999999,0.6120034130048471,0.9972133270698668,0.5403287112903098,0.9999999999999999,0.29776878184815325,-1.0,1.0000000000000002,0.11939642686460253,0.7655837895893103,0.24916895884163437,-0.6175893940808515,0.7527513312183074,0.7333945917730542,0.7739869053387385,0.8798170141787305,-0.34002739278958394,-0.8003542124417605,0.7872751583034349,0.37855937457851785,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.7525107218403844,-0.5218144129627602,-0.34079841266367783,0.26550898779424337,-0.310380266511064,-0.5886094795700151,-0.7542573817325712,-0.6734579634026205,0.4707319515357346,0.4538627555275462,-1.0,-0.9801270364608918,0.12640685081495795,-0.08194729487776231,0.06047536618547067,-0.49270116904707595,0.22273345900657815,-0.2635704411353377,0.0630303914013397,0.13331350251936902,-0.24304146359883183,-0.1095772750246213,-0.8834715313773427,-0.8696246885761252,-0.2712116725875222,-0.42178827889217296,-0.9350095065469837,-0.9103894079040064,0
488,0.4838923249768049,1.0,0.31702562379042143,-0.1175464456416547,0.37829503046452273,0.9999999999999999,0.2455621919538693,0.9972133270698668,0.5403287112903098,0.733475418638529,0.6488843909240766,-1.0,0.8403628349901436,0.11939642686460253,0.8827918947946553,0.6245844794208172,-0.3626489901347525,0.7527513312183074,0.7333945917730542,0.7739869053387385,0.8798170141787305,-0.34002739278958394,-0.6502307162713458,0.7872751583034349,0.37855937457851785,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.7525107218403844,-0.5218144129627602,-0.34079841266367783,0.26550898779424337,-0.310380266511064,-0.5886094795700151,-0.7542573817325712,-0.6734579634026205,0.4707319515357346,0.4538627555275462,-1.0,-0.7699569390477985,0.12640685081495795,-0.08194729487776231,0.06047536618547067,-0.49270116904707595,-0.3625452868294651,-0.2635704411353377,0.0630303914013397,0.13331350251936902,-0.24304146359883183,0.06188904210122531,-0.721806363320574,-0.8696246885761252,-0.2712116725875222,-0.33385208004222555,-0.9350095065469837,-0.9103894079040064,0
2217,-0.5339538676342939,-0.16063202083511063,-0.5729772319391395,-0.8015866875745953,0.2364176540893228,-0.5449701554539247,-0.8117138341648804,0.053937260075162655,-0.41256316391809045,-0.5938978936616038,-0.2765532966625213,0.264925496678063,-0.6077926825100206,-0.6211536372398189,-0.5623416694466874,-0.6746732201792072,0.33162133262533844,-0.4393501435046575,-0.30028799433317066,-0.59199100841307,-0.37240867414135004,0.41282984186171146,0.45937868606846577,-0.4078432872197494,-0.5105091183420638,-0.5045404220736088,-0.4996458695139221,-0.1393313578703742,0.559718492701722,-0.5368318959756523,0.5233183439293807,-0.6066118011990055,-0.6473449841712375,0.344031822385657,0.1842605908605245,0.6738979054843387,0.4233254254879151,-0.006938773462878939,-0.6418101301506717,-0.06092769465750725,0.35407985428861877,-0.695780690405935,-0.3118260514149279,0.5608539013131568,0.7719246188259838,0.4003573583612797,0.6360210972059706,0.6423886046729566,-0.6923731897461606,-0.7248120598533121,-0.6003519264375312,-0.5024552585038247,-0.3105908573195869,-0.8857313901790171,-0.6071219262899442,-0.7062969111751186,-0.6299004356711647,0
141,0.014703529501173151,1.0,-0.07838059401512387,1.0,0.13148905577732184,0.9999999999999999,-0.12087902909710824,0.9972133270698668,0.770164355645155,0.6002131279577937,0.29776878184815325,-0.3236741814266506,0.7605442524852154,0.4967979582083443,0.8827918947946553,0.6245844794208172,-1.0,0.7527513312183074,1.0,0.5479738106774771,0.5192680567149224,-0.8257382412378081,-0.8003542124417605,0.5745503166068697,0.37855937457851785,0.47803094539428376,0.7975285013251896,0.651598175450383,-1.0,0.5050214436807686,-0.5218144129627602,0.3905461760619646,0.37043627525220857,-0.6998020524703413,-0.7461083748647185,-0.36389464059820753,-0.5226684727977805,0.4707319515357346,0.3173284444094327,-1.0,-0.5597868416347052,-0.310389723777563,-0.5700825062122458,0.06047536618547067,-0.49270116904707595,-0.3625452868294651,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.24234645505052574,-0.23317042496039952,-1.0,-0.8696246885761252,-0.2712116725875222,-0.48517280823554343,-0.9339276052689415,-0.9093158616348599,0
1549,0.5777300840719314,1.0,0.712431841595967,1.0,0.8719069798389241,0.9999999999999999,0.5904480470606719,0.9972133270698668,0.770164355645155,0.9999999999999999,0.6488843909240766,0.23993066738447388,1.0000000000000002,1.0,0.8827918947946553,0.6245844794208172,-0.10770858618865342,0.7527513312183074,0.7333945917730542,0.5479738106774771,0.7596340283574612,-0.46145510490164,-0.8003542124417605,0.5745503166068697,0.37855937457851785,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.5050214436807686,-0.5218144129627602,-0.21890764787607075,0.37043627525220857,-0.6998020524703413,-0.7461083748647185,-0.36389464059820753,-0.5226684727977805,0.4707319515357346,0.3173284444094327,-0.9931378317182499,-0.5597868416347052,-0.310389723777563,-0.5700825062122458,0.06369895425644898,-0.49270116904707595,0.22273345900657815,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.24181734030549928,-0.23133796659786188,-0.9963006830140111,-0.8653086976549597,-0.26804931912939417,-0.48316060067103467,-0.9331039464516905,-0.9103894079040064,0
1856,-0.47682383522224464,-0.6821030035839826,-0.5666357646360388,-0.7682244313591994,0.42390151590126357,-0.5197316530151014,-0.8260549354391158,0.5452715649155699,-0.32591230986438,-0.6923996752880548,-0.6146733796266164,0.3030546727491086,-0.582178902307233,-0.7247236833399348,-0.5781784274360877,-0.6956296261753597,0.2909979372841004,-0.44187526900245944,-0.3665523071264931,-0.500829516787342,-0.42247051489490517,0.3809905261548393,0.34499924420230965,-0.46691163921722734,-0.2644827175638441,-0.3321248480889557,-0.5892371172001987,-0.4590021660982081,0.5753998944827257,-0.6021742428359437,0.527045596002722,-0.7606648069355642,-0.6299231134357886,0.35526759996631097,0.24705468677168574,0.507790122546775,0.5807930330382107,-0.2345644653559294,-0.6107425248488108,-0.28411812665046376,0.1020150789873373,-0.6236686932956234,-0.7015725886439745,0.5257426112830577,0.30862147593027756,0.635178270847832,0.5922460732799397,0.4111642808935304,-0.5681655037454569,-0.7719115886563421,-0.6972559806723435,-0.6766125690588232,-0.39969950385658126,-0.7213587300374626,-0.5728959268180296,-0.7956351197213261,-0.7169863658179171,0
344,0.4838923249768049,1.0,-0.5456788514216776,-0.1175464456416547,0.37829503046452273,0.35402050543615715,0.07311926440046812,0.15869166715521912,0.770164355645155,0.733475418638529,0.6488843909240766,-1.0,0.8403628349901436,0.11939642686460253,0.8827918947946553,0.6245844794208172,-0.3626489901347525,0.7527513312183074,0.7333945917730542,0.7739869053387385,0.8798170141787305,-0.34002739278958394,-0.6502307162713458,0.7872751583034349,0.7101073806868905,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.7525107218403844,-0.5218144129627602,-0.34079841266367783,0.26550898779424337,-0.310380266511064,-0.5886094795700151,-0.7542573817325712,-0.6734579634026205,0.4707319515357346,0.4538627555275462,-1.0,-0.5597868416347052,0.12640685081495795,-0.08194729487776231,0.06047536618547067,-0.49270116904707595,-0.3625452868294651,-0.2635704411353377,0.0630303914013397,0.13331350251936902,-0.24304146359883183,-0.14056484866864022,-0.9126878310261666,-0.8696246885761252,-0.2712116725875222,-0.4376802014780016,-0.9350095065469837,-0.9103894079040064,0
453,-0.4544852659744588,1.0,-0.11432661381562803,-0.1175464456416547,-0.11531691890987894,0.9999999999999999,-0.1639897609854586,0.9972133270698668,0.770164355645155,0.46695083727705833,-0.05334682722777018,-1.0,0.6807256699802872,0.11939642686460253,0.8827918947946553,0.6245844794208172,-0.10770858618865342,0.7527513312183074,0.7333945917730542,0.5479738106774771,0.7596340283574612,-0.46145510490164,-0.8003542124417605,0.5745503166068697,0.37855937457851785,0.739015472697142,0.7975285013251896,0.8257990877251915,-0.7317748325312954,0.5050214436807686,-0.5218144129627602,-0.34079841266367783,0.26550898779424337,-0.6998020524703413,-0.7461083748647185,-0.36389464059820753,-0.5226684727977805,0.4707319515357346,0.3173284444094327,-1.0,-0.5597868416347052,-0.310389723777563,-0.5700825062122458,0.06047536618547067,-0.49270116904707595,-0.3625452868294651,-0.4300003043453815,0.0630303914013397,0.4499751611505295,-0.24304146359883183,-0.14066452698880816,-0.8132516150681517,-0.8696246885761252,-0.2712116725875222,-0.3835928370539115,-0.9350095065469837,-0.9103894079040064,0
58,0.5777300840719314,1.0,0.712431841595967,1.0,-0.6089288682842805,0.35402050543615715,-0.5088756160922612,0.15869166715521912,0.770164355645155,0.20042625591558752,0.6488843909240766,-0.4363951511888755,0.5210885049704306,0.7483989791041722,0.8827918947946553,0.6245844794208172,-0.10770858618865342,0.7527513312183074,0.7333945917730542,0.5479738106774771,0.6394510425361918,-0.582882817013696,-0.8003542124417605,0.5745503166068697,0.7101073806868905,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.5050214436807686,-0.5218144129627602,0.5124369408495717,0.37043627525220857,-0.6998020524703413,-0.7461083748647185,-0.36389464059820753,-0.5226684727977805,0.4707319515357346,0.3173284444094327,-0.1961664594880762,-0.5597868416347052,-0.310389723777563,-0.5700825062122458,0.43808607258419047,-0.49270116904707595,-0.3625452868294651,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.10061180393710181,0.045586973358129224,-0.4372521637510549,-0.3640500479430535,0.0992260188572533,-0.17907158540783252,-0.7132930525665101,-0.9103894079040064,0
2268,-0.7543706179508408,-0.4609669709312455,-0.7787267292463524,-0.44270171336466296,-0.3374899826007485,-0.31016484951897927,-0.8931912924012577,0.12011800577256534,-0.322878523897969,-0.2569696305369027,-0.394076173401036,-0.19176548341697486,-0.10876486099442395,-0.18271061795126542,0.008858379109831893,-0.0996560864864594,-0.20201699528133077,-0.09502609147011076,0.09470537406782265,-0.25191159594848356,0.03645951112623519,-0.1255933737699224,-0.09504840706811724,-0.04333853069925969,-0.023208160438158598,-0.11493973368191795,0.1550252544854277,0.061268964573159335,-0.2460269548673839,-0.33500172917206206,0.04447771204365958,-0.42861806321010787,-0.2196841031971385,-0.0959375465278709,-0.32850809193549435,-0.10156736871025451,-0.1112300890015937,-0.008369201557833134,-0.22278632854792574,-0.2779907871594933,-0.3292868416722865,-0.4002282784012368,-0.20349320154560285,0.320516422057987,0.20342409025317598,-0.021107125772051594,0.00032291560812069964,0.3229968883115066,-0.2721674274350755,-0.4859425793312082,-0.4438306505939561,-0.5813137037399733,-0.6710157401216381,-0.6129606242441061,-0.6522373788406961,-0.7578398024468614,-0.7188498082261998,0
500,0.014703529501173151,1.0,-0.4018947722196611,-0.1175464456416547,-0.3621228935970797,0.35402050543615715,-0.4010987863713853,0.15869166715521912,0.770164355645155,0.3336885465963229,0.29776878184815325,-1.0,0.6009070874753588,0.11939642686460253,0.8827918947946553,0.6245844794208172,-0.10770858618865342,0.7527513312183074,0.7333945917730542,0.7739869053387385,0.6394510425361918,-0.7043105291257521,-0.8003542124417605,0.7872751583034349,0.7101073806868905,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.7525107218403844,-0.5218144129627602,-0.34079841266367783,0.26550898779424337,-0.310380266511064,-0.5886094795700151,-0.7542573817325712,-0.6734579634026205,0.4707319515357346,0.4538627555275462,-1.0,-0.5597868416347052,0.12640685081495795,-0.08194729487776231,0.06047536618547067,-0.49270116904707595,-0.3625452868294651,-0.2635704411353377,0.0630303914013397,0.13331350251936902,-0.24304146359883183,-0.21529560246300766,-0.9831469163655123,-0.8696246885761252,-0.2712116725875222,-0.4760057369885785,-0.9350095065469837,-0.9103894079040064,0
476,0.9530811204524369,1.0,0.24513358418941333,-0.1175464456416547,-0.11531691890987894,0.35402050543615715,-0.27176659070633435,0.15869166715521912,1.0,0.46695083727705833,1.0,-1.0,0.6807256699802872,0.11939642686460253,1.0000000000000002,0.8122922397104086,-0.10770858618865342,0.4230864395093836,0.7333945917730542,0.5479738106774771,0.7596340283574612,-0.46145510490164,-0.8003542124417605,0.5745503166068697,0.7101073806868905,0.47803094539428376,1.0,0.651598175450383,-0.7317748325312954,0.5050214436807686,-0.4011690334271488,-0.34079841266367783,0.26550898779424337,-0.6998020524703413,-0.4311105842753117,-0.7542573817325712,-0.6734579634026205,0.4707319515357346,0.3173284444094327,-1.0,-0.3496167442216118,0.563203425407479,-0.5700825062122458,0.06047536618547067,-0.15125729992994152,-0.3625452868294651,-0.4300003043453815,0.0630303914013397,0.4499751611505295,-0.24304146359883183,-0.2315265295668957,-0.9966813487954681,-0.8696246885761252,-0.2712116725875222,-0.4827084229711169,-0.9350095065469837,-0.9103894079040064,0
1451,0.9530811204524369,1.0,0.24513358418941333,-0.1175464456416547,0.8719069798389241,0.35402050543615715,0.5904480470606719,0.15869166715521912,0.770164355645155,0.9999999999999999,1.0,-1.0,1.0000000000000002,0.11939642686460253,0.8827918947946553,0.6245844794208172,-0.10770858618865342,0.7527513312183074,0.7333945917730542,0.7739869053387385,0.8798170141787305,-0.34002739278958394,-0.8003542124417605,0.7872751583034349,0.7101073806868905,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.7525107218403844,-0.5218144129627602,-0.34079841266367783,0.26550898779424337,-0.310380266511064,-0.5886094795700151,-0.7542573817325712,-0.6734579634026205,0.4707319515357346,0.4538627555275462,-1.0,-0.5597868416347052,0.12640685081495795,-0.08194729487776231,0.06047536618547067,-0.49270116904707595,0.22273345900657815,-0.2635704411353377,0.0630303914013397,0.13331350251936902,-0.24304146359883183,-0.232077129604041,-0.9989691982630432,-0.8696246885761252,-0.2712116725875222,-0.48461211363696,-0.9350095065469837,-0.9103894079040064,0
438,-0.4075663864268956,1.0,0.2810796039899175,-0.1175464456416547,-0.11531691890987894,0.9999999999999999,-0.22865585881798411,0.9972133270698668,0.770164355645155,0.46695083727705833,-0.05334682722777018,-1.0,0.6807256699802872,0.11939642686460253,0.8827918947946553,0.6245844794208172,-0.6175893940808515,0.7527513312183074,0.7333945917730542,0.7739869053387385,0.8798170141787305,-0.34002739278958394,-0.8003542124417605,0.7872751583034349,0.37855937457851785,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.7525107218403844,-0.5218144129627602,-0.34079841266367783,0.26550898779424337,-0.310380266511064,-0.5886094795700151,-0.7542573817325712,-0.6734579634026205,0.4707319515357346,0.4538627555275462,-1.0,-0.5597868416347052,0.12640685081495795,-0.08194729487776231,0.06047536618547067,-0.15125729992994152,-0.3625452868294651,-0.2635704411353377,0.0630303914013397,0.4499751611505295,-0.24304146359883183,-0.22995760097724072,-0.9969708235536623,-0.8696246885761252,-0.2712116725875222,-0.4835251171123725,-0.9350095065469837,-0.9103894079040064,0
387,1.0,1.0,0.8921619405984875,-0.1175464456416547,0.37829503046452273,0.9999999999999999,0.22400682600969435,0.9972133270698668,1.0,0.733475418638529,1.0,-1.0,0.8403628349901436,0.11939642686460253,1.0000000000000002,1.0,-0.6175893940808515,0.7527513312183074,0.7333945917730542,0.5479738106774771,0.5192680567149224,-0.8257382412378081,-0.6502307162713458,0.5745503166068697,0.37855937457851785,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.5050214436807686,-0.5218144129627602,-0.34079841266367783,0.26550898779424337,-0.6998020524703413,-0.7461083748647185,-0.36389464059820753,-0.5226684727977805,0.4707319515357346,0.3173284444094327,-1.0,-0.3496167442216118,-0.310389723777563,-0.5700825062122458,0.06047536618547067,-0.49270116904707595,-0.3625452868294651,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.24304146359883183,-0.13624926686254238,-0.8043382082940944,-0.8696246885761252,-0.2712116725875222,-0.37874447596318683,-0.9350095065469837,-0.9103894079040064,0
525,0.06162240904873617,1.0,0.6405398019949586,-0.1175464456416547,-0.3621228935970797,0.9999999999999999,-0.37954342042721023,0.9972133270698668,1.0,0.3336885465963229,0.29776878184815325,-1.0,0.6009070874753588,0.11939642686460253,1.0000000000000002,0.8122922397104086,-0.3626489901347525,0.7527513312183074,0.7333945917730542,0.5479738106774771,0.7596340283574612,-0.46145510490164,-0.8003542124417605,0.5745503166068697,0.37855937457851785,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.5050214436807686,-0.5218144129627602,-0.34079841266367783,0.26550898779424337,-0.6998020524703413,-0.7461083748647185,-0.36389464059820753,-0.5226684727977805,0.4707319515357346,0.3173284444094327,-1.0,-0.3496167442216118,-0.310389723777563,-0.5700825062122458,0.06047536618547067,-0.49270116904707595,-0.3625452868294651,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.24304146359883183,-0.1405932772906316,-0.8131077781199318,-0.8696246885761252,-0.2712116725875222,-0.3835145983421313,-0.9350095065469837,-0.9103894079040064,0
1650,0.5777300840719314,1.0,-0.2221646732171405,-0.1175464456416547,-0.11531691890987894,0.35402050543615715,-0.29332195665050953,0.15869166715521912,0.770164355645155,0.46695083727705833,0.6488843909240766,-1.0,0.6807256699802872,0.11939642686460253,0.8827918947946553,0.6245844794208172,-0.3626489901347525,0.7527513312183074,0.7333945917730542,0.5479738106774771,1.0,-0.21859968067752789,-0.8003542124417605,0.5745503166068697,0.7101073806868905,0.739015472697142,0.7975285013251896,0.8257990877251915,-0.7317748325312954,0.5050214436807686,-0.5218144129627602,-0.34079841266367783,0.26550898779424337,-0.6998020524703413,-0.7461083748647185,-0.36389464059820753,-0.5226684727977805,0.4707319515357346,0.3173284444094327,-1.0,-0.5597868416347052,-0.310389723777563,-0.5700825062122458,0.06047536618547067,-0.15125729992994152,-0.3625452868294651,-0.4300003043453815,0.0630303914013397,0.4499751611505295,-0.24304146359883183,-0.0473321594146795,-0.624834775833913,-0.8696246885761252,-0.2712116725875222,-0.28110532635040286,-0.9350095065469837,-0.9103894079040064,0
1584,0.5308112045243681,1.0,-0.25811069301764455,-0.1175464456416547,0.37829503046452273,0.9999999999999999,0.2671175578980445,0.9972133270698668,0.5403287112903098,0.733475418638529,0.6488843909240766,-1.0,0.8403628349901436,0.11939642686460253,0.8827918947946553,0.4368767191312258,-0.6175893940808515,0.7527513312183074,0.7333945917730542,0.5479738106774771,0.7596340283574612,-0.46145510490164,-0.6502307162713458,0.5745503166068697,0.37855937457851785,0.739015472697142,0.7975285013251896,0.8257990877251915,-0.7317748325312954,0.5050214436807686,-0.5218144129627602,-0.34079841266367783,0.26550898779424337,-0.6998020524703413,-0.7461083748647185,-0.36389464059820753,-0.5226684727977805,0.4707319515357346,0.3173284444094327,-1.0,-0.7699569390477985,-0.310389723777563,-0.5700825062122458,0.06047536618547067,-0.49270116904707595,-0.3625452868294651,-0.4300003043453815,0.0630303914013397,0.13331350251936902,-0.24304146359883183,-0.07806582783653801,-0.6868790677835673,-0.8696246885761252,-0.2712116725875222,-0.3148537166807389,-0.9350095065469837,-0.9103894079040064,0
267,-0.4075663864268956,1.0,0.4967557227929422,-0.1175464456416547,0.13148905577732184,0.35402050543615715,-0.05621293126458282,0.15869166715521912,0.770164355645155,0.6002131279577937,-0.05334682722777018,-1.0,0.7605442524852154,0.11939642686460253,0.8827918947946553,0.6245844794208172,-0.3626489901347525,0.7527513312183074,1.0,0.7739869053387385,0.7596340283574612,-0.582882817013696,-0.8003542124417605,0.7872751583034349,0.7101073806868905,0.47803094539428376,0.7975285013251896,0.651598175450383,-0.7317748325312954,0.7525107218403844,-0.5218144129627602,-0.34079841266367783,0.26550898779424337,-0.310380266511064,-0.5886094795700151,-0.7542573817325712,-0.6734579634026205,0.4707319515357346,0.4538627555275462,-1.0,-0.5597868416347052,0.12640685081495795,-0.08194729487776231,0.06047536618547067,-0.49270116904707595,-0.3625452868294651,-0.2635704411353377,0.0630303914013397,0.13331350251936902,-0.24304146359883183,-0.22981814617993426,-0.9968393401018429,-0.8696246885761252,-0.2712116725875222,-0.483453597965143,-0.9350095065469837,-0.9103894079040064,0
1923,-0.5606749287753969,-0.2910701515583217,-0.613845322690129,-0.6760176180415226,0.14015111754246912,-0.4787226288628178,-0.832483611761392,0.2384893679751225,-0.36597632382229417,-0.5545257759964162,-0.34598681720906005,0.22383622556061855,-0.50228861388426,-0.5597397839783276,-0.4596782761720226,-0.5775726876272497,0.18545357381819316,-0.4085025369938312,-0.2485890451552587,-0.4731296697365722,-0.295237190322011,0.23322214798478413,0.30130301526188774,-0.3813024866461947,-0.47821177437754026,-0.41719689954933337,-0.3333971501957371,-0.16848359918021028,0.45322918032262716,-0.5003004882690973,0.4528915161826036,-0.609995347039616,-0.5501866564678933,0.2593955442546212,0.07912744670085903,0.369210690510387,0.3279549295053601,-0.13886995202546765,-0.5088565087380182,-0.10358860346424126,0.21471250411171194,-0.6327443875897061,-0.24053752314008092,0.5053013172665415,0.47753968529199964,0.5585765710181805,0.4253413995308477,0.4237239920422555,-0.5032017201469494,-0.7204935065286018,-0.6134565753992179,-0.5838965569536757,-0.3753420629872233,-0.7752461823688729,-0.6292296751136791,-0.765873816158214,-0.7072914181326302,0
