,COUNTY,P17_A,W1AGE,WWWBLACK,W1STATE,STRATA,F3,CD2,P1,X1,W3IWER4_A
469,-0.34180824734911675,0.9669364949233779,0.8972629801500066,0.9855154816330003,0.5793581332337947,-0.9944609346547325,0.8302071398497641,-0.8370205841474616,-0.32334176628784145,-0.6044997958028075,1
1396,-0.561535879805275,0.9669364949233779,0.4276080322643224,0.9855154816330003,0.5111459386230587,-0.9999999999999999,0.8302071398497641,-0.565542702952172,-0.3181430947508576,-0.6044997958028075,1
1713,-0.9989911019997335,0.6484377561960019,-0.20728237832644647,0.6013131678142933,0.2575621468775867,-0.9623895325771267,0.43732090528271883,-0.6232568920401478,-0.06081506088524402,-0.4156270810818691,1
1721,-0.9953231526518469,-0.35445771583527774,0.027496421715991815,-0.7472188977700569,-0.1440726218676327,-0.8235088934302116,-0.7725159828433983,0.7455773834328159,0.8323767942173347,0.32655796498310075,1
1863,-0.9953088888119058,-0.35956233839944507,0.027571248652457248,-0.7549709308429227,-0.14626865464510352,-0.8227357519469684,-0.7778642226093504,0.7523027377999474,0.8362656442147268,0.32736222246436486,1
1709,-0.9975059999616438,0.23666948350886052,-0.11553806669926994,0.050500435954475065,0.09400531233759979,-0.9056198997278389,-0.0539667743560045,-0.06524587897584855,0.3021735763415071,-0.12031849446710585,1
342,-0.561535879805275,0.9669364949233779,0.4276080322643224,0.9855154816330003,0.5111459386230587,-0.9999999999999999,0.8302071398497641,-0.565542702952172,-0.3181430947508576,-0.6044997958028075,1
548,-0.05425829793419401,0.942138866115911,0.10270745038143364,0.9855154816330003,0.6703077260481094,-0.99523414297542,0.8263097961653534,-0.37773818398402015,-0.3204389977965102,-0.6410224160082167,1
619,-0.5256686361326681,0.9446098943172279,0.618457051890262,0.9855154816330003,0.5225146377248481,-0.9944609346547325,0.8165951217533676,-0.6928278425624858,-0.32334176628784145,-0.6551682104071067,1
1858,-0.9961954130428289,-0.1145310588383679,-0.02712833365479339,-0.42420845806935703,-0.04833345107784809,-0.8565167311704867,-0.4844373975021279,0.4190204124411665,0.6196069464487888,0.15292313656874135,1
601,0.41615029099700895,0.9482699421190036,0.3679305441929127,0.9855154816330003,0.8181008143713706,-0.9944609346547325,0.8249529876126771,-0.531046913884861,-0.32334176628784145,-0.6255650953748313,1
1375,0.5288284756712212,0.942138866115911,0.3101942952929013,0.9855154816330003,0.8522069116767386,-0.9944609346547325,0.8302071398497641,-0.4976732326533496,-0.32334176628784145,-0.6551682104071067,1
1658,-0.9980119595718496,0.3751465598789179,-0.14754147464212267,0.23527147973668128,0.1488759475451873,-0.9245290513987161,0.11228721435299349,-0.25362952345275314,0.17910171483736603,-0.22246650719071304,1
1847,-0.9995961497540192,0.7985757078892604,-0.2554405383396371,0.8063253734345145,0.32067081066643,-0.9838584713908913,0.6322830082163248,-0.8379888109676444,-0.20427076229162447,-0.5561134287821319,1
511,-0.34171730258440824,0.9818121670327258,0.2932993059064879,0.9855154816330003,0.5793581332337947,-0.9944609346547325,0.8124078027314972,-0.5048746732595677,-0.32334176628784145,-0.6382787388723403,1
1299,0.528247857649867,0.9669364949233779,0.25148742680719083,0.9855154816330003,0.8522069116767386,-0.9944609346547325,0.8162473564619418,-0.480705865078644,-0.32334176628784145,-0.6551682104071067,1
1762,-0.9959310142752561,-0.1862226146181496,-0.009911979672155624,-0.521060855708462,-0.07734639339010485,-0.8466316450549075,-0.5713916646989368,0.5175427826938286,0.683867051368572,0.2067559432416366,1
1789,-0.99767506467166,0.28431468751970745,-0.1250185387724184,0.11347823156089376,0.11264281618164379,-0.9121859078388305,0.0021684422474863574,-0.12922884966609416,0.26070616689793336,-0.15322082716332452,1
1426,-0.19919394585403816,0.942138866115911,0.5890519206000263,0.9999999999999999,0.624832929640952,-0.9972304673273662,0.8092674647680307,-0.6758305921877583,-0.32334176628784145,-0.6044997958028075,1
456,-0.1975972462953146,0.942138866115911,0.9853232828785722,0.9855154816330003,0.624832929640952,-0.9944609346547325,0.823227248155853,-0.8879226868715784,-0.32334176628784145,-0.6551682104071067,1
1724,-0.9952977324513804,-0.3627856467175379,0.028168688412294418,-0.7589234742422184,-0.1473573685666555,-0.8223243536228704,-0.7815048725997826,0.7563879442965489,0.838986665196502,0.3295356440675823,1
1379,-0.01854916396027173,0.9669364949233779,0.2661641439286184,0.9855154816330003,0.6816764251498987,-0.9944609346547325,0.823227248155853,-0.48918954886599675,-0.32334176628784145,-0.6382787388723403,1
1703,-0.9975326563431145,0.23723119127199355,-0.12207955897737086,0.05307726395192447,0.0958523399651467,-0.9059996560904404,-0.046801244978644685,-0.0702961407494691,0.2973144176551442,-0.13437850403952878,1
1584,-0.5284301758691312,0.9439693916955412,0.6298318290086989,0.9855154816330003,0.5216754165769504,-0.9948698205558999,0.8172778477551178,-0.698150376382537,-0.32334176628784145,-0.6514279403299714,1
1385,-0.561535879805275,0.9669364949233779,0.5890519206000263,0.9855154816330003,0.5111459386230587,-0.9999999999999999,0.8302071398497641,-0.6588632246130528,-0.32334176628784145,-0.6044997958028075,1
387,-0.5239771515489374,0.9669364949233779,0.23681070968576323,0.9855154816330003,0.5225146377248481,-0.9972304673273662,0.823227248155853,-0.47222218129129123,-0.32334176628784145,-0.6044997958028075,1
528,-0.382082987875934,0.9670028818841441,0.30995854469320916,0.9855154816330003,0.5679894341320053,-0.9972230528742221,0.82324593436975,-0.4975369601120231,-0.3181430947508576,-0.6045450114439016,1
98,0.07075714544924194,0.942138866115911,0.3542244466571842,0.9855154816330003,0.7044138233534774,-0.9972304673273662,0.8162473564619418,-0.523124284015408,-0.32334176628784145,-0.6044997958028075,1
1619,-0.9988915844454099,0.61891303525257,-0.20115709513602523,0.5630580244908062,0.2457979411319927,-0.958266408031577,0.40358000488576984,-0.5844020578375779,-0.035948104508877365,-0.39557672881654465,1
1622,-0.9965219846549773,-0.030223875890773688,-0.05150808609604671,-0.30729055122547955,-0.012596494665566393,-0.8686439909770436,-0.37743692311024657,0.29972042149189715,0.5410769894967178,0.08177079998669545,1
574,-0.7807758563186596,0.9548438888773424,0.575462597797074,0.9855154816330003,0.4429337440123227,-0.9999999999999999,0.8180354242552779,-0.6553546957429508,-0.32334176628784145,-0.6296254469812567,1
1461,0.7591160983907552,0.9643547200084622,0.7942427044689234,0.9855154816330003,0.9204191062874746,-0.9999999999999999,0.8162473564619418,-0.7774710653188799,-0.32334176628784145,-0.6685408284335643,1
1335,0.9246648117293172,0.9917341237308446,0.6037286377214539,0.9855154816330003,0.9772626017964212,-0.9944609346547325,0.8302071398497641,-0.6673469084004056,-0.32334176628784145,-0.6551682104071067,1
1291,-0.09286827069358505,0.9669364949233779,0.8972629801500066,0.9855154816330003,0.65893902694632,-0.9944609346547325,0.8302071398497641,-0.8539879517221671,-0.32334176628784145,-0.6213892673375739,1
1565,0.3084839365673744,0.9650719108840609,0.6943263639408651,0.9855154816330003,0.7839947170660027,-0.9999999999999999,0.8221775837101372,-0.7197157354848022,-0.3185339934149506,-0.6044997958028075,1
1792,-0.9960675897121114,-0.15031493977423205,-0.019375529604229114,-0.47409922080735023,-0.06304639797411782,-0.8515849590575204,-0.5272691126486113,0.4679061904174835,0.6511033473547645,0.1765882663807341,1
583,0.7439474525828818,0.9708245497280165,0.41436287864553,0.9855154816330003,0.9204191062874746,-0.9999999999999999,0.8243216351090199,-0.5748538832414599,-0.32334176628784145,-0.6329824912787976,1
559,0.30768603401673045,0.9807299337736507,0.48136236871931126,0.9855154816330003,0.7839947170660027,-0.9960014601566024,0.8201298530509907,-0.5966146919337745,-0.31466663547132784,-0.6570679460692863,1
1328,-0.5233239562749141,0.9917341237308446,0.3395477295357566,0.9855154816330003,0.5225146377248481,-0.9944609346547325,0.823227248155853,-0.5316079678027608,-0.32334176628784145,-0.6551682104071067,1
325,-0.706726673770112,0.942138866115911,0.6624355062071644,0.9855154816330003,0.4656711422159014,-0.9944609346547325,0.8302071398497641,-0.7182490111245223,-0.32334176628784145,-0.6044997958028075,1
568,0.3084730012248402,0.9669364949233779,0.749205844952887,0.9855154816330003,0.7839947170660027,-0.9971956931300786,0.8163349958435634,-0.7684054670914677,-0.32334176628784145,-0.605135987411273,1
1447,-0.23403102713527868,0.9669364949233779,0.25148742680719083,0.9855154816330003,0.6134642305391627,-0.9944609346547325,0.8162473564619418,-0.480705865078644,-0.32334176628784145,-0.6044997958028075,1
1764,-0.998284898647471,0.45707223938954417,-0.1595018451992208,0.3441951197410573,0.1801611855185609,-0.9359619207006592,0.20499230906299248,-0.3609586218178923,0.11075615183601689,-0.2688792123070144,1
1791,-0.9953159913846902,-0.3570994513464085,0.027487491752380744,-0.7520802598266569,-0.1455326538499052,-0.8230144336365692,-0.7754540213606747,0.7494544331372717,0.8344417938732606,0.32646956946405137,1
1719,-0.9953222938313597,-0.34824355174370925,0.032160550108153274,-0.7422264731006696,-0.14386185268109897,-0.8239197212481592,-0.7712116198432863,0.7424405330675947,0.8311940520204287,0.3337097552138335,1
542,0.4165179270685939,0.9608310442606673,0.5463563873713189,0.9855154816330003,0.8181008143713706,-0.9944609346547325,0.8284886132640527,-0.6341836317553324,-0.32334176628784145,-0.6341203640545142,1
1392,-0.092577961682908,0.9669364949233779,0.3248710124143289,0.9855154816330003,0.65893902694632,-0.9944609346547325,0.8302071398497641,-0.5061569164407024,-0.32334176628784145,-0.6213892673375739,1
320,-0.5257915828656687,0.942138866115911,0.6330820719643092,0.9855154816330003,0.5225146377248481,-0.9944609346547325,0.8162473564619418,-0.7012816435498168,-0.32334176628784145,-0.6551682104071067,1
582,0.4265698075921456,0.9669364949233779,0.527451776518102,0.9855154816330003,0.8200450790650433,-0.9944609346547325,0.8278197502523045,-0.6402234370370032,-0.32334176628784145,-0.6522797881781581,1
532,0.3472274225517564,0.9744546856159165,0.38802759498020656,0.9855154816330003,0.7953634161677919,-0.9944609346547325,0.8280909634534028,-0.5426637504381016,-0.3201894806990557,-0.6331581578409659,1
1478,-0.7795025986572172,0.9641081294395275,0.34418047339390634,0.9855154816330003,0.4429337440123227,-0.9944609346547325,0.8224311363622073,-0.5342858646127335,-0.31873604431273883,-0.6213892673375739,1
562,0.7438065441885289,0.9451478960895852,0.721142374692875,0.9855154816330003,0.9204191062874746,-0.9999999999999999,0.817094320640777,-0.735216378699228,-0.32334176628784145,-0.6106480763277976,1
617,0.7427862165401737,0.9822311356767841,0.5533746390484934,0.9855154816330003,0.9204191062874746,-0.9999999999999999,0.8189222020248329,-0.6382404400644793,-0.31692891010949714,-0.6044997958028075,1
31,-0.09286827069358505,0.9669364949233779,0.8972629801500066,0.9855154816330003,0.65893902694632,-0.9944609346547325,0.8302071398497641,-0.8539879517221671,-0.32334176628784145,-0.6213892673375739,1
1410,0.30732270052466637,0.9669364949233779,0.7945259603000131,0.9855154816330003,0.7839947170660027,-0.9944609346547325,0.8162473564619418,-0.777634797635992,-0.31294442321387383,-0.6213892673375739,1
1872,-0.9982992281032907,0.4551654474364635,-0.16472780547124038,0.3436242901235591,0.18095228554246107,-0.9357207709203126,0.2079559087070778,-0.36229973149863226,0.10867140014742632,-0.27838733586004716,1
1649,-0.998402753209694,0.4783207731601187,-0.17495919230578663,0.3770782430537367,0.19192559726284547,-0.93920530627348,0.24073192981934366,-0.39799978640829936,0.08461512985870756,-0.3050122014970059,1
1423,-0.8542762284466998,0.9917341237308446,0.16342712407862503,0.9855154816330003,0.4201963458087441,-0.9944609346547325,0.823227248155853,-0.4298037623545272,-0.32334176628784145,-0.6044997958028075,1
1361,-0.5234691107802527,0.942138866115911,0.6917889404500197,0.9855154816330003,0.5225146377248481,-0.9944609346547325,0.8162473564619418,-0.735216378699228,-0.32334176628784145,-0.6213892673375739,1
5,0.017666885121684572,0.9669364949233779,0.3982545980214671,0.9855154816330003,0.693045124251688,-0.9944609346547325,0.8162473564619418,-0.565542702952172,-0.32334176628784145,-0.6382787388723403,1
1646,-0.9981070915214257,0.39900889197199985,-0.15501817765476764,0.26818747921066266,0.15908229361457396,-0.9281612686079032,0.1435818084096494,-0.287690667251126,0.15640353561384696,-0.24489693457773226,1
1472,0.7519127116334126,0.942138866115911,0.3958445212306576,0.9855154816330003,0.9204191062874746,-0.9944609346547325,0.8202937593532773,-0.5625101944913149,-0.32334176628784145,-0.6502726038956889,1
415,-0.8542762284466998,0.9917341237308446,0.16342712407862503,0.9855154816330003,0.4201963458087441,-0.9944609346547325,0.823227248155853,-0.4298037623545272,-0.32334176628784145,-0.6044997958028075,1
1583,-0.05292398194624237,0.942138866115911,0.1860367000259922,0.9855154816330003,0.6703077260481094,-0.9959829255785284,0.8225355699042767,-0.4259055635398816,-0.3176279280123311,-0.6273234884751799,1
537,-0.05189428110021521,0.942138866115911,0.3581746638151667,0.9855154816330003,0.6703077260481094,-0.9944609346547325,0.8261800879674679,-0.5423750227951614,-0.32334176628784145,-0.6165170729599446,1
622,-0.09286827069358505,0.9828458156282427,0.7748538652261688,0.9855154816330003,0.65893902694632,-0.9944609346547325,0.8257290771968455,-0.7832309687325985,-0.32334176628784145,-0.6322249815612411,1
460,-0.23403102713527868,0.9669364949233779,0.6917889404500197,0.9855154816330003,0.6134642305391627,-0.9972304673273662,0.8162473564619418,-0.7182490111245223,-0.32334176628784145,-0.6382787388723403,1
591,0.32618403086706116,0.9525601881736171,0.4144176835803246,0.9855154816330003,0.7887724672144856,-0.9944609346547325,0.8272738069962514,-0.5579181949403234,-0.32334176628784145,-0.6480703292502091,1
1604,-0.9976222239554403,0.2661239830989469,-0.12450822914342619,0.0909936999329215,0.10656871710824323,-0.9097787205262787,-0.01604828054859675,-0.1071093425842986,0.2744026150422041,-0.14677977685124632,1
1314,0.924301925465971,0.9669364949233779,0.559698486357171,0.9855154816330003,0.9772626017964212,-0.9944609346547325,0.8302071398497641,-0.6418958570383472,-0.32334176628784145,-0.6551682104071067,1
1765,-0.9975073551925544,0.23601147758087915,-0.11635326880058275,0.050014310799625594,0.09406886835465023,-0.9055197547685649,-0.05377165775469761,-0.06505532748453113,0.30208500949624584,-0.12177128641976331,1
1575,-0.3820886225805512,0.942138866115911,0.8569741939811107,0.9855154816330003,0.5679894341320053,-0.9972304673273662,0.8162473564619418,-0.829834488600915,-0.32334176628784145,-0.6053608832032917,1
1887,-0.9988218855703018,0.5981662672636692,-0.19786196655714633,0.5349133505946992,0.23769433211733385,-0.9555168008144967,0.3799995725167804,-0.5570326112135768,-0.01851334620652889,-0.3840945567898124,1
1436,0.0556973655203723,0.9917341237308446,0.6184053548428815,0.9999999999999999,0.7044138233534774,-0.9972304673273662,0.8162473564619418,-0.6758305921877583,-0.32334176628784145,-0.6044997958028075,1
1711,-0.9976214083251518,0.2670694961215868,-0.12387435569192806,0.09308373972689021,0.10684724902192899,-0.909888542960254,-0.01587371935343196,-0.10786242227230103,0.27423674556308064,-0.14431807117369466,1
198,-0.0507008868927501,0.942138866115911,0.6624355062071644,0.9999999999999999,0.6703077260481094,-0.9972304673273662,0.8302071398497641,-0.7012816435498168,-0.32334176628784145,-0.6382787388723403,1
1812,-0.9965220187087878,-0.028202686510689245,-0.05024716963543638,-0.3066198775349178,-0.013056370479147372,-0.868572624883585,-0.37739048706321077,0.29931653517877854,0.5407692068190522,0.08380080437023052,1
1546,-0.05118458601990117,0.9500087013397254,0.6018836082214154,0.9855154816330003,0.6703077260481094,-0.9963515217656828,0.8302071398497641,-0.6662804133029554,-0.32334176628784145,-0.6382787388723403,1
172,-0.780682894240079,0.942138866115911,0.5303450521143158,0.9855154816330003,0.4429337440123227,-0.9999999999999999,0.8162473564619418,-0.6249284894636415,-0.32334176628784145,-0.6382787388723403,1
1516,0.30768603401673045,0.9807299337736507,0.48136236871931126,0.9855154816330003,0.7839947170660027,-0.9960014601566024,0.8201298530509907,-0.5966146919337745,-0.31466663547132784,-0.6570679460692863,1
1483,0.9632972118923959,0.9669364949233779,0.2680575029615626,0.9855154816330003,0.9894335077555676,-0.9944609346547325,0.8227347276897616,-0.4890867158237474,-0.3229749336433343,-0.6551682104071067,1
1489,0.3472274225517564,0.9744546856159165,0.38802759498020656,0.9855154816330003,0.7953634161677919,-0.9944609346547325,0.8280909634534028,-0.5426637504381016,-0.3201894806990557,-0.6331581578409659,1
1607,-0.9950270035511133,-0.43375745727438986,0.04751569252147736,-0.8550679569593032,-0.17656056693268252,-0.8124873062381508,-0.8698481740292574,0.8553349129809513,0.9041544117136694,0.38799407485866655,1
1435,0.7490278602697293,0.9917341237308446,0.3248710124143289,0.9855154816330003,0.9204191062874746,-0.9944609346547325,0.8162473564619418,-0.523124284015408,-0.32334176628784145,-0.6044997958028075,1
540,0.4900836838126428,0.9427888364391821,0.5771264921638164,0.9855154816330003,0.841136197397923,-0.9944609346547325,0.8300241900001671,-0.6689372547305826,-0.32320550397640396,-0.6378360491555709,1
1541,0.30954832758247,0.942138866115911,0.4993557918841708,0.9855154816330003,0.7839947170660027,-0.9944609346547325,0.8233569080351355,-0.6239829217121832,-0.32334176628784145,-0.6379649966344408,1
1346,0.9251002752453328,0.9669364949233779,0.3395477295357566,0.9855154816330003,0.9772626017964212,-0.9944609346547325,0.823227248155853,-0.5146406002280552,-0.32334176628784145,-0.6044997958028075,1
1519,0.7438065441885289,0.9451478960895852,0.721142374692875,0.9855154816330003,0.9204191062874746,-0.9999999999999999,0.817094320640777,-0.735216378699228,-0.32334176628784145,-0.6106480763277976,1
525,-0.1991686840825666,0.942138866115911,0.5953214260557709,0.9855154816330003,0.624832929640952,-0.997186649878381,0.8094883258910947,-0.6791861527235858,-0.32334176628784145,-0.6053014330949121,1
1364,0.3069598142613199,0.9669364949233779,0.5156683349928881,0.9855154816330003,0.7839947170660027,-0.9944609346547325,0.8162473564619418,-0.6164448056762888,-0.3181430947508576,-0.6382787388723403,1
80,0.8510714775226966,0.9917341237308446,0.3835778809000395,0.9855154816330003,0.9545252035928425,-0.9944609346547325,0.8162473564619418,-0.5400916515901135,-0.32334176628784145,-0.6044997958028075,1
1381,0.27117922869537914,0.9669364949233779,0.3542244466571842,0.9855154816330003,0.7726260179642133,-0.9999999999999999,0.8302071398497641,-0.5400916515901135,-0.32334176628784145,-0.6551682104071067,1
1492,-0.3441542088867777,0.9563798689274172,0.5863498665861053,0.9855154816330003,0.5793581332337947,-0.9944609346547325,0.826771304754098,-0.661477410917972,-0.32334176628784145,-0.6382787388723403,1
1588,-0.5320095058698224,0.9464525541672086,0.6254227776296936,0.9855154816330003,0.5205369880933066,-0.9954244864596552,0.8186757398878853,-0.6939027192041407,-0.32334176628784145,-0.6463541525649736,1
1399,0.9259712022773638,0.942138866115911,0.559698486357171,0.9855154816330003,0.9772626017964212,-0.9944609346547325,0.8092674647680307,-0.6588632246130528,-0.32334176628784145,-0.6551682104071067,1
1441,0.05889076463781939,0.9669364949233779,0.3248710124143289,0.9855154816330003,0.7044138233534774,-0.9944609346547325,0.823227248155853,-0.523124284015408,-0.32334176628784145,-0.6213892673375739,1
1547,0.31001296434803005,0.9424211584931926,0.5016599277972305,0.9855154816330003,0.7841241365811087,-0.9944609346547325,0.823227248155853,-0.6251216433561393,-0.32334176628784145,-0.6384710060083474,1
1655,-0.9983084211093723,0.4521901368480798,-0.1691034736438703,0.340297719886265,0.18090358311520235,-0.9355419911966252,0.2096279791668031,-0.361451829142566,0.10782702058237165,-0.2879319257860989,1
271,-0.01854916396027173,0.9669364949233779,0.2661641439286184,0.9855154816330003,0.6816764251498987,-0.9944609346547325,0.823227248155853,-0.48918954886599675,-0.32334176628784145,-0.6382787388723403,1
16,-0.23548257218866375,0.9669364949233779,0.5156683349928881,0.9855154816330003,0.6134642305391627,-0.9944609346547325,0.8302071398497641,-0.6164448056762888,-0.32334176628784145,-0.6382787388723403,1
1439,-0.1975972462953146,0.942138866115911,0.9853232828785722,0.9855154816330003,0.624832929640952,-0.9944609346547325,0.823227248155853,-0.8879226868715784,-0.32334176628784145,-0.6551682104071067,1
1465,-0.0927584455523841,0.9823530746243143,0.562106770163228,0.9855154816330003,0.65893902694632,-0.9944609346547325,0.8258677710561364,-0.6538364737024354,-0.32334176628784145,-0.6318893795073319,1
1864,-0.9971105023297676,0.13474787160244694,-0.08588147558830689,-0.08904223730289496,0.05145821268857387,-0.891133480774661,-0.1828879918279479,0.07835305173716,0.39704516730626105,-0.03309047920824815,1
1776,-0.9974114400053387,0.2092419120892982,-0.11059109080765228,0.014094866788004534,0.08352867430214905,-0.901852245415011,-0.08559499436986218,-0.028968150132754666,0.3255705332989326,-0.1030976685923457,1
1495,0.3084839365673744,0.9452204913024436,0.565084556543748,0.9855154816330003,0.7839947170660027,-0.9999999999999999,0.8110022604785584,-0.6450092042495363,-0.32269572237496313,-0.6044997958028075,1
1570,-0.7839478446565753,0.942138866115911,0.49787399637305807,0.9855154816330003,0.44188573017748034,-0.9994893859832191,0.8168907918273628,-0.6061590216820385,-0.32334176628784145,-0.6382787388723403,1
1839,-0.9962370148941696,-0.11001614428958817,-0.03468641411012635,-0.4167657371829938,-0.045129412497372456,-0.8575524322621142,-0.4725646801182406,0.4086466183788635,0.6111872657296878,0.13564136159702733,1
1910,-0.9971853761381883,0.15211578482689048,-0.09284942261766632,-0.0640391154489226,0.059537372911276254,-0.8936926657166118,-0.15881654618866647,0.05219015074823008,0.3794835478061659,-0.051718352998839756,1
612,0.5280219334573448,0.9669364949233779,0.3009029327366861,0.9855154816330003,0.8522069116767386,-0.9944609346547325,0.823227248155853,-0.4923024824216443,-0.32334176628784145,-0.642126531557364,1
1517,-0.234229098043095,0.9669364949233779,0.6677563634888704,0.9855154816330003,0.6134642305391627,-0.9968525501215474,0.8181522418543014,-0.7043572952968769,-0.32334176628784145,-0.6382787388723403,1
1498,-0.5244056016305778,0.9910321899480619,0.34204040744005026,0.9855154816330003,0.5221928297799112,-0.9946177261415747,0.8234248243764731,-0.5325685409767564,-0.32319461015425577,-0.6537339655360774,1
1730,-0.9962216815430931,-0.11116774925900219,-0.03153396899371075,-0.4201517055268418,-0.04677289173459098,-0.8572295152159906,-0.4767597935510328,0.4129197873519548,0.6142810369182545,0.14158757095862495,1
1501,0.5777843603615167,0.9669364949233779,0.1725457248284874,0.9855154816330003,0.8679355842705152,-0.9944609346547325,0.823227248155853,-0.4181072823158365,-0.32334176628784145,-0.6304898392608201,1
1810,-0.9971845901319462,0.14765289777385393,-0.09584108639865768,-0.06822847771769824,0.059107811431313995,-0.8932521927086946,-0.16009545456666463,0.05511075364996909,0.38063820880000654,-0.056515356184573706,1
588,0.09027490827163187,0.9528303281399132,0.6935451994790044,0.9855154816330003,0.7142170199133426,-0.9960363872956182,0.8302071398497641,-0.7265796497620245,-0.32334176628784145,-0.6359530100987405,1
1893,-0.9953359662978126,-0.3497633852557229,0.027792986087452565,-0.7424932396666633,-0.14275288583565582,-0.8241146019232057,-0.7679167905976376,0.7403974120163284,0.8290574214990564,0.3242571687872007,1
1353,-0.11068598622388626,0.9917341237308446,0.5303450521143158,0.9855154816330003,0.6475703278445306,-0.9972304673273662,0.8302071398497641,-0.6418958570383472,-0.3181430947508576,-0.6044997958028075,1
118,0.19773104899409688,0.9669364949233779,0.5303450521143158,0.9855154816330003,0.7498886197606347,-0.9944609346547325,0.8092674647680307,-0.6418958570383472,-0.32334176628784145,-0.6551682104071067,1
146,-0.20057291365475394,0.9669364949233779,0.9266164143928618,0.9999999999999999,0.624832929640952,-0.9944609346547325,0.8302071398497641,-0.8539879517221671,-0.32334176628784145,-0.6382787388723403,1
1629,-0.9965164446814287,-0.02696045910323508,-0.047713691369820066,-0.3063615095849206,-0.013327898437354713,-0.8686262735915914,-0.37852561410290964,0.29957815512711594,0.541499952702211,0.08791796096922266,1
1514,0.26525428539117013,0.9703203333617684,0.9032407371229175,0.9855154816330003,0.7710746663687112,-0.9948388599469772,0.8302071398497641,-0.8551279802055711,-0.32334176628784145,-0.6236939733006794,1
475,-0.23403102713527868,0.9669364949233779,0.25148742680719083,0.9855154816330003,0.6134642305391627,-0.9944609346547325,0.8162473564619418,-0.480705865078644,-0.32334176628784145,-0.6044997958028075,1
417,0.7591160983907552,0.9669364949233779,0.838556111664296,0.9855154816330003,0.9204191062874746,-0.9999999999999999,0.8162473564619418,-0.8030858489980504,-0.32334176628784145,-0.6720576819418731,1
1508,0.9579897190720641,0.963909685477095,0.38574733334251654,0.9855154816330003,0.9872436325005418,-0.9944609346547325,0.8153953878210208,-0.5508648810639465,-0.32334176628784145,-0.6477542427906033,1
1714,-0.9946260562021292,-0.5366243299489184,0.07762473045646667,-0.9935368229582799,-0.21878283917283248,-0.7978312990492662,-1.0,0.9996164374532788,0.9999999999999999,0.478366573865868,1
1352,0.3082662048093665,0.9917341237308446,0.03133666998577639,0.9855154816330003,0.7839947170660027,-0.9944609346547325,0.8302071398497641,-0.33648324069364643,-0.31294442321387383,-0.6213892673375739,1
248,0.7427862165401737,0.9669364949233779,0.721142374692875,0.9855154816330003,0.9204191062874746,-0.9999999999999999,0.823227248155853,-0.735216378699228,-0.32334176628784145,-0.6551682104071067,1
160,0.9251002752453328,0.9669364949233779,0.3395477295357566,0.9855154816330003,0.9772626017964212,-0.9944609346547325,0.823227248155853,-0.5146406002280552,-0.32334176628784145,-0.6044997958028075,1
1806,-0.9981091761406578,0.4057969981711548,-0.15089145671221138,0.2750522979607939,0.15980380944921627,-0.9286996785049931,0.14565971500981123,-0.29223807761983966,0.15448346352289405,-0.23749181258249336,1
409,0.23474544785541496,0.942138866115911,0.7651725260571579,0.9855154816330003,0.761257318862424,-0.9944609346547325,0.8302071398497641,-0.7606674300612863,-0.32334176628784145,-0.6382787388723403,1
613,-0.7839478446565753,0.942138866115911,0.49787399637305807,0.9855154816330003,0.44188573017748034,-0.9994893859832191,0.8168907918273628,-0.6061590216820385,-0.32334176628784145,-0.6382787388723403,1
576,-0.01675846553844018,0.942138866115911,0.2832290249718309,0.9855154816330003,0.6816764251498987,-0.9944609346547325,0.8162473564619418,-0.48918954886599675,-0.3203194721798545,-0.631208112391238,1
1768,-0.9971940429713699,0.1584652834710224,-0.09055971276310154,-0.05741890638968927,0.060698706792262525,-0.894403706548878,-0.15509772175207748,0.04658694013278719,0.3764945655137839,-0.04886895050213347,1
1597,-0.9950027079569713,-0.4466177713312731,0.04484311397628882,-0.8700747366315582,-0.17959876572523537,-0.8110211265611689,-0.8791349574176588,0.8681721546517949,0.9114751178924659,0.38486241232627827,1
1906,-0.9967031883025366,0.0303903008135209,-0.055176705504076884,-0.23023932740346842,0.008213579789299319,-0.8764105236325199,-0.3151202805115332,0.22519317011294548,0.4944389500565095,0.058468207773603065,1
1401,0.635154150831674,0.9669364949233779,0.04601338710720404,0.9855154816330003,0.8863130089821066,-0.9944609346547325,0.823227248155853,-0.3449669244809992,-0.32334176628784145,-0.6213892673375739,1
634,0.0648668643416821,0.942138866115911,0.554603881902688,0.9855154816330003,0.7044138233534774,-0.9972304673273662,0.8233062907622084,-0.6389509877698394,-0.32334176628784145,-0.6130401625562159,1
151,0.23416482983406106,0.942138866115911,0.7798492431785854,0.9855154816330003,0.761257318862424,-0.9972304673273662,0.8092674647680307,-0.7861184814233448,-0.3181430947508576,-0.6044997958028075,1
1790,-0.9964104614713198,-0.05873803367597896,-0.04265188566399322,-0.34897442952953384,-0.025261467632683443,-0.8644977530087015,-0.4143272738441195,0.3407622612447818,0.5679918707296888,0.1052124283004503,1
1494,-0.05189428110021521,0.942138866115911,0.3581746638151667,0.9855154816330003,0.6703077260481094,-0.9944609346547325,0.8261800879674679,-0.5423750227951614,-0.32334176628784145,-0.6165170729599446,1
1378,-0.05483779029489744,0.942138866115911,0.2955175781714737,0.9855154816330003,0.6703077260481094,-0.9944609346547325,0.8162473564619418,-0.5061569164407024,-0.32334176628784145,-0.6044997958028075,1
