,CL7R,CT2BIN,CL2R,CL5R,CL1R,DEMOC,MOD,CON,WWWWHITE,FEMALE,COLGRD,SOMCOL,W12WHITE,CL9R,REPUB,INDEP,COMHS,AGE65PLM,CL8R,W2TOTCL,BABS,CD4A_A,PTYID3,CD4A_B,AGE4049M,W12EDUC3,WWWBLACK,AGE5059M,LIB,STRATA,VPROUD,AGE3039,IDEO3,COMPLET2,DOG4R,W1TRUAM2,CT1A,WWWHOMLN,CD7_A,ADVDEG,CENSDIV,INCA,W2CIVLIB,EDUCAT4,CL7,GT2,AGE1829,PROUD,CL2,AGE6064M,CL5,CL10R,INCOME,CL4A,WWWAGEC1,FIP2,CL6B,P17_A,W1STATE,WWWEDU3,WWWEDU5,MEANFR,CL9,FIP1,W12HISP,CL1,WWWHISP,SEC4,CL8,B1,LOPROU,RAC3,W12RACE4,CD8,WWWAGE,W2SECURE,CD6,WWWRACE4,CLPROP,MNDOG,POLINT,WWWRACE3,NEWRACE,LTHS,V1_B,B2,IWER3,FIPCOM,DOG2R,USAWT2RC,WWWBRNUS,DOG6R,RI2_A,DOG3R,DOG5R,DOG1R,DG2,CL10,DG3,CD5A,W3IWER4_A
17,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.5,-1.0,1.0,-1.0,-0.75,-1.0,0.29032258064516125,-1.0,0.2727272727272727,1.0,-0.9999999999999999,0.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,1.0,0.75,0.5,0.33333333333333326,-0.9999999999999999,0.5,-0.75,0.8518518518518519,1.0,0.5,0.3333333333333335,0.1428571428571428,0.0,-1.0,-1.0,-1,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.11764705882352922,-0.09090909090909083,-0.7777777777777778,-0.9999999999999999,0.25,0.0,0.3333333333333335,-1,-1.0,-1.0,-1.0,-0.9999999999999999,0.0,0.4285714285714285,0.0,-1.0,1.0,-0.75,-1.0,0.0,-1.0,-1.0,-1.0,0.1428571428571428,-1.0,0.1428571428571428,1
513,-1.0,-0.2598316041717874,0.2598316041717874,-1.0,0.2598316041717874,-1.0,-1.0,1.0,1,-1.0,-0.2598316041717874,-1.0,1.0,-0.2598316041717874,1.0,-1.0,0.2598316041717874,0.2598316041717874,0.2598316041717874,0.8854698541662014,-1.0,-1.0,-1.0,1.0,-1.0,-0.2598316041717874,-1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.2598316041717874,-1.0,0.05196632083435748,0.5065544027811915,-1.0,-0.75,-0.2598316041717874,0.9354838709677418,-0.3700841979141063,-0.023621054924707785,0.16011226388547506,0.1428571428571428,0.0,-1.0,-1.0,-0.2800962261875499,-0.2598316041717874,-0.9999999999999999,1.0,-0.03739475260736702,0.6299158020858937,0.8766386006952975,-0.9999999999999999,-0.6299158020858937,-0.75,-0.7407407407407407,0.3700841979141063,0.05512629687115944,-0.9999999999999999,-0.577046630955307,-0.6299158020858937,-1.0,-0.3700841979141063,-1,-0.16011226388547506,-0.2800962261875499,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.279990094363046,0.09090909090909105,0.020130974533054014,-0.9999999999999999,-0.0667134432855756,-0.5925210494785266,0.2598316041717874,-1,-1.0,-1.0,-1.0,-0.9999999999999999,-0.6299158020858937,0.7885233154776535,-1.0,-0.6262653330385615,1.0,-0.75,-1.0,-0.75,-0.8425210494785266,-0.43504209895705315,-0.25,0.1428571428571428,-0.5,0.1428571428571428,1
484,1.0,-1.0,0.11943396410828488,0.11943396410828488,0.11943396410828488,0.11943396410828488,0.11943396410828488,-0.11943396410828488,1,0.11943396410828488,1.0,-1.0,1.0,1.0,-0.11943396410828488,-1.0,-1.0,-1.0,1.0,1.0000000000000002,1.0,-1.0,0.11943396410828466,1.0,-1.0,1.0,-1,-0.11943396410828488,-1.0,1.0,-0.11943396410828488,0.11943396410828488,-0.44028301794585767,-1.0,-0.05971698205414233,-1.0,0.6268553452972383,-1.0,0.08957547308121372,-1.0,0.29032258064516125,-1.0,0.578027444756805,1.0,-0.9999999999999999,0.5597169820541423,-1.0,-1.0,-0.36032344908098,-1.0,-0.36032344908098,1.0,0.33021226345939314,-0.3395754730812137,-0.03981132136942822,-0.36032344908098,0.5,-0.33021226345939314,0.8518518518518519,1.0,0.5,0.03481760957112412,0.1428571428571428,0.27985849102707117,-1.0,-0.44028301794585756,-1,-0.6268553452972383,0.1428571428571428,-0.020495281405250587,0.11943396410828488,-1.0,-0.9999999999999999,-1.0,-0.29390954562804605,-0.3962092629386231,-0.15587001993984184,-0.9999999999999999,0.6697877365406069,-0.46643081837846134,0.3333333333333335,-1,-1.0,-1.0,-0.8600707544864644,0.1194339641082851,0.0,0.2686522908416735,-0.5597169820541424,-1.0,1.0,-0.75,-1.0,-0.5597169820541424,-1.0,-1.0,-0.5802122634593931,0.1428571428571428,-0.5802122634593931,0.1428571428571428,1
502,-1.0,-0.2126589233066607,-0.2126589233066607,-1.0,-0.2126589233066607,-0.2126589233066607,-1.0,1.0,-1,1.0,-0.2126589233066607,0.2126589233066607,0.2126589233066607,1.0,0.2126589233066607,-1.0,-1.0,-1.0,-0.2126589233066607,0.8897582796993944,-0.2126589233066607,-1.0,-0.2126589233066607,1.0,1.0,0.39367053834666965,-1,-1.0,-1.0,0.2126589233066607,1.0,-1.0,-1.0,-1.0,-0.09050580752000448,-0.5149364306773356,-0.1915607177955594,-0.2126589233066607,-0.15949419247999552,-1.0,0.41935483870967727,-1.0,0.2727272727272727,0.5957803588977799,0.1428571428571428,-0.6063294616533303,-1.0,-1.0,-0.5500908133180917,-1.0,-0.9999999999999999,1.0,0.5531647308266652,0.19683526917333483,0.0,-0.9999999999999999,0.5,-0.75,0.7407407407407407,0.39367053834666965,0.19683526917333483,0.09080154867200108,0.1428571428571428,-0.6063294616533303,-0.2126589233066607,-0.6063294616533303,-1,-0.7375529744355535,-0.5500908133180917,-1.0,-1.0,-1.0,-0.47510594887110713,-1.0,-0.22997024661647059,-0.20115081120969636,0.03066150442666271,-0.9999999999999999,-0.1542196411022707,0.23755297443556023,0.7375529744355536,-1,-1.0,-1.0,-0.9015823654133326,-0.9999999999999999,0.0,0.7750454066590459,-0.09841763458666741,-0.5769639095758213,1.0,-0.75,-1.0,-0.09841763458666741,-0.5452529037600022,-0.25,-0.9015823654133326,0.1428571428571428,-0.9015823654133326,-0.30705204382476525,1
430,-1.0,1.0,-1.0,-1.0,-1.0,0.9296800942967711,0.9296800942967711,-0.9296800942967711,1,-1.0,-1.0,0.9296800942967711,1.0,-0.9296800942967711,-1.0,-0.9296800942967711,-0.9296800942967711,-0.9296800942967711,1.0,1.0000000000000002,-1.0,-1.0,0.9648400471483853,1.0,-1.0,-0.03515995285161444,-1,0.9296800942967711,-1.0,1.0,1.0,-1.0,-0.03515995285161444,-1.0,-0.5,-1.0,-0.9765600314322569,-1.0,0.6884700825096748,-1.0,0.3321548691279903,-0.03515995285161444,-0.0973018096093844,0.3098933647655904,0.1428571428571428,-0.03515995285161444,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,0.9296800942967711,-0.49121001178709633,-1.0,0.35677330190107637,0.1428571428571428,0.01757997642580733,-0.026369964638710774,-0.260561479735245,0.0,-0.01757997642580722,0.02916271695827799,-0.959817196741012,-0.9648400471483856,-1.0,-1.0,-1,-0.953120062864514,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.03975292730929825,0.2791199914275664,0.5321155869878125,-0.9999999999999999,-0.25878998821290355,0.26757997642580733,0.2864533961978475,-1,-1.0,-1.0,-0.75,-0.9999999999999999,0.0,0.4084800269419345,-0.24121001178709633,-1.0,1.0,-0.24121001178709633,-1.0,-0.24121001178709633,-0.7236300353612892,0.0,-0.7587899882129037,0.10267433959815508,-0.7587899882129037,0.1428571428571428,1
525,-1.0,0.8680778186319524,0.8680778186319524,-1.0,-1.0,1.0,-0.8680778186319524,0.8680778186319524,-1,0.8680778186319524,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-0.8680778186319524,1.0000000000000002,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,-1.0,-1.0,0.0,1.0,-1.0,-0.9340389093159762,-1.0,-0.4010583639739642,0.8680778186319527,-0.28935927287731755,-1.0,0.75,-1.0,-0.3548387096774195,-0.9340389093159762,0.9400353721054329,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-1.0,0.06747303921825853,-1.0,-0.9999999999999999,-0.8680778186319524,-0.06596109068402378,-0.8845680913029583,0.9999999999999998,0.6765936624662723,0.5,-0.7005291819869821,-0.40740740740740744,0.0,-0.5,0.252768872547219,0.1428571428571428,0.0,-1.0,-0.9340389093159762,-1,-0.3773073937893492,-0.9246158963611155,-0.9340389093159762,-1.0,0.0,-0.33333333333333326,-0.2664902726710059,0.6884220642306995,-0.758217190287251,-0.06713705065509523,-0.33333333333333326,-0.38918287888173464,-0.07783657577634684,1.0,0,0.0,-1.0,-0.75,-0.9246158963611155,-0.9340389093159762,0.12401111694742173,-1.0,-0.9646815633035292,1.0,0.0,-1.0,-0.7664902726710059,-0.7005291819869821,-0.06596109068402378,-0.25,-0.9246158963611155,-0.4835097273289941,0.1428571428571428,1
288,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.75,-1.0,-0.3548387096774195,0.0,0.2727272727272727,0.3333333333333335,0.1428571428571428,0.75,-1.0,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,1.0,-0.5,-1.0,0.9999999999999998,-0.9999999999999999,0.5,-0.75,0.9999999999999998,0.0,0.0,-0.19999999999999973,0.1428571428571428,-1.0,-1.0,1.0,-1,-0.33333333333333326,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-0.25,0.38235294117647034,-0.09090909090909083,-0.7777777777777778,-0.9999999999999999,0.25,0.3333333333333499,1.0,-1,-1.0,-1.0,-1.0,-0.9999999999999999,0.0,0.9999999999999999,0.0,-1.0,1.0,-0.25,-1.0,-0.5,-0.25,0.0,-1.0,0.1428571428571428,0.75,0.1428571428571428,1
157,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.75,-1.0,-0.935483870967742,1.0,0.8181818181818183,0.3333333333333335,-0.9999999999999999,-1.0,1.0,-1.0,0.1428571428571428,-1.0,0.1428571428571428,1.0,1.0,0.0,-1.0,0.1428571428571428,0.5,0.75,0.2962962962962963,0.0,0.0,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-1.0,-1,-0.33333333333333326,0.1428571428571428,0.0,1.0,-1.0,-0.9999999999999999,0.25,-0.9411764705882354,-0.6363636363636362,-0.7777777777777778,-0.9999999999999999,1.0,-0.75,0.3333333333333335,-1,-1.0,-1.0,-0.75,0.1428571428571428,0.0,0.4285714285714285,-1.0,-1.0,1.0,-0.25,-1.0,-1.0,-1.0,-1.0,-0.25,0.1428571428571428,-0.25,0.1428571428571428,1
90,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.19999999999999996,-0.33333333333333326,-1.0,-0.75,1.0,0.9354838709677418,-1.0,0.09090909090909105,1.0,0.1428571428571428,0.0,-1.0,-1.0,-0.9999999999999999,1.0,-0.9999999999999999,1.0,0.75,0.0,0.6666666666666667,-0.9999999999999999,0.0,-0.75,-0.7407407407407407,1.0,1.0,-0.9999999999999999,0.1428571428571428,0.0,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.2058823529411764,0.09090909090909105,1.0,-0.9999999999999999,-0.41666666666675,-0.75,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-0.9999999999999999,0.0,0.4285714285714285,-1.0,-0.45114907089599054,1.0,-0.75,-1.0,-0.75,-1.0,-0.75,-0.25,0.1428571428571428,-0.5,0.1428571428571428,1
396,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-0.75,-1.0,-0.3548387096774195,0.75,0.4545454545454546,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,0.1428571428571428,-1.0,-0.9999999999999999,1.0,1.0,0.0,0.33333333333333326,-0.9999999999999999,0.5,-0.75,-0.37037037037037035,0.0,-0.5,-0.19999999999999973,-0.9999999999999999,-1.0,-1.0,-1.0,-1,-0.9999999999999999,0.1428571428571428,0.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.02941176470588225,-0.2727272727272727,0.5555555555555554,-0.9999999999999999,0.5,-0.08333333333334991,1.0,-1,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.9999999999999999,0.0,-1.0,1.0,-0.25,-1.0,-0.75,-1.0,-0.25,-1.0,0.1428571428571428,-0.5,0.1428571428571428,1
436,0.18372639447743766,0.18372639447743766,-1.0,0.18372639447743766,-1.0,0.18372639447743766,0.18372639447743766,-1.0,-1,-0.18372639447743766,0.18372639447743766,-1.0,-0.18372639447743766,-1.0,-1.0,-0.18372639447743766,-0.18372639447743766,-0.18372639447743766,0.18372639447743766,1.0000000000000002,0.18372639447743766,0.18372639447743766,0.5918631972387187,-0.18372639447743766,-1.0,0.18372639447743744,-1,0.18372639447743766,-0.18372639447743766,0.4081368027612813,1.0,-1.0,0.4081368027612813,-1.0,-1.0,-0.5102358366864626,0.2108490703483752,-1.0,0.44389739792903926,-1.0,-0.2363055519500401,-1.0,0.23932247373137505,0.4558175963182918,-0.5335579397013929,-0.5918631972387188,-1.0,-1.0,-0.9999999999999999,-1.0,-0.3235849174414641,1.0,0.44389739792903926,0.0,0.6054245351741876,-0.9999999999999999,0.0,0.30610260207096074,-0.13303197026810076,0.5918631972387187,0.09186319723871872,-0.3632547211045123,-0.9999999999999999,-0.5918631972387188,-1.0,-1.0,-1,-0.6054245351741874,-0.3235849174414641,0.0,-1.0,-0.4081368027612813,-0.6054245351741874,-0.8979657993096797,0.1332408483582499,-0.05750429191319306,-0.11111111111111116,-0.9999999999999999,-0.2834283352509124,-0.6479657993096797,1.0,-1,-0.4081368027612813,-1.0,-0.75,-0.5335579397013929,0.0,0.7667789698506963,-1.0,-0.5980227164192206,1.0,-0.75,-1.0,-0.8979657993096797,-0.8520342006903203,-0.44389739792903915,-0.25,0.1428571428571428,-0.3520342006903203,0.1428571428571428,1
507,0.2397176547528992,0.2397176547528992,-1.0,-0.2397176547528992,-1.0,0.2397176547528992,0.2397176547528992,-0.2397176547528992,1,1.0,0.2397176547528992,-1.0,1.0,0.2397176547528992,-0.2397176547528992,-1.0,-0.2397176547528992,0.2397176547528992,1.0,1.0000000000000002,0.2397176547528992,-1.0,0.2397176547528992,1.0,-1.0,0.2397176547528992,-1,-0.2397176547528992,-1.0,1.0,-0.2397176547528992,-1.0,-0.3801411726235504,-1.0,-0.6900705863117752,-1.0,0.17352156349806735,-1.0,0.17978824106467428,-1.0,-0.29032258064516125,-1.0,0.13449411904598185,0.4931451031685996,-0.5655529455730852,-0.6198588273764496,-1.0,0.2397176547528992,-0.9999999999999999,-1.0,-0.5655529455730852,1.0,0.03510587946766286,0.0,0.7465725515842998,-0.9999999999999999,0.6549647068441125,-0.28510587946766286,-0.33333333333333326,0.6198588273764496,0.1198588273764496,-0.14931451031685983,-0.29158991156977176,-1.0,-1.0,-0.3801411726235504,-1,-0.33333333333333326,0.1428571428571428,-0.3801411726235504,-1.0,-1.0,-0.9999999999999999,-1.0,0.4569882372176366,0.04732406277220014,-0.11111111111111116,-0.9999999999999999,0.059929413688224686,-0.18664313789608133,0.7465725515843,-1,-1.0,-1.0,-0.8450352931558875,-0.9999999999999999,-0.6198588273764496,0.9999999999999999,-0.6198588273764496,-1.0,1.0,-0.25,-1.0,-0.8450352931558875,-0.5599294136882248,-0.4400705863117752,-0.5351058794676629,0.1428571428571428,-0.40496470684411245,0.1428571428571428,1
460,-1.0,-0.9475780262445614,1.0,-0.9475780262445614,1.0,-1.0,-0.9475780262445614,0.9475780262445614,1,1.0,-0.9475780262445614,0.9475780262445614,1.0,-0.9475780262445614,1.0,-1.0,-1.0,-1.0,-0.9475780262445614,1.0000000000000002,-0.9475780262445614,-1.0,-1.0,1.0,-1.0,0.02621098687771939,-1,-1.0,-1.0,1.0,0.9475780262445614,-1.0,-0.9737890131222806,-1.0,0.9475780262445612,-0.19999999999999996,0.9475780262445617,0.9475780262445614,-0.75,-1.0,0.949269057656027,-0.02621098687771939,-0.43071728465661874,0.3508073245851464,0.1428571428571428,0.7303417598417106,-0.9475780262445614,-0.9475780262445614,0.1428571428571428,0.9475780262445614,-0.9700445864254637,1.0,-0.4672362664028509,-0.9606835196834211,0.6317186841630409,0.1428571428571428,-0.9606835196834211,-0.7303417598417106,0.48245225877324893,0.02621098687771939,0.013105493438859694,-0.9720416139970993,-0.9700445864254637,-0.02621098687771939,-1.0,0.0,-1,0.9475780262445617,-0.9700445864254637,-1.0,-1.0,-1.0,-0.9999999999999999,-0.7565527467194298,0.15257233549384397,0.6125354664748008,-0.09363711985929835,-0.9999999999999999,-0.11704639982422949,0.6535611732277906,0.9825260087481871,-1,-1.0,-1.0,-0.9475780262445614,-0.9999999999999999,-0.9737890131222807,-0.12787943606987473,-0.24344725328057026,-0.33373740843212363,1.0,-0.01965824015828943,-1.0,-0.006552746719429736,-0.7368945065611403,-0.006552746719429736,-0.7565527467194298,0.1428571428571428,-0.9934472532805702,0.1428571428571428,1
104,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,1.0,-1.0,0.0,1.0,1.0,1.0,-1,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.20000000000000018,0.3333333333333335,-1.0,0.0,-1.0,-0.3548387096774195,-1.0,0.8181818181818183,1.0,-0.9999999999999999,0.0,-1.0,-1.0,0.1428571428571428,-1.0,0.1428571428571428,1.0,0.75,0.5,0.0,-0.9999999999999999,0.5,0.0,-0.40740740740740744,1.0,0.5,-0.5999999999999999,0.1428571428571428,-1.0,-1.0,0.0,-1,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.1470588235294119,-0.6363636363636362,-0.7777777777777778,-0.9999999999999999,0.6944444444444999,-0.25,0.3333333333333335,-1,-1.0,-1.0,-0.75,-0.9999999999999999,0.0,0.9999999999999999,-0.25,-0.6215954813543405,1.0,-1.0,-1.0,-0.25,-1.0,-0.25,-0.75,0.1428571428571428,-0.75,0.1428571428571428,1
120,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.8181818181818183,-1.0,-1.0,-1.0,1.0,1.0,0.0,-1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.5,-0.19999999999999996,0.3333333333333335,-1.0,-0.75,-1.0,0.41935483870967727,-1.0,0.2727272727272727,0.3333333333333335,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,1.0,0.75,0.0,0.0,-0.9999999999999999,0.5,-0.75,0.7407407407407407,0.0,0.0,-0.06666666666666665,0.1428571428571428,-1.0,-1.0,-1.0,-1,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.26470588235294135,-0.2727272727272727,0.5555555555555554,-0.9999999999999999,-0.41666666666675,0.5,1.0,-1,-1.0,-1.0,-1.0,-0.9999999999999999,0.0,0.9999999999999999,0.0,-0.3022999587210392,1.0,-0.75,-1.0,0.0,-0.25,-0.25,-1.0,0.1428571428571428,-1.0,0.1428571428571428,1
351,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-0.3548387096774195,-1.0,0.6363636363636365,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,-1.0,0.1428571428571428,1.0,-0.9999999999999999,1.0,0.5,0.0,0.6666666666666667,-0.9999999999999999,-1.0,0.0,0.40740740740740744,0.0,0.0,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-1.0,-1,0.3333333333333335,0.1428571428571428,0.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.2647058823529411,-0.4545454545454545,-0.11111111111111116,-0.9999999999999999,0.75,-0.1666666666666501,1.0,-1,-1.0,-1.0,-0.75,0.1428571428571428,-1.0,0.9999999999999999,-1.0,-1.0,1.0,0.0,-1.0,-0.75,-0.75,0.0,-0.25,0.1428571428571428,-0.5,0.1428571428571428,1
141,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1.0,-1.0,0.0,1.0,1.0,1.0,-1,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-0.5,-1.0,0.3333333333333335,-1.0,0.0,1.0,0.9999999999999998,-1.0,-0.09090909090909083,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.1428571428571428,1.0,-0.25,0.5,0.0,-0.9999999999999999,0.5,0.0,0.9259259259259258,1.0,1.0,-0.7333333333333333,-0.9999999999999999,0.0,-1.0,-1.0,-1,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999999,0.25,-0.32352941176470607,0.2727272727272727,-0.11111111111111116,-0.9999999999999999,-0.25,-0.08333333333334991,0.3333333333333335,-1,-1.0,-1.0,-1.0,-0.9999999999999999,0.0,0.4285714285714285,-0.75,-1.0,1.0,0.0,-1.0,-0.75,-1.0,0.0,-0.5,0.1428571428571428,-0.5,0.1428571428571428,1
461,1.0,-1.0,0.5075778647939082,-1.0,0.5075778647939082,-1.0,0.5075778647939082,-0.5075778647939082,1,-1.0,-0.5075778647939082,0.5075778647939082,1.0,1.0,-0.5075778647939082,0.5075778647939082,-1.0,-1.0,0.5075778647939082,1.0000000000000002,-0.5075778647939082,-1.0,-0.246211067603046,1.0,-1.0,0.246211067603046,-1,-1.0,-1.0,1.0,1.0,-0.5075778647939082,-0.246211067603046,-1.0,-0.5075778647939082,-1.0,1.0,-1.0,-0.1846583007022844,-1.0,-0.3548387096774195,-1.0,0.45730104174323927,0.4974740450686972,-0.9999999999999999,-1.0,-1.0,-1.0,-0.13852693440348118,0.5075778647939082,-0.9999999999999999,1.0,0.5,0.123105533801523,0.42045559906362073,-0.9999999999999999,-0.6306833985954312,-0.1846583007022844,0.40740740740740744,0.246211067603046,0.123105533801523,-0.8030311459175631,0.1428571428571428,-0.7537889323969541,-1.0,-1.0,-1,0.16919262159796933,-0.13852693440348118,-0.246211067603046,-1.0,-1.0,-0.9999999999999999,-1.0,0.09090983463314384,-0.2754828599250575,-0.11111111111111116,-0.9999999999999999,0.503788932396954,0.017991634035634307,0.8358592882646358,-1,-1.0,-1.0,-0.8115527669007615,-0.13852693440348118,-0.7537889323969541,0.8593079613696878,-0.8153416992977156,-1.0,1.0,-0.06155276690076139,-1.0,-0.626894466198477,-0.626894466198477,-0.06155276690076139,-0.373105533801523,0.1428571428571428,-0.5615527669007615,0.1428571428571428,1
477,-1.0,-0.72708954867863,0.72708954867863,0.72708954867863,0.72708954867863,-0.72708954867863,1.0,-1.0,1,0.72708954867863,-1.0,-0.72708954867863,1.0,-1.0,-1.0,0.72708954867863,0.72708954867863,0.72708954867863,1.0,1.0000000000000002,-1.0,-1.0,0.13645522566068502,1.0,-1.0,-0.863544774339315,-1,-0.72708954867863,-1.0,0.13645522566068502,1.0,-1.0,0.0,-1.0,-0.5,-1.0,0.15139303245241997,-1.0,0.10234141924551388,-1.0,0.35483870967741926,0.0,0.3801153314578083,-0.2423631828928765,0.1428571428571428,-0.863544774339315,-1.0,-1.0,-0.013091686469354213,-1.0,-0.013091686469354213,1.0,-0.5,0.29531716150897247,0.9090298495595432,-0.8440511706735028,0.4317723871696575,0.0,-0.2592592592592593,0.0,-0.4317723871696575,0.5272238796476345,-0.9999999999999999,-0.13645522566068502,-1.0,-0.13645522566068502,-1,-0.9999999999999999,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,0.3341922732962286,-0.1982971496396263,0.5555555555555554,-0.9999999999999999,0.3976585807544861,0.25,0.3333333333333335,-1,-1.0,-1.0,-0.9658861935848287,-0.9999999999999999,-0.863544774339315,0.4285714285714285,-0.25,-1.0,1.0,-0.034113806415171144,-1.0,-0.25,-0.9658861935848287,0.0,-0.75,0.1428571428571428,-0.75,0.1428571428571428,1
444,1.0,-1.0,-0.771884198621549,0.771884198621549,-1.0,0.771884198621549,0.771884198621549,-0.771884198621549,1,0.771884198621549,-0.771884198621549,0.771884198621549,1.0,0.771884198621549,-0.771884198621549,-1.0,-1.0,-1.0,1.0,1.0000000000000002,-0.771884198621549,-1.0,0.771884198621549,1.0,0.771884198621549,0.11405790068922528,-1,-1.0,-1.0,1.0,-0.771884198621549,-0.771884198621549,-0.1140579006892255,-1.0,-0.771884198621549,-0.15437683972430982,1.0,-0.771884198621549,0.5789131489661616,-1.0,0.9999999999999998,-1.0,0.6571014364889503,0.409371933792817,-0.9999999999999999,-0.1140579006892255,-1.0,0.771884198621549,-0.8696481134980278,-1.0,0.012505256355170857,1.0,0.6359420993107745,0.32891314896616164,-0.03801930022974176,0.1428571428571428,0.5,-0.08554342551691918,-0.8148148148148148,0.1140579006892255,0.05702895034461264,-0.6877101730576431,0.012505256355170857,0.0,-1.0,-1.0,-1,-0.409371933792817,0.1428571428571428,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-0.3142455118863341,-0.4752832546707682,-0.11111111111111116,-0.9999999999999999,0.3849839164753015,-0.7835991158625555,-0.181256132414366,-1,-1.0,-1.0,-0.7785144751723063,-0.9999999999999999,-0.1140579006892255,-0.1428571428571429,-0.9144565744830808,-0.270350827847917,1.0,-1.0,-1.0,-0.75,-0.9144565744830808,-0.8859420993107745,-0.30702895034461275,0.1428571428571428,-0.5,0.1428571428571428,1
