,W2TOTCL,W2FIPCOM,W2CIVLIB,CENSDIV,W12AGEC1,WWWAGE,W1STATE,W1AGE,AGE3039,COMPLET2,WWWSEX,CENSREGN,RACWT1RV,WWWMALE,W1FIPCOM,W2SECURE,WWWAGEC1,W12OTHET,EDUCAT4,WWWEDU3,W1TRUAM3,IMPHISP,USAWT2CC,W12BLACK,WWWHISP,RAC3,WWWEDU5,AGE65PLM,WWWBRNUS,W12EDUC3,USAWT1RV,RACES,W1AGECAT,WWWWHITE,WWWBLACK,W12RACE4,WWWRACE3,NEWRACE,W12SEX,W1TRUAM2,USAWT2RC,AGE4049M,MULT3,WWWRACE4,AGE6064M,RHWT2RC,IMPRACE,HISWT1RV,W2MISSCL,COMPLET3,W12HISP,RHWT2CC,WWWHOMLN,USAWT2NC,W3IWER4_A
1802,-0.5685807141390713,0.21100521087646473,-0.2134180935946377,-0.10353409163286309,-0.6246388538514345,-0.7768516730033976,-0.04484863281250007,-0.4797690409596591,-0.32798494973440573,0.30797321750661677,0.44619836620092346,-0.5822590190990078,0.43776278961544723,0.2643938656635654,-0.7931058865931904,0.3355470440962731,0.2732103047606227,0.39453765723549183,0.11770975908730696,0.7627955755546993,0.6750095298096569,-0.635976341357225,0.3988566451243203,-0.425689964990416,0.675815366104111,-0.5576882810465194,-0.4402693586012525,0.929472935743952,0.7527189222966196,-0.6619131956821124,0.552753538112624,-0.44973695614532105,0.6044621090466653,-0.6954204327320007,0.719597111611494,-0.6603759988284174,0.5584888606306389,-0.6765385593066622,0.5284419433748995,0.5267603425422873,-0.16121353684645595,0.589598674415838,0.38007164020384854,0.2940441138669354,-0.5640936167631346,-0.4151988575166653,0.5540485902616277,-0.7461356918718335,-0.49434220193503686,0.5217440145134772,0.26639165508739343,-0.1272934508913086,0.39816937037826305,-0.48256869685547193,0
1347,1.0000000000000002,0.4285714285714285,0.6363636363636365,-0.5694316823375717,0.30458592397567186,-0.5694051597681381,0.2727272727272727,-0.6032674069909785,-0.9634884245218476,0.7392628237306347,-0.7185603514203148,0.48377318288161364,-1.0,-0.8735418722140676,-0.571250747301847,-0.6692389956992094,-0.9711394189703587,-0.9389639993619713,-0.5221511090310806,0.3909370844502634,-0.11489253275874589,0.6625086923049317,-0.990996905021149,0.9359184916650227,-0.027476290697443728,0.872499015693218,0.7234181284470733,0.708511953092628,0.05600730893866368,0.46068120352583514,-0.5668471419097162,0.623410142129921,-0.18279839481725735,0.27502224628455285,0.00948450263588696,0.5175992251648361,-0.3996482218062853,0.23491061103055433,-0.5897094613584006,-0.47031229862487356,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,-0.36517142109820255,-0.008364528810483662,-1.0,-0.4909763119050072,-0.7344409688970241,0.39287157829258756,0.12639327314010557,0.13297732962729625,-0.9695760655566812,0.2878742113520909,-0.5716453618593336,0
77,-1.0,-1.0,-1.0,0.9476856105887475,0.6522929619878359,-0.15525657594043496,-0.8909090909090909,-0.18018295236835924,-0.9634884245218476,0.8696314118653172,-0.7185603514203148,1.0,-0.9959871735794178,-0.8735418722140676,0.028636549567923664,-1.0,-0.3015203606687239,-0.9389639993619713,-0.3646758962663542,0.46088734598090497,0.05458348489037271,0.6625086923049317,-0.9982437119494596,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.8214358496967227,0.708511953092628,0.05600730893866368,0.5689242453756422,-0.5586489190749588,0.5292626776624012,-0.036119829031489636,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.5897094613584006,-0.42616314483565393,-0.5846042255197741,-0.222187564768517,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-1.0,-0.6819308829041457,-0.727751246874767,0.2916835080080188,0.3047962070729382,0.13297732962729625,-0.9987287898485138,0.2878742113520909,-0.5810440612555023,0
1172,-1.0,-1.0,-1.0,0.42454171647622374,1.0,0.4332703589726168,0.8181818181818181,0.4210423252532578,-0.9634884245218476,0.7392628237306347,-0.7185603514203148,0.8279243942938713,-0.9681777880827737,-0.8735418722140676,0.2685914683158319,-1.0,0.3680986976329108,-0.9389639993619713,-0.3646758962663542,0.46088734598090497,0.05458348489037271,0.6625086923049317,-0.9982437119494596,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.8214358496967227,0.8408218632178406,0.05600730893866368,0.5689242453756422,-0.5018342165927604,0.7175576065974407,0.11055873675427808,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.5897094613584006,-0.3820139910464343,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-1.0,-0.6819308829041457,-0.6813906423818674,0.2916835080080188,0.12639327314010557,0.13297732962729625,-0.9987287898485138,0.759232306142537,-0.5810440612555023,0
1836,-0.7897774333303624,0.00465604237147732,-0.3864571831443092,-0.272470131680829,-0.45553952887149207,-0.8288707148024596,-0.1913178877397017,-0.6068411353782401,-0.3906936859494998,0.4014515368919781,-0.14668125999929982,-0.36698239745730565,0.028492384475730992,0.12885396477494937,-0.7507544244560072,0.1209650055932463,-0.009270228395684033,-0.03205094302920308,-0.10955961186627217,0.6627534716847223,0.4685525978822772,-0.4065671167819208,0.06052639999363829,-0.10405682398275751,0.5249724320164932,-0.18007342357098,-0.23376140923095723,0.8714759326269609,0.5152175752141983,-0.3224275404844539,0.2926597949607731,-0.3393821276350457,0.3820848440080088,-0.395025569777123,0.4874476045338054,-0.24739872753637027,0.27639808610652816,-0.47541185711889467,0.16378131804915919,0.33181425218333005,-0.5379629594033503,0.26879958913926505,0.15082314967543742,0.21361573808789935,-0.5445538407164607,-0.4356178952850479,-0.21226549031575903,-0.8962103937200168,-0.32364972087964594,0.4130318533768581,0.3248325853895718,-0.39809026801260095,0.5695930040874203,-0.4717755739216284,0
547,-1.0,-1.0,-1.0,-0.09860217763630019,0.6522929619878359,-0.11166198816909789,-0.09090909090909094,-0.1356477466186098,-0.9634884245218476,0.7392628237306347,0.2637153536668091,0.6558487885877424,-0.989211150773893,-1.0,0.028636549567923664,-1.0,-0.3015203606687239,-0.9389639993619713,-0.5221511090310806,0.3909370844502634,0.5630115378377285,0.6625086923049317,-0.9982437119494596,0.9359184916650227,-0.027476290697443728,0.872499015693218,0.7234181284470733,0.708511953092628,0.13780351868264373,0.46068120352583514,-0.5565528927598802,0.623410142129921,-0.036119829031489636,0.27502224628455285,0.00948450263588696,0.5175992251648361,-0.3996482218062853,0.23491061103055433,-0.2621565480502535,-0.24956652967877538,-0.5846042255197741,-0.222187564768517,-0.4334229097098963,-0.36517142109820255,-0.008364528810483662,-1.0,-0.4909763119050072,-0.726040896512004,0.2916835080080188,0.12639327314010557,0.13297732962729625,-0.9987287898485138,0.2878742113520909,-0.5810440612555023,0
1980,-0.7362865317951548,-0.1914687156677246,-0.6504666263406926,-0.8328753360065662,0.017301067655701968,-0.9803542949182718,-0.7391346671364525,-0.9202550932699793,-0.7248154014839958,0.5515995989513827,-0.8784682120774855,0.24852238117161626,-0.6495264346454962,-0.6093206452623607,-0.5209758832464223,-0.5276285550287854,-0.5311500032082923,-0.859311533233936,-0.7789835761340559,0.4633583258143087,0.1323553786229541,0.05476372165394505,-0.5772509737956741,0.5172321136821715,0.19112691473673932,0.4211933531143124,0.3151065056299727,0.8179840487894813,0.22714528165440875,0.1296356742381755,-0.2606718092457877,0.164665246521207,-0.10643458410781234,0.04175155744217596,0.22037370417592866,0.17947350522407535,-0.25469215748163465,-0.15305548431928923,-0.35884622109019615,-0.19613664168487066,-0.6100249452389135,-0.13901379597577523,-0.5530281114076092,-0.46969072246526633,-0.11843689625113576,-0.8433895674745532,-0.7278071706223026,-0.8136287273637558,0.1565370934031368,0.14333000883102825,0.13037176028702432,-0.6369019062556945,0.5270552326410366,-0.6038741745548364,0
1892,-0.8713302666490728,-0.28398346900939947,-0.7048625729300758,-0.6580569605159197,-0.10045374386354827,-0.9657193356263605,-0.6133935408158736,-0.848260539826054,-0.7620500697572199,0.5405950294812444,-0.7488933513021645,0.20469382608429526,-0.5698505509367016,-0.5101162787752793,-0.517181949764153,-0.36263031149424474,-0.5260568608900581,-0.746206535386251,-0.6698712254362247,0.5630740354676491,0.06765484011294678,0.0012561311642576567,-0.5041389876446396,0.49438940066689446,0.2502729952927422,0.37666917211956796,0.17827274749243616,0.691280350940322,0.20343932227878725,0.0638925216756853,-0.1684471188317705,0.013289273538179214,-0.05322611054798898,0.07081656384038457,0.28766689736836376,0.11597261605136966,-0.20056942785751636,-0.1459706151501153,-0.39161930629844494,-0.09398675688749514,-0.987082812855288,-0.22911480171913615,-0.37183954686235315,-0.3167875326734887,-0.24483763977301348,-0.6839783340273918,-0.8868947483439924,-0.903182930154969,0.03455737094908562,0.1766225004663916,0.2378854520906066,-0.6232007214287806,0.8123571661058645,-0.46209064480550327,0
246,1.0000000000000002,0.9999999999999999,0.4545454545454546,0.42454171647622374,1.0,0.5204595345152911,-0.6000000000000001,0.5101127367527565,-0.9634884245218476,0.7392628237306347,-0.7185603514203148,0.8279243942938713,-0.999158380626898,-0.8735418722140676,0.028636549567923664,-0.5589853275989459,0.3680986976329108,-0.9389639993619713,-0.3646758962663542,0.46088734598090497,-0.11489253275874589,0.6625086923049317,-0.99765041571181,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.8214358496967227,0.8408218632178406,0.13780351868264373,0.5689242453756422,-0.5651277096593856,0.5292626776624012,0.11055873675427808,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.5897094613584006,-0.42616314483565393,-0.5824681710902335,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-0.9985901823881375,-0.6819308829041457,-0.7330379180135255,0.39287157829258756,0.12639327314010557,0.13297732962729625,-0.9976773710699735,0.759232306142537,-0.5810440612555023,0
2001,-0.43894572691483924,0.4418572017124721,0.011107964949174431,0.1619810317706618,-0.8221905016815123,-0.7121328288602549,0.18337013938210212,-0.33559186769315785,-0.17332714378024383,0.2563621569594901,0.8551281134027005,-0.8266609569385135,0.8089112213678951,0.518012856669589,-0.8718978177355825,0.6439535687477216,0.5772057534691297,0.806364865193527,0.4178245717183434,0.8801630733616991,0.8442294527646712,-0.8253953771495468,0.7365715627350715,-0.7409090359440325,0.82330084421186,-0.8220541138916513,-0.697271891769077,0.9853417301661149,0.9273337230300254,-0.9022502494777407,0.8521284066939178,-0.6743488931157153,0.8073606320648932,-0.9441944498806722,0.9230707153226562,-0.9353065934727567,0.8207946926092882,-0.8750855626511419,0.8179756233250517,0.7598972091883709,-0.03599510308631704,0.8427654378720368,0.6831969498098133,0.5419026800826907,-0.6834818135181719,-0.26499441619800945,0.9105934824550923,-0.7335042493964585,-0.7300721837943971,0.6826218107257394,0.3548404069452536,0.126284187327663,0.31279516394282025,-0.4524781104624078,0
348,-1.0,-1.0,-1.0,0.9476856105887475,0.8840976539959453,0.34608118342994243,0.1272727272727272,0.3319719137537589,-0.9634884245218476,0.7392628237306347,0.2637153536668091,1.0,-0.926963154399421,-1.0,0.2685914683158319,-1.0,0.14489234486569935,-0.9389639993619713,-0.6796263217958072,0.3909370844502634,0.39353552018860993,0.6625086923049317,-0.9982437119494596,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.6744092678222486,0.708511953092628,0.13780351868264373,0.35243816167602804,-0.41763253040596476,0.5292626776624012,0.06166588149235552,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.2621565480502535,-0.29371568346799504,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,0.10226182045489615,-1.0,-0.6819308829041457,-0.6126823520911219,0.2916835080080188,0.12639327314010557,0.13297732962729625,-0.9987287898485138,0.2878742113520909,-0.5810440612555023,0
1722,-0.6979871229691939,-0.3555997439793178,-0.5836124636910178,-0.91576208923139,0.0066704924011539435,-0.9750157013655305,-0.7862709912386807,-0.9341048781646788,-0.8464811921634572,0.5296201591425861,-0.6667952872918919,0.1190930426678008,-0.6598680658518642,-0.6988580880844556,-0.5054094963829161,-0.5490063326336563,-0.7368260821826509,-0.7711785382112788,-0.6950249222162075,0.41437231762108173,0.016023656717063267,0.061813481417934135,-0.6487900678203204,0.5209672353772705,0.16647990503274637,0.37956839333166487,0.3621162674897627,0.8169039668282656,0.2326259910636025,0.06725684526970904,-0.24448255468733038,0.22457492268413684,-0.07740951041889044,-0.04462454201859789,0.16407632146347445,0.047676560733329765,-0.24012174549325999,-0.09924089411405246,-0.3651386625091651,-0.23320113827089586,-0.4618284006989042,-0.07931698340608995,-0.5966272442571057,-0.5344538817262381,-0.07187430022827887,-0.9052028211700729,-0.5095315943086072,-0.745447374610484,0.21055368636837843,0.07664504804407737,0.26815344104080696,-0.6851235622066627,0.34172160786753597,-0.6002964400481787,0
45,-1.0,-1.0,-1.0,0.9476856105887475,0.6522929619878359,0.04091906903058229,0.9999999999999998,0.02022547350551318,-0.9634884245218476,0.7392628237306347,0.2637153536668091,1.0,-0.9293818094857402,-1.0,-0.09134090980603049,-1.0,-0.3015203606687239,-0.9389639993619713,-0.3646758962663542,0.46088734598090497,0.39353552018860993,0.6625086923049317,-0.9982437119494596,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.772426989071898,0.708511953092628,0.13780351868264373,0.5689242453756422,-0.4225738538722314,0.5292626776624012,-0.036119829031489636,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.2621565480502535,-0.29371568346799504,-0.5846042255197741,-0.222187564768517,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-1.0,-0.6819308829041457,-0.6167144552770369,0.2916835080080188,0.12639327314010557,0.13297732962729625,-0.9987287898485138,0.2878742113520909,-0.5810440612555023,0
1998,-0.8155417357656088,-0.2675610951014928,-0.6358495408838445,-0.7243893428395101,-0.15269676700105328,-0.9300222850392474,-0.5828060150146485,-0.8310750400910573,-0.7856942216990535,0.4032028376393394,-0.5463131733554661,-0.05656015518338753,-0.45853223354324635,-0.3945383093321504,-0.5505537542442455,-0.3219159047868494,-0.47180946179198,-0.5875989649426019,-0.508542129365791,0.48014817373505025,0.180682261640207,-0.10543611418252385,-0.42867657023646744,0.3321678503882936,0.33809303849713884,0.16230233916038067,0.17034360912178786,0.8334985641519411,0.32121054062595816,-0.07099901137961212,-0.08367238951240086,0.0559062522628882,0.07710413290469592,-0.1718445488937293,0.2682660898554201,-0.04322472634566915,-0.06587298452259249,-0.20192370430101414,-0.18431112616169526,-0.05669624649079669,-0.4807577674473935,0.03870265770068759,-0.39571577238627953,-0.2889515375133537,-0.19399787414461353,-0.8383601576409514,-0.34218900265274566,-0.8012245052413934,0.07916017479901022,0.08649086616811041,0.29030099887871236,-0.6239117056961745,0.5048339781400208,-0.5446409381026062,0
1150,-1.0,-1.0,-1.0,-0.5694316823375717,0.30458592397567186,-0.5258105719968009,0.2727272727272727,-0.5587322012412291,-0.9634884245218476,0.8696314118653172,-0.7185603514203148,0.48377318288161364,-0.8485919931129774,-0.8735418722140676,-0.21131836917998462,-1.0,-0.9711394189703587,-0.9389639993619713,-0.6796263217958072,0.3909370844502634,0.2240595025394913,0.6625086923049317,-0.9982437119494596,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.6744092678222486,0.708511953092628,0.13780351868264373,0.35243816167602804,-0.2575198874202968,0.5292626776624012,-0.18279839481725735,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.5897094613584006,-0.3378648372572146,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-1.0,-0.6819308829041457,-0.4820309785653249,0.2916835080080188,0.3047962070729382,0.13297732962729625,-0.9987287898485138,0.2878742113520909,-0.5810440612555023,0
1426,-1.0,-1.0,-1.0,1.0,0.6522929619878359,-0.06806740039776071,0.45454545454545436,-0.09111254086886045,-0.9634884245218476,0.8696314118653172,0.2637153536668091,1.0,-0.8347518641476092,-1.0,-0.21131836917998462,-1.0,-0.3015203606687239,-0.9389639993619713,-0.6796263217958072,0.3909370844502634,0.39353552018860993,0.3075119119279075,-0.9982437119494596,0.7958112094671186,0.11875470426820267,0.7449980313864363,0.6744092678222486,0.708511953092628,0.13780351868264373,0.35243816167602804,-0.22924444028475788,0.5292626776624012,-0.036119829031489636,0.27502224628455285,-0.07590493005373733,0.6409667062243443,-0.45258158928173214,0.16740517582056536,-0.2621565480502535,-0.29371568346799504,-0.5846042255197741,-0.222187564768517,-0.4334229097098963,-0.1524157996577744,-0.008364528810483662,-1.0,-0.6819308829041457,-0.3583524899736087,0.2916835080080188,0.3047962070729382,0.4841063276159434,-0.9987287898485138,0.2878742113520909,-0.5810440612555023,0
1440,-1.0,-1.0,-1.0,0.42454171647622374,0.7681953079918906,0.10631095068758789,-0.5636363636363637,0.08702828213013714,-0.9634884245218476,0.7392628237306347,0.2637153536668091,0.8279243942938713,-0.9044229862147637,-1.0,0.028636549567923664,-1.0,-0.07831400790151233,-0.9389639993619713,-0.5221511090310806,0.3909370844502634,0.05458348489037271,0.6625086923049317,-0.9982437119494596,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.7234181284470733,0.708511953092628,0.13780351868264373,0.46068120352583514,-0.37158286312855315,0.5292626776624012,0.012773026230432916,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.2621565480502535,-0.3820139910464343,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-1.0,-0.6819308829041457,-0.5751059798070424,0.2916835080080188,0.12639327314010557,0.13297732962729625,-0.9987287898485138,0.2878742113520909,-0.5810440612555023,0
232,-1.0,-1.0,-1.0,0.5291704952987284,1.0,0.4550676528582853,0.709090909090909,0.4433099281281325,-0.9634884245218476,0.8696314118653172,-0.7185603514203148,0.8279243942938713,-0.9975423180487398,-0.8735418722140676,0.028636549567923664,-1.0,0.3680986976329108,-0.9389639993619713,-0.3646758962663542,0.46088734598090497,0.2240595025394913,0.3075119119279075,-0.9982437119494596,0.7958112094671186,0.11875470426820267,0.7449980313864363,0.8214358496967227,0.8408218632178406,0.13780351868264373,0.5689242453756422,-0.5618260863789599,0.5292626776624012,0.11055873675427808,0.27502224628455285,-0.07590493005373733,0.6409667062243443,-0.45258158928173214,0.16740517582056536,-0.5897094613584006,-0.3378648372572146,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,-0.1524157996577744,-0.008364528810483662,-1.0,-0.6819308829041457,-0.7288475268774639,0.2916835080080188,0.3047962070729382,0.4841063276159434,-0.9987287898485138,0.759232306142537,-0.5810440612555023,0
1783,-0.6170760284770618,-0.10439934049333854,-0.3727440400557084,-0.48981615001397216,-0.34928705327567855,-0.8676815850780764,-0.40314539129083815,-0.6933332791460356,-0.6526621618758046,0.384595298280919,-0.06914477364272698,-0.3026241802282966,-0.07401527547588094,-0.22060525938438824,-0.6186373362014469,-0.06252880345745582,-0.2531282179793177,-0.08952285323358578,-0.21953692465356422,0.6111971277976034,0.3250225527380112,-0.2952600785032782,-0.11087993985344136,0.002648416939205811,0.43022771647704794,-0.09841930909567576,-0.05579403935836691,0.8699598100711237,0.49693996308633387,-0.3568641915130186,0.1868830347856193,-0.15208710069856668,0.28638684930208935,-0.4074343001422841,0.4643700650663476,-0.3692150793784553,0.17815961471743835,-0.39667583809230395,0.09345360437791084,0.15492316225151692,-0.34001552747909225,0.2826238732821207,-0.10242634409005524,-0.12080450288932798,-0.31650542079935856,-0.6759375749374841,0.0689316582138838,-0.7360436748608365,-0.1619322654559846,0.29208536637963484,0.375842702931405,-0.3753066222719811,0.3283764132378081,-0.5107235145580354,0
1345,-1.0,-1.0,-1.0,-0.09860217763630019,0.5363906159837812,-0.2860403392544465,0.9636363636363636,-0.31378856961760737,-0.6658289487123399,0.7392628237306347,-0.7185603514203148,0.6558487885877424,-0.9229972544516227,-0.8735418722140676,0.028636549567923664,-1.0,-0.5247267134359355,-0.9389639993619713,-0.6796263217958072,0.3909370844502634,0.39353552018860993,0.6625086923049317,-0.9982437119494596,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.6744092678222486,0.708511953092628,0.13780351868264373,0.35243816167602804,-0.4095301785710072,0.5292626776624012,-0.08501268429341219,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.5897094613584006,-0.29371568346799504,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-1.0,-0.6819308829041457,-0.6060708604793147,0.2916835080080188,0.12639327314010557,0.13297732962729625,-0.9987287898485138,0.2878742113520909,-0.5810440612555023,0
1275,-1.0,-1.0,-1.0,-0.5694316823375717,0.8840976539959453,0.30248659565860514,0.19999999999999996,0.28743670800400944,-0.9634884245218476,0.7392628237306347,-0.7185603514203148,0.48377318288161364,-0.8313105964648316,-0.8735418722140676,0.2685914683158319,-1.0,0.14489234486569935,-0.9389639993619713,-0.5221511090310806,0.3909370844502634,0.2240595025394913,0.6625086923049317,-0.9982437119494596,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.7234181284470733,0.708511953092628,0.13780351868264373,0.46068120352583514,-0.22221391458029632,0.5292626776624012,0.06166588149235552,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.5897094613584006,-0.3378648372572146,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,0.10226182045489615,-1.0,-0.6819308829041457,-0.4532214244964324,0.2916835080080188,0.12639327314010557,0.13297732962729625,-0.9987287898485138,0.2878742113520909,-0.5810440612555023,0
1541,-1.0,-1.0,-1.0,0.47685610588747607,0.6522929619878359,-0.024472812626423535,-1.0,-0.046577335119110996,-0.9634884245218476,0.7392628237306347,-0.7185603514203148,0.8279243942938713,-0.9246628234568834,-0.8735418722140676,-0.21131836917998462,-1.0,-0.3015203606687239,-0.9389639993619713,-0.5221511090310806,0.3909370844502634,0.5630115378377285,0.6625086923049317,-0.9982437119494596,0.9359184916650227,-0.027476290697443728,0.872499015693218,0.7234181284470733,0.708511953092628,0.13780351868264373,0.46068120352583514,-0.49496369546169333,0.623410142129921,-0.036119829031489636,0.27502224628455285,0.00948450263588696,0.5175992251648361,-0.3996482218062853,0.23491061103055433,-0.5897094613584006,-0.24956652967877538,-0.5846042255197741,-0.222187564768517,-0.4334229097098963,-0.36517142109820255,-0.008364528810483662,-1.0,-0.4909763119050072,-0.6757843204458691,0.2916835080080188,0.12639327314010557,0.13297732962729625,-0.9987287898485138,0.2878742113520909,-0.5810440612555023,0
51,-1.0,-1.0,-1.0,1.0,0.30458592397567186,-0.5258105719968009,-0.8181818181818182,-0.5587322012412291,-0.9634884245218476,0.8696314118653172,-0.7185603514203148,1.0,-0.8317033681759641,-0.8735418722140676,0.028636549567923664,-1.0,-0.9711394189703587,-0.7350212131894703,-0.3646758962663542,0.46088734598090497,0.2240595025394913,0.6625086923049317,-0.9982437119494596,0.7958112094671186,-0.027476290697443728,0.9999999999999998,0.772426989071898,0.708511953092628,0.13780351868264373,0.5689242453756422,-0.06735944469208821,0.9058525355324802,-0.18279839481725735,0.27502224628455285,-0.07590493005373733,0.7643341872838523,-0.3467148543308384,0.3024160462405433,-0.5897094613584006,-0.3378648372572146,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,0.060339821782653846,-0.008364528810483662,-1.0,-0.30002174090586864,-0.3268607023807658,0.2916835080080188,0.3047962070729382,0.13297732962729625,-0.9987287898485138,0.759232306142537,-0.5810440612555023,0
1748,-0.6748271421952681,-0.15268952505929134,-0.37876458601518104,-0.6856260673960934,-0.16605137500677714,-0.9245393793303269,-0.5949725411155007,-0.8219317989520402,-0.6652202955259519,0.556687020543966,-0.43812158422514924,-0.028869867675491045,-0.33974176418719426,-0.4320229795813568,-0.5728484142898416,-0.3424418413309729,-0.5068586210378107,-0.39478450177676805,-0.45966178433687477,0.5302396211525601,0.2316246400107837,-0.12359607002866174,-0.3601616156302103,0.30958852932556236,0.279895612443293,0.13979056213340785,0.14529060913282987,0.8645272951980236,0.3523332247606679,-0.14462870062949834,-0.009422262436711626,0.04577690787097011,0.08890897824346372,-0.22612600907196978,0.32501817803965766,-0.127816212365167,-0.04791101882027221,-0.27372609464425846,-0.15311323057958082,-0.010177189690890376,-0.5416751848947374,0.10044080109967723,-0.28025715453060496,-0.35120969866040375,-0.24965386273990053,-0.7377773000268906,-0.29628997413940217,-0.7446733108825526,0.03552008370064241,0.3136061807159641,0.3696366295934584,-0.5359763779010306,0.4136508064496871,-0.5857587761884637,0
59,-1.0,-1.0,-1.0,0.47685610588747607,1.0,0.5640541222866282,0.6727272727272726,0.5546479425025059,-0.9634884245218476,0.7392628237306347,0.2637153536668091,0.8279243942938713,-0.8806868893527356,-1.0,-0.21131836917998462,-1.0,0.3680986976329108,-0.9389639993619713,-0.8371015345605337,0.3209868229196218,0.5630115378377285,0.6625086923049317,-0.9982437119494596,0.7958112094671186,-0.027476290697443728,0.7449980313864363,0.625400407197424,0.8408218632178406,0.13780351868264373,0.35243816167602804,-0.3230899080624474,0.5292626776624012,0.11055873675427808,0.44468799823566874,-0.07590493005373733,0.3942317441053281,-0.45258158928173214,0.16740517582056536,-0.2621565480502535,-0.24956652967877538,-0.5846042255197741,-0.4057020928021797,-0.4334229097098963,-0.5779270425386307,-0.008364528810483662,-1.0,-0.6819308829041457,-0.5355358929759699,0.2916835080080188,0.12639327314010557,0.13297732962729625,-0.9987287898485138,0.2878742113520909,-0.5810440612555023,0
1805,-0.3989479325034401,0.15101255689348492,-0.0047954212535510354,-0.15288366504112383,-0.6329060658294191,-0.7940652565107327,-0.15688372525301852,-0.5051613998440367,-0.4869060602439313,0.3903534019477034,0.374478818609848,-0.504529806101997,0.4212043424339105,0.07304975239037992,-0.7368900801222,0.22720976866072373,0.0845724594366557,0.4673975253799788,0.12369999137523513,0.7827444311769836,0.5543615738679649,-0.577951524191861,0.3227620297447331,-0.3412257610089986,0.5685981623296723,-0.4337619293239765,-0.3582089996952066,0.908203766530817,0.7207915380250897,-0.6842039685825793,0.5257459463727611,-0.40185739439267454,0.534123888499637,-0.7266437069530653,0.7329215393544277,-0.723311796179456,0.4711932479385058,-0.6449195927550962,0.405796091028354,0.46989168052341557,-0.32805804991673054,0.581281002201971,0.35501352503450445,0.09440422509952417,-0.5589555350706794,-0.37241171580983357,0.5052386033830552,-0.6818581233123964,-0.4288363361302222,0.6453897668450311,0.5156861412213147,-0.1216717104082553,0.4024670405473157,-0.45251783059888057,0
1988,-0.857413576407866,-0.26407919611249653,-0.6465356024828823,-0.7560379279772249,-0.11094667778703254,-0.9392849853908367,-0.6085461009632458,-0.8600294475401741,-0.7583220556841775,0.4403408788916351,-0.5965981976758006,-0.03070036669878451,-0.5130762847596895,-0.41529451151204133,-0.5399590378470842,-0.35122222342556086,-0.5353796007080408,-0.6289299298252629,-0.5355725888841139,0.4658740011921704,0.173961210341183,-0.057031232543447996,-0.48103107518824084,0.38565605841241835,0.3215802791986774,0.20845392459346712,0.20076396401533425,0.8349175986507639,0.2837194280546438,-0.02389917785638973,-0.10099700885824187,0.07874646865976359,0.04039506760235423,-0.11958367996870034,0.23533051132958682,0.014384005721200854,-0.1019233965564002,-0.1800338931908369,-0.23202675368238473,-0.0884487027594611,-0.5237518585774271,-0.015129400523717973,-0.4284237927599521,-0.2966346341503871,-0.1730629065929211,-0.8657134433456624,-0.45101033181591643,-0.8241257324523377,0.10415666580089683,0.06974545099111087,0.3165706015322984,-0.6422913562270679,0.4830895682635144,-0.5641911136434193,0
