,W2TOTCL,WWWSEX,MULT3,W1AGECAT,W1STATE,RAC3,CENSDIV,W2CIVLIB,WWWAGE,EDUCAT4,USAWT2CC,W1AGE,W2FIPCOM,USAWT2RC,NEWRACE,W2SECURE,WWWEDU5,W12SEX,HISWT1RV,WWWWHITE,W1TRUAM2,MULT2,W12HISP,W1TRUAM3,W1FIPCOM,WWWRACE3,WWWEDU3,AGE6064M,IMPHISP,WWWRACE4,RACWT1RV,W2MISSCL,RACES,W12RACE4,AGE3039,WWWAGEC1,WWWMALE,WWWHISP,AGE5059M,AGE65PLM,IMPRACE,CENSREGN,W12AGEC1,RHWT2RC,WWWBLACK,WWWBRNUS,USAWT1RV,AGE4049M,RHWT2CC,COMPLET3,RACWT2RC,HISWT2RC,W3IWER4_A
4298,-0.10880315750289196,-0.47857143163280574,-0.5857798826120543,-0.7198345018043398,-0.7996313962069425,-0.051261714867023134,-0.7697432743880174,-0.8180845570101176,-0.8745810100419644,-0.08448355941712227,-0.09745965142802326,-0.9056949127522396,0.41330416640544687,-0.36115317010044323,-0.07252358285182581,-0.659381348983008,0.25369264849487694,0.8582733929746311,-0.7825281296937348,-0.5561223496817328,-0.40660118625732666,-0.36953558516059504,-0.8028604882744805,0.06996769508949863,0.1869692542146998,-0.21179720523335122,-0.7742866273394227,-0.35048357987937495,-0.9553184921275296,-0.9176462947305905,-0.9573077161509218,-0.877460202401397,0.6615609178582327,0.44848799292125585,-0.5962537388432917,-0.32824535091745105,0.06597441087578348,0.6484103249336658,-0.7606208424779798,0.5628138432043094,0.0881028211400206,-0.7941662685712618,-0.39770274272136974,0.22114225324217962,-0.48276072386908153,0.5535306557608036,-0.565528422342369,0.7126351411407897,0.0626998516851181,-0.8399333455799737,-0.69412430254097,-0.4302480591758777,1
1310,1.0000000000000002,0.10117575861996542,1.0,0.6218294219067938,-0.8181818181818182,-0.8522567432475939,0.8296686670345523,0.0861309160507635,-0.10123659722653156,0.7566098782069868,-0.9974010118973518,-0.08967657072513935,0.6675695427954171,-0.9980165087352821,0.8509180316891027,0.28782086489477354,0.7367508141053177,0.5221514159823867,-0.9882878873390584,-1.0,0.5088457180828869,-0.9255866468822735,-0.9107506386068646,0.5353870773711654,0.653064884240924,-0.5045822378789184,-0.863672834877515,-1.0,-0.7112598976246347,-0.7957258352420846,-0.6982600812330712,-0.4299382826246858,0.5713792088072476,0.29680566162850985,-0.4750175763892638,-0.13013944353498164,0.9999999999999998,0.5288428266893841,-0.20750061069282777,-0.3014567360019338,0.682163507899737,-0.5806432387168243,-0.5965482785319604,0.4727640477052681,0.06870119903865815,-0.12336658526009173,0.14728896293335006,0.45466712818737753,0.08018341756191344,0.06618024587721383,-0.39401946064917726,-0.5327441744849502,1
3820,1.0000000000000002,0.9999999999999999,1.0,0.873943140635598,0.4181818181818182,-1.0,0.43378916552137103,-0.5885249262359772,0.29520857777501974,1.0,-0.8104811392930994,0.3026069947359107,0.8337847713977086,-0.847365261965725,0.7018360633782056,0.8813034774824623,1.0,1.0,-0.8727297885373498,-0.8499427577048129,0.6725638120552581,-0.9255866468822735,-0.9107506386068646,0.690258051580777,0.8265324421204621,-0.8637014791510922,-0.72734566975503,-0.839856536518234,-0.7112598976246347,-0.8750563979394491,-0.6287724289305637,-0.4299382826246858,0.46788046707467146,0.13755654613931467,-0.4750175763892638,0.20073454381126787,0.732001523020672,0.5288428266893841,-0.20750061069282777,-0.3014567360019338,0.3643270157994739,-0.6708031374176757,-0.3275804642199338,0.5054104372062621,-0.04109272479762893,-0.12336658526009173,0.24343938459476894,0.2526046894454599,0.12297373248893738,0.06618024587721383,-0.3008310520180255,-0.34904528325796447,1
3557,1.0000000000000002,0.9999999999999999,1.0,1.0,0.45454545454545436,-1.0,0.8296686670345523,0.4909244214228079,0.713678484721102,0.7566098782069868,-0.593916616290445,0.7166840916114636,1.0,-0.673051991243471,0.7018360633782056,-0.06826870265783966,0.7367508141053177,1.0,-0.7008612420798768,-0.8499427577048129,0.18140953013814487,-0.9255866468822735,-0.9107506386068646,0.3805161031615538,0.8265324421204621,-0.8637014791510922,-0.863672834877515,-1.0,-0.7112598976246347,-0.8750563979394491,-0.5238960122066072,-0.4299382826246858,0.46788046707467146,0.13755654613931467,-0.4750175763892638,0.36617153748439246,0.732001523020672,0.5288428266893841,-0.20750061069282777,-0.14489821765036132,0.3643270157994739,-0.5806432387168243,-0.1930965570639206,0.5436436708148643,-0.04109272479762893,-0.12336658526009173,0.38644306312182686,0.2526046894454599,0.1734415918603664,0.06618024587721383,-0.191895083409981,-0.13649374289904848,1
3763,1.0000000000000002,0.9999999999999999,1.0,1.0,-0.34545454545454546,-1.0,-0.050063558550295206,0.0861309160507635,0.6255795569429794,1.0,-0.8547434239395961,0.6295099659534524,1.0,-1.0,0.7018360633782056,0.28782086489477354,0.9122502713684393,1.0,-0.9897632873797018,-0.8499427577048129,0.18140953013814487,-0.9255866468822735,-0.9107506386068646,0.3805161031615538,0.39286354742161694,-0.8637014791510922,-0.72734566975503,-1.0,-0.7112598976246347,-0.8750563979394491,-0.7001877882166259,-0.4299382826246858,0.46788046707467146,0.13755654613931467,-0.4750175763892638,0.36617153748439246,0.732001523020672,0.5288428266893841,-0.20750061069282777,-0.14489821765036132,0.3643270157994739,-0.7609630361185271,-0.1930965570639206,0.47193209346417553,-0.04109272479762893,-0.12336658526009173,0.14606135242835228,0.2526046894454599,0.1126589185663481,0.06618024587721383,-0.3962191596594872,-0.5351627747548099,1
4391,-0.16734519275716753,-0.3556970643964964,-0.4687177339224472,-0.6029078374153881,-0.7273095217618075,0.1329745106755611,-0.8157172568220119,-0.8024769125263684,-0.859287459931277,-0.10438085553377019,0.16046177151317642,-0.9190969527392501,0.5017847488910278,-0.4420073254001162,0.03572333671735062,-0.6231368203998782,0.2439740139038719,0.6950111791830793,-0.8147387189935074,-0.7044909442689014,-0.5422377290784495,-0.06385097690958297,-0.2732063811973954,-0.5451346013321482,0.2137711512514236,-0.4526473759663767,-0.7098144999336615,-0.5314100125402257,-0.843132434068594,-0.8133618368027351,-0.7340358467564735,-0.8253774490664327,0.8144272266946004,0.6639213941982318,-0.782407873510097,-0.46375357338615414,0.23964851039364476,0.7236829965990974,-0.6737465929572274,0.40385523350742525,-0.4993099075616755,-0.8679925176254704,-0.38603356634064967,0.16734209066386824,-0.6596953887067151,0.5807689392737284,-0.571488177446046,0.6720605815787237,0.1265866434513393,-0.457033706067641,-0.782571200058872,-0.5674395264034272,1
3916,-0.1264070760713557,-0.30349939054104275,-0.47490844210875366,-0.33490660567006775,-0.8427953373302113,-0.359082240603273,-0.8974252955905416,-0.7997693484437354,-0.9112851333240538,0.09712259334559065,-0.2831617222066438,-0.9566620533700437,0.5297054229910597,-0.646294304753649,0.17692937858509217,-0.5428368020165513,0.3891254793771284,0.5949347762312054,-0.9070357255923585,-0.7674777363248156,-0.3630536902561069,-0.5077516658288196,-0.5084557804390923,-0.15027809399181824,0.27705118171068144,-0.6049967811968383,-0.8484080942954174,-0.6164610279380836,-0.8883780551180739,-0.876436458653335,-0.739688811403235,-0.6924900978851647,0.6082582406997488,0.38922253223051634,-0.7031742118727021,-0.6184991972410548,0.3143233909100661,0.6798797656370672,-0.44059927024486084,0.20343021204377787,-0.24519861276017985,-0.8894621253134822,-0.6030116632767037,0.2742326947208832,-0.41980323653425655,0.2895646798738243,-0.3368987633698403,0.5211399850607963,0.09414861432057003,-0.42699851047865023,-0.6723564658503991,-0.5356439103347905,1
734,1.0000000000000002,0.10117575861996542,1.0,1.0,0.709090909090909,-1.0,0.43378916552137103,0.2210620845081116,0.47140643333126486,0.7566098782069868,-0.9947738957179474,0.47695524605193307,1.0,-1.0,0.7018360633782056,0.16912434237723584,0.7367508141053177,0.5221514159823867,-0.9897632873797018,-1.0,0.18140953013814487,-0.9255866468822735,-0.7270140954351481,0.3805161031615538,0.39286354742161694,-0.8637014791510922,-0.863672834877515,-1.0,-0.893394274376098,-0.7163952725447202,-0.7001877882166259,-0.4299382826246858,0.46788046707467146,0.45605477711770503,-0.4750175763892638,0.36617153748439246,0.9999999999999998,0.759725919686471,-0.20750061069282777,-0.14489821765036132,0.3643270157994739,-0.6708031374176757,-0.1930965570639206,0.47193209346417553,-0.04109272479762893,-0.12336658526009173,0.14606135242835228,0.2526046894454599,0.08163476221800212,0.06618024587721383,-0.3962191596594872,-0.5351627747548099,1
3886,1.0000000000000002,0.10117575861996542,1.0,0.3697157031779896,0.709090909090909,-1.0,0.43378916552137103,0.2210620845081116,-0.49768177222808296,0.7566098782069868,-0.9953551290271944,-0.4819601361861895,0.8337847713977086,-1.0,0.7018360633782056,0.16912434237723584,0.7367508141053177,0.5221514159823867,-0.9897632873797018,-1.0,0.18140953013814487,-0.9255866468822735,-0.7270140954351481,0.3805161031615538,0.39286354742161694,-0.8637014791510922,-0.863672834877515,-1.0,-0.893394274376098,-0.7163952725447202,-0.7001877882166259,-0.4299382826246858,0.46788046707467146,0.45605477711770503,-0.4750175763892638,-0.4610134308812311,0.9999999999999998,0.759725919686471,-0.20750061069282777,-0.3014567360019338,0.3643270157994739,-0.6708031374176757,-0.8655160928439869,0.47193209346417553,-0.04109272479762893,-0.12336658526009173,0.14606135242835228,0.2526046894454599,0.08132043871165291,0.06618024587721383,-0.3962191596594872,-0.5351627747548099,1
4255,-0.14233354067682596,-0.4797816973303384,-0.6056041821510707,-0.71910935171919,-0.6653951471502131,0.3413928002045852,-0.7816729127248163,-0.8419295479691138,-0.8314441882532275,-0.24268304175445432,0.34562905701895086,-0.9101563706340772,0.5171196707290677,-0.32518878463245804,-0.11224432998199274,-0.7280134732579194,0.204516528181103,0.7437720699859584,-0.7965095360208839,-0.63382822875166,-0.6262016150318072,0.1374647759393488,-0.13717939552342628,-0.6805171739609646,0.18950184588528718,-0.2864414164446326,-0.6827389100168761,-0.3949038284877092,-0.8215575992265735,-0.7573681460759242,-0.7281844036749471,-0.8521417452680455,0.8755691802296987,0.7803643821921972,-0.8400233053405847,-0.5198765102747602,0.1578668177334147,0.8284103128233656,-0.820390772470322,0.6031159680466097,-0.5486582895717819,-0.8273774114765345,-0.25313340182943855,0.12107728972614124,-0.770754390313035,0.7007851172183673,-0.6683441539800258,0.7630321428941349,0.11451809680977906,-0.42146978732665397,-0.8749842882145769,-0.5562193691071516,1
4367,-0.15646970415891853,-0.5331831276302205,-0.7001388398336759,-0.8582808845773128,-0.6544038599187678,0.44251005842374935,-0.7413498668041758,-0.8373129218354295,-0.8109867852128192,-0.3442243195609499,0.3969688322176672,-0.8864372599561493,0.45372540230561936,-0.20655030375965,-0.14330757560882978,-0.8035429108050945,0.16382218314706382,0.8678337733801578,-0.7877501804422925,-0.5147710165086778,-0.6527814328252923,0.09100756950480116,-0.19792554837484233,-0.6110982820315797,0.12025463721190927,-0.15001947335778154,-0.6795513802726332,-0.2700354580954709,-0.8490761240867368,-0.7924328341581326,-0.7957845299237923,-0.9334664330332783,0.9079431846416235,0.737885538407332,-0.8616645733781558,-0.3743129404418516,0.0430107657421559,0.7109067262478755,-0.9710834086899609,0.6846517368542835,-0.47500532436049603,-0.805249070526529,-0.2220008703306141,0.09247613694397666,-0.8049259921127919,0.8310431726315471,-0.7199408839842281,0.8929038781951458,0.1162976112515017,-0.5393417664370093,-0.8547348949294129,-0.5750629524936952,1
3726,1.0000000000000002,0.10117575861996542,1.0,1.0,0.018181818181818077,-1.0,-0.050063558550295206,0.3559932529654597,0.5595053611093874,1.0,-0.9957722935691353,0.564129371709944,0.6675695427954171,-1.0,0.7018360633782056,0.050427819859698075,0.9122502713684393,0.5221514159823867,-0.9897632873797018,-0.8499427577048129,0.18140953013814487,-0.9255866468822735,-0.9107506386068646,0.3805161031615538,0.39286354742161694,-0.8637014791510922,-0.72734566975503,-1.0,-0.7112598976246347,-0.8750563979394491,-0.7001877882166259,-0.4299382826246858,0.46788046707467146,0.13755654613931467,-0.4750175763892638,0.36617153748439246,0.9999999999999998,0.5288428266893841,-0.20750061069282777,-0.14489821765036132,0.3643270157994739,-0.7609630361185271,-0.1930965570639206,0.47193209346417553,-0.04109272479762893,-0.12336658526009173,0.14606135242835228,0.2526046894454599,0.07979377029047811,0.06618024587721383,-0.3962191596594872,-0.5351627747548099,1
1461,1.0000000000000002,0.10117575861996542,1.0,1.0,-0.054545454545454564,-1.0,-0.050063558550295206,0.0861309160507635,0.3833075055531423,0.8783049391034934,-0.7353051265447176,0.3897811203939219,0.8337847713977086,-0.7851192663367724,0.7018360633782056,0.28782086489477354,0.8245005427368785,0.5221514159823867,-0.7772749025893284,-0.8499427577048129,1.0,-0.9255866468822735,-0.9107506386068646,1.0,1.0,-0.8637014791510922,-0.863672834877515,-1.0,-0.7112598976246347,-0.8750563979394491,-0.5705246191749466,-0.4299382826246858,0.46788046707467146,0.13755654613931467,-0.4750175763892638,0.36617153748439246,0.9999999999999998,0.5288428266893841,-0.20750061069282777,-0.14489821765036132,0.3643270157994739,-0.7609630361185271,-0.1930965570639206,0.5190632456368518,-0.04109272479762893,-0.12336658526009173,0.32286287484541,0.2526046894454599,0.1404926334930833,0.06618024587721383,-0.26193081339759855,-0.27314468086953636,1
405,0.8749827532519343,0.9999999999999999,1.0,0.49577256254239166,0.5999999999999999,-1.0,0.3458159429628862,-0.1837314208639328,-0.18933552500465411,0.8783049391034934,-0.7867049029760202,-0.17685069638315054,1.0,-1.0,0.7018360633782056,0.40651738741231125,0.8245005427368785,1.0,-0.9897632873797018,-0.8499427577048129,0.18140953013814487,-0.9255866468822735,-0.9107506386068646,0.3805161031615538,0.39286354742161694,-0.8637014791510922,-0.863672834877515,-1.0,-0.7112598976246347,-0.8750563979394491,-0.7001877882166259,-0.36974802746979424,0.46788046707467146,0.13755654613931467,-0.3816558923057318,-0.29557643720810634,0.732001523020672,0.5288428266893841,-0.20750061069282777,-0.3014567360019338,0.3643270157994739,-0.6708031374176757,-0.7310321856879736,0.47193209346417553,-0.04109272479762893,-0.3259678569377381,0.14606135242835228,0.2526046894454599,0.1285145095940604,0.37229545756929594,-0.3962191596594872,-0.5351627747548099,1
4014,-0.08513643135251786,-0.35314554432785294,-0.5880593874735975,-0.380873511320492,-0.8128701643510299,-0.35268789403271816,-0.8913383212211408,-0.8630085459059651,-0.8945869125468715,0.06337555194023703,-0.19683421133401957,-0.9598562941842833,0.5778058952910446,-0.624474943158354,0.0362076580493772,-0.6248169308175644,0.38032032564045337,0.62641885906824,-0.9398645445578616,-0.7522682259467875,-0.4600504499345057,-0.2670158926191992,-0.40672887848754347,-0.22428041356488682,0.24102134712238435,-0.5285984159100383,-0.8651903316267345,-0.5350293972154314,-0.8746520556399842,-0.8573867391292717,-0.7006670656236813,-0.6936533760985144,0.6265074921710998,0.4463339193686082,-0.7453587035819997,-0.7585622550709578,0.25510890179257784,0.7298965989543086,-0.45753048649204475,0.34336427186696916,-0.17632067347353766,-0.8844722311987319,-0.4942896256616457,0.2662945611722406,-0.4890827620745977,0.2974477809402345,-0.4211209090909157,0.5253478447392301,0.09296859740945718,-0.3432986902298449,-0.7161369216717552,-0.5614554452139784,1
3859,1.0000000000000002,0.9999999999999999,1.0,0.6218294219067938,0.2727272727272727,-1.0,-0.48992967134271903,0.6258555898801559,0.030911794440652285,0.8783049391034934,-0.531934731024848,0.04108461776187733,1.0,-0.6241005514426794,0.7018360633782056,-0.1869652251753774,0.8245005427368785,1.0,-0.6600220554323708,-0.8499427577048129,0.5088457180828869,-0.9255866468822735,-0.9107506386068646,0.5353870773711654,0.8265324421204621,-0.8637014791510922,-0.863672834877515,-1.0,-0.7112598976246347,-0.8750563979394491,-0.4989754107016,-0.4299382826246858,0.46788046707467146,0.13755654613931467,-0.4750175763892638,-0.13013944353498164,0.732001523020672,0.5288428266893841,-0.20750061069282777,-0.3014567360019338,0.3643270157994739,-0.8511229348193785,-0.5965482785319604,0.5543805001200935,-0.04109272479762893,-0.12336658526009173,0.42042341635702585,0.45466712818737753,0.18788575393171664,0.06618024587721383,-0.16130319280198122,-0.0768040595529621,1
3601,-0.3751897142287243,0.10117575861996542,1.0,1.0,-0.09090909090909094,-1.0,-0.09405016982953762,-0.8583872631506734,0.5374806291648568,1.0,-1.0,0.5423358402954415,0.4182466998919798,-1.0,0.7018360633782056,-0.3056617476929151,0.9122502713684393,0.5221514159823867,-0.9408242342378965,-0.8499427577048129,0.8362819060276291,-0.9255866468822735,-0.9107506386068646,0.8451290257903885,0.8265324421204621,-0.8637014791510922,-0.72734566975503,-1.0,-0.7112598976246347,-0.8750563979394491,-0.6703245430961107,-0.4901285377795774,0.46788046707467146,0.13755654613931467,-0.4750175763892638,0.36617153748439246,0.9999999999999998,0.5288428266893841,-0.20750061069282777,-0.14489821765036132,0.3643270157994739,-0.7609630361185271,-0.1930965570639206,0.47193209346417553,-0.04109272479762893,-0.12336658526009173,0.18678122099736383,0.2526046894454599,0.0788085521640125,0.06618024587721383,-0.3962191596594872,-0.5351627747548099,1
3462,1.0000000000000002,0.10117575861996542,1.0,0.7478862812711959,-0.1636363636363637,-0.8522567432475939,0.3458159429628862,-0.0488002524065847,0.09698599027424404,1.0,-0.9621481739584093,0.10646521200538572,1.0,-1.0,0.8509180316891027,0.40651738741231125,0.9122502713684393,0.5221514159823867,-0.9897632873797018,-1.0,0.18140953013814487,-0.9255866468822735,-0.9107506386068646,0.3805161031615538,0.39286354742161694,-0.5045822378789184,-0.72734566975503,-1.0,-0.7112598976246347,-0.7957258352420846,-0.7001877882166259,-0.4299382826246858,0.5713792088072476,0.29680566162850985,-0.4750175763892638,0.03529755013814306,0.9999999999999998,0.5288428266893841,0.07057580352971676,-0.3014567360019338,0.682163507899737,-0.6708031374176757,-0.46206437137594714,0.47193209346417553,0.06870119903865815,-0.12336658526009173,0.14606135242835228,0.2526046894454599,0.09883217821219567,0.06618024587721383,-0.3962191596594872,-0.5351627747548099,1
1254,1.0000000000000002,0.9999999999999999,1.0,0.7478862812711959,-0.7090909090909091,-1.0,-0.5339162826219614,-0.5885249262359772,0.163060186107836,0.7566098782069868,-0.7025052978839079,0.17184580624889412,1.0,-0.7632518305813687,0.7018360633782056,0.8813034774824623,0.7367508141053177,1.0,-0.8259087613235305,-0.8499427577048129,0.5088457180828869,-0.9255866468822735,-0.9107506386068646,0.5353870773711654,0.8265324421204621,-0.8637014791510922,-0.863672834877515,-1.0,-0.7112598976246347,-0.8750563979394491,-0.6002016307086538,-0.4299382826246858,0.46788046707467146,0.13755654613931467,-0.4750175763892638,0.03529755013814306,0.732001523020672,0.5288428266893841,0.07057580352971676,-0.3014567360019338,0.3643270157994739,-0.8511229348193785,-0.46206437137594714,0.5238595688094847,-0.04109272479762893,-0.12336658526009173,0.2823969440902069,0.2526046894454599,0.14813625451328957,0.06618024587721383,-0.24826489866181078,-0.2464802901766187,1
4278,-0.1447182864233211,-0.24934365031199418,-0.3922894463996685,-0.3433474752827448,-0.8393062071366744,-0.33440435321394024,-0.9021753479837363,-0.7800371918496737,-0.9131938575878452,0.13199501486812054,-0.25097331853605365,-0.9549923294953511,0.5274374569383568,-0.6909559142672818,0.2292964004610188,-0.49586140262066547,0.3645387790960065,0.5750797638272965,-0.8966441497918832,-0.8202285327082475,-0.37380209314454993,-0.4027692450941497,-0.48567191009424643,-0.2248413278355783,0.2823399457980055,-0.6989422525842736,-0.8102027701726341,-0.685375112500838,-0.8750202658796012,-0.8798980533354726,-0.7036000793886836,-0.7110406987510379,0.6396606267083056,0.43077909659444596,-0.7003743879426583,-0.5724092631138511,0.39217408517325053,0.6423955035226111,-0.37085279569690366,0.15563196364761184,-0.33975917939262384,-0.9261459568829338,-0.613009980586215,0.2712472204833588,-0.4285406183468108,0.2819582152846217,-0.35288797014898193,0.5206247969104129,0.1154549161240225,-0.4099869563792625,-0.6469567378697582,-0.5602731254320067,1
3753,1.0000000000000002,0.9999999999999999,1.0,0.6218294219067938,0.709090909090909,-1.0,0.43378916552137103,0.2210620845081116,0.030911794440652285,0.7566098782069868,-0.8084154404073733,0.04108461776187733,1.0,-1.0,0.7018360633782056,0.16912434237723584,0.7367508141053177,1.0,-0.9897632873797018,-0.8499427577048129,0.18140953013814487,-0.9255866468822735,-0.9107506386068646,0.3805161031615538,0.39286354742161694,-0.8637014791510922,-0.863672834877515,-1.0,-0.7112598976246347,-0.8750563979394491,-0.7001877882166259,-0.4299382826246858,0.46788046707467146,0.13755654613931467,-0.4750175763892638,-0.13013944353498164,0.732001523020672,0.5288428266893841,-0.20750061069282777,-0.3014567360019338,0.3643270157994739,-0.6708031374176757,-0.5965482785319604,0.47193209346417553,-0.04109272479762893,-0.12336658526009173,0.14606135242835228,0.45466712818737753,0.12345511974208562,0.06618024587721383,-0.3962191596594872,-0.5351627747548099,1
1471,0.8749827532519343,0.9999999999999999,1.0,0.6218294219067938,0.8909090909090909,-1.0,0.8296686670345523,-0.3186625893212809,-0.14528606111559283,0.63491481731048,-0.8030047487034471,-0.13326363355414494,0.7506771570965628,-1.0,0.7018360633782056,0.5252139099298491,0.6490010854737569,1.0,-0.9897632873797018,-1.0,0.18140953013814487,-0.9255866468822735,-0.7270140954351481,0.3805161031615538,0.39286354742161694,-0.8637014791510922,-1.0,-1.0,-0.893394274376098,-0.7163952725447202,-0.7001877882166259,-0.36974802746979424,0.46788046707467146,0.45605477711770503,-0.4750175763892638,-0.13013944353498164,0.732001523020672,0.759725919686471,-0.20750061069282777,-0.3014567360019338,0.3643270157994739,-0.5806432387168243,-0.5965482785319604,0.47193209346417553,-0.04109272479762893,-0.3259678569377381,0.14606135242835228,0.45466712818737753,0.1853410531929201,0.37229545756929594,-0.3962191596594872,-0.5351627747548099,1
500,1.0000000000000002,0.9999999999999999,1.0,1.0,0.45454545454545436,-1.0,0.8296686670345523,0.4909244214228079,0.713678484721102,0.7566098782069868,-0.593916616290445,0.7166840916114636,1.0,-0.673051991243471,0.7018360633782056,-0.06826870265783966,0.7367508141053177,1.0,-0.7008612420798768,-0.8499427577048129,0.18140953013814487,-0.9255866468822735,-0.9107506386068646,0.3805161031615538,0.8265324421204621,-0.8637014791510922,-0.863672834877515,-1.0,-0.7112598976246347,-0.8750563979394491,-0.5238960122066072,-0.4299382826246858,0.46788046707467146,0.13755654613931467,-0.4750175763892638,0.36617153748439246,0.732001523020672,0.5288428266893841,-0.20750061069282777,-0.14489821765036132,0.3643270157994739,-0.5806432387168243,-0.1930965570639206,0.5436436708148643,-0.04109272479762893,-0.12336658526009173,0.38644306312182686,0.2526046894454599,0.1734415918603664,0.06618024587721383,-0.191895083409981,-0.13649374289904848,1
3424,1.0000000000000002,0.9999999999999999,1.0,0.3697157031779896,0.2727272727272727,-0.8522567432475939,-0.48992967134271903,0.2210620845081116,-0.49768177222808296,1.0,-0.9985933782602356,-0.4819601361861895,0.8337847713977086,-0.9985430196021639,0.8509180316891027,0.16912434237723584,0.9122502713684393,1.0,-0.9891488244449314,-1.0,0.6725638120552581,-0.9255866468822735,-0.9107506386068646,0.690258051580777,0.653064884240924,-0.5045822378789184,-0.72734566975503,-1.0,-0.7112598976246347,-0.7957258352420846,-0.6993849520651098,-0.4299382826246858,0.5713792088072476,0.29680566162850985,-0.4750175763892638,-0.4610134308812311,0.732001523020672,0.5288428266893841,-0.20750061069282777,-0.3014567360019338,0.682163507899737,-0.8511229348193785,-0.8655160928439869,0.47254320834166325,0.06870119903865815,-0.12336658526009173,0.14657261793794965,0.2526046894454599,0.07955265543862194,0.06618024587721383,-0.39460336311112104,-0.5333861835258638,1
3543,1.0000000000000002,0.9999999999999999,1.0,1.0,-0.38181818181818183,-0.8522567432475939,-0.09405016982953762,-0.5885249262359772,0.4053322374976729,0.7566098782069868,-0.9501911199822342,0.4115746518084247,0.7506771570965628,-1.0,0.8509180316891027,0.8813034774824623,0.7367508141053177,1.0,-0.9897632873797018,-1.0,0.18140953013814487,-0.9255866468822735,-0.9107506386068646,0.3805161031615538,0.39286354742161694,-0.5045822378789184,-0.863672834877515,-1.0,-0.7112598976246347,-0.7957258352420846,-0.7001877882166259,-0.4299382826246858,0.5713792088072476,0.29680566162850985,-0.4750175763892638,0.36617153748439246,0.732001523020672,0.5288428266893841,-0.20750061069282777,-0.14489821765036132,0.682163507899737,-0.7609630361185271,-0.1930965570639206,0.47193209346417553,0.06870119903865815,-0.12336658526009173,0.14606135242835228,0.2526046894454599,0.10515746294735043,0.06618024587721383,-0.3962191596594872,-0.5351627747548099,1
62,0.3749137662596709,0.10117575861996542,1.0,1.0,-0.7454545454545455,-1.0,0.7856820557553101,-0.0488002524065847,0.7797526805546937,1.0,-0.6563829758255885,0.782064685854972,0.8337847713977086,-0.7243050370080211,0.7018360633782056,-0.1869652251753774,0.9122502713684393,0.5221514159823867,-0.6888397899773494,-0.8499427577048129,0.6725638120552581,-0.9255866468822735,-0.9107506386068646,0.690258051580777,0.8265324421204621,-0.8637014791510922,-0.72734566975503,-1.0,-0.7112598976246347,-0.8750563979394491,-0.5165603661775579,-0.12898700685022801,0.46788046707467146,0.13755654613931467,-0.4750175763892638,0.36617153748439246,0.9999999999999998,0.5288428266893841,-0.20750061069282777,-0.14489821765036132,0.3643270157994739,-0.5806432387168243,-0.1930965570639206,0.5324020156973683,-0.04109272479762893,-0.12336658526009173,0.3964455441303529,0.2526046894454599,0.15888452865930042,0.06618024587721383,-0.22392534800965685,-0.19898992451615333,1
4031,-0.0510734593583157,-0.44995340660555794,-0.6377966276351336,-0.518248909209334,-0.7688034924593838,-0.2036780261747978,-0.8622942022781193,-0.8857934517284068,-0.8819104713065232,-0.057791157396886894,-0.0044243246962790694,-0.9537391415812954,0.5181724865454285,-0.5870431422579392,-0.08065169334391209,-0.7911736146736982,0.40043730257219035,0.6954626472875172,-0.9562985988481587,-0.7085384932969272,-0.49945645941291683,-0.10414731758199713,-0.34121582196036626,-0.3023443491515021,0.23500495302074717,-0.47301893769328207,-0.7764349896890959,-0.48545812601590566,-0.8874293444866849,-0.8267257035376452,-0.7163341362645396,-0.7194467765560995,0.7214765717571714,0.5032997373946888,-0.7860357381944372,-0.7813120091077627,0.28502709534028886,0.6807489549086184,-0.593844368782291,0.5763428184470498,-0.11494673877662498,-0.8919883057609056,-0.39962449838316794,0.23886543589871637,-0.6042453610063075,0.47411738979789586,-0.5373835923306804,0.5487878216342893,0.08459495649753385,-0.07498069402542759,-0.6965861718372242,-0.6827794130107958,1
4327,-0.026481928969895818,-0.19170894868544164,-0.4249210248380497,-0.20190173374825893,-0.9382322744889693,-0.7135680756796436,-0.9711836714572316,-0.8005149789201416,-0.9649624987720619,0.16281456502478647,-0.6936774221352755,-0.9783603632038738,0.41060981429390164,-0.8449172585898601,0.3256566719795335,-0.5837015847242705,0.5644984368123475,0.6608416144734106,-0.9533796837480976,-0.8586971260074644,-0.11151050339001478,-0.7935895711015337,-0.8479541198772585,0.4323183185716866,0.35927361113592593,-0.5155059407387033,-0.9194602771628765,-0.6344820853153819,-0.9939040809530364,-0.9086620362162644,-0.8112119528658495,-0.6104000275299515,0.5678073298102717,0.07474053179046783,-0.6606275858883603,-0.6421781554311476,0.684143856286297,0.23421821461807907,-0.21032291031754133,0.2430493746567599,-0.17483455077837196,-0.9644116720629576,-0.8662781611784067,0.40135648455315587,-0.1778720469433692,0.2813915138439722,-0.1990747633650627,0.5087806483113426,0.055154031282183456,0.1306689154359268,-0.40318513614411683,-0.6299927787451863,1
