,COUNTY,CENSDIV,CD2,WWWBLACK,STRATA,WWWBRNUS,W1STATE,WWWAGEC1,USAWT1RV,WWWHISP,DG3,WWWAGE,WWWHOMLN,W3IWER4_A
283,0.7461866191242921,-0.9505688691446686,0.9180587025788578,-1.0,-1.0,1.0,-0.6959370842223493,0.9826848347848395,-0.7530369032909955,0.9077195928439683,-0.49357880899117434,0.03732715214852454,-0.21910046123509108,0
19,-0.9606901857905694,-0.9528157387290019,0.6019994125258806,-1.0,-0.9960300441143902,1.0,-1.0,0.9999999999999999,-0.7534367958648625,0.9077195928439683,-0.4995371102016384,0.11840231636257142,-0.21910046123509108,0
287,-0.5630249804529271,-0.9550626083133351,0.8244115055261239,-1.0,-1.0,1.0,-0.9288363388605498,0.9870136260886295,-0.7534207851476753,0.9077195928439683,-0.4995371102016384,0.060491484781109356,-0.21910046123509108,0
370,0.7090964116037732,-0.9528157387290019,0.8009997062629404,-1.0,-0.9960300441143902,1.0,-0.7024065079622994,0.9913424173924197,-0.7534367958648625,0.9077195928439683,-0.49357880899117434,0.06917810951832867,-0.21910046123509108,0
43,0.2365235322541026,-0.9977531304156667,0.9473234516578372,-0.9943155003146442,-0.9980150220571952,1.0,-0.7865090165816495,0.9783560434810493,-0.7534367958648625,0.9077195928439683,-0.5054954114121024,0.03298383977991489,-0.21910046123509108,0
25,-0.7817844789268898,-0.9303470428856695,0.6663818604996352,-1.0,-0.9960300441143902,1.0,-0.96765288130025,0.9999999999999999,-0.7463990432597198,0.9077195928439683,-0.49357880899117434,0.09958129609859624,-0.21910046123509108,0
403,-0.9879572026543099,-0.10252254446460829,-0.21051681378972686,-0.0445766918685615,-0.04013970929959254,0.5173056444120864,-0.041332506228459076,0.8112950401930412,0.08708022137808324,0.9477357257268793,-0.7516659134616663,-0.4851106220505723,-0.5927277840190661,0
364,-0.1991045913692473,-0.9505688691446686,0.8302644553419197,-0.9943155003146442,-0.9980150220571952,1.0,-0.8641421014610497,0.9870136260886295,-0.7534367958648625,0.9077195928439683,-0.5054954114121024,0.06193925557064592,-0.21910046123509108,0
431,-0.9755975720487801,0.8203414929093464,-0.9383356692083094,0.9179331583816144,0.9196311701629127,0.03921507059838969,0.9198632907783664,0.650315983402689,0.9284843098485984,0.9964261846537633,-0.980470553146888,-0.9601545802827739,-0.9682431723753395,0
24,-0.780766316367503,-0.9303470428856695,0.9297646022104495,-1.0,-1.0,1.0,-0.96765288130025,0.9826848347848395,-0.7533412377077362,0.9077195928439683,-0.49357880899117434,0.03443161056945144,-0.21910046123509108,0
458,-0.982811660113128,0.28208265501432206,-0.5147267294204769,0.35706500926584916,0.3597306080594176,0.3178356470805277,0.3586238022592836,0.7433708777949373,0.43818254616567254,0.9670242581761139,-0.8471871799243361,-0.6829670040542265,-0.7492549711762867,0
0,-0.04892561385969507,-0.9775313041566676,0.9707352509210206,-0.9943155003146442,-0.9980150220571952,1.0,-0.8382644065012497,0.9783560434810493,-0.7534367958648625,0.9077195928439683,-0.5054954114121024,0.027192756621768684,-0.21910046123509108,0
91,-0.560806840591406,-0.9550626083133351,0.6897936597628187,-1.0,-1.0,0.9966265631794642,-0.9288363388605498,0.9999999999999999,-0.7534367958648625,0.9139893952349876,-0.5054954114121024,0.09668575451952315,-0.21673103330536536,0
28,-0.5630249804529271,-0.9550626083133351,0.9063528029472661,-1.0,-1.0,1.0,-0.9288363388605498,0.9826848347848395,-0.7534001563246353,0.9077195928439683,-0.4637873029388541,0.040222693727597646,-0.21910046123509108,0
285,-0.5243348031962289,-0.9550626083133351,0.9063528029472661,-0.9943155003146442,-0.9980150220571952,1.0,-0.9223669151205999,0.9826848347848395,-0.7534367958648625,0.9077195928439683,-0.4995371102016384,0.04311823530667075,-0.21910046123509108,0
296,-0.1977227993243652,-0.9505688691446686,0.9473234516578372,-1.0,-0.9960300441143902,1.0,-0.8641421014610497,0.9783560434810493,-0.7534367958648625,0.9077195928439683,-0.49357880899117434,0.03298383977991489,-0.21910046123509108,0
299,-0.9606901857905694,-0.9528157387290019,0.678087760131227,-1.0,-0.9960300441143902,1.0,-1.0,0.9999999999999999,-0.7534367958648625,0.9077195928439683,-0.4995371102016384,0.09958129609859624,-0.21910046123509108,0
17,-0.12637869427019055,-0.9550626083133351,0.9063528029472661,-0.9943155003146442,-0.9980150220571952,1.0,-0.8512032539811497,0.9826848347848395,-0.7530011782081361,0.9077195928439683,-0.5054954114121024,0.040222693727597646,-0.21910046123509108,0
48,0.7529501275545045,-0.9505688691446686,0.6605289106838395,-1.0,-1.0,1.0,-0.6959370842223493,0.9999999999999999,-0.7533739496377843,0.9077195928439683,-0.4876205077807103,0.1010290668881328,-0.21910046123509108,0
437,-0.9760402416762854,0.7879230211289943,-0.9123446281439755,0.8845396718419243,0.8857120841832249,0.05532043120033736,0.8866518185283996,0.6555586387214265,0.89902957487542,0.99528370436368,-0.9722119290897968,-0.943361093024531,-0.9550651095554911,0
417,-0.9755122620502238,0.8267031892684549,-0.9433647441759192,0.9228047440799836,0.9268848688562485,0.0356304851292053,0.928327361370267,0.6508199280018753,0.9338460501556503,0.9951867970461834,-0.9837669112857399,-0.9635782789668922,-0.9701402765978824,0
341,0.7155690164455892,-0.9528157387290019,0.9297646022104495,-1.0,-0.9960300441143902,0.9966265631794642,-0.7024065079622994,0.9826848347848395,-0.7534367958648625,0.9077195928439683,-0.49357880899117434,0.03732715214852454,-0.21673103330536536,0
367,-0.560806840591406,-0.9550626083133351,0.6897936597628187,-1.0,-1.0,0.9966265631794642,-0.9288363388605498,0.9999999999999999,-0.7534367958648625,0.9139893952349876,-0.5054954114121024,0.09668575451952315,-0.21673103330536536,0
430,-0.9786422521177095,0.5937996053990147,-0.76039424175337,0.6809064528734108,0.6843825705755129,0.15576243295953196,0.6842864749597093,0.6895018950681595,0.7222132947732409,0.9817527832265015,-0.9261652870813413,-0.8435503574206228,-0.8756826214630993,0
339,0.5306270601226881,-0.9977531304156667,0.9004998531314702,-0.9943155003146442,-0.9980150220571952,1.0,-0.7347536266620495,0.9826848347848395,-0.7534367958648625,0.9077195928439683,-0.4995371102016384,0.0445660060962073,-0.21910046123509108,0
347,0.2365235322541026,-0.9977531304156667,0.8829410036840826,-0.9943155003146442,-0.9980150220571952,1.0,-0.7865090165816495,0.9870136260886295,-0.7534367958648625,0.9077195928439683,-0.4876205077807103,0.048909318464816956,-0.21910046123509108,0
344,0.42132003678280583,-0.9775313041566676,0.9590293512894289,-1.0,-0.9960300441143902,1.0,-0.7541618978818996,0.9783560434810493,-0.7466505380450168,0.9077195928439683,-0.49357880899117434,0.027192756621768684,-0.21910046123509108,0
342,-0.1977227993243652,-0.9505688691446686,0.8946469033156743,-0.9943155003146442,-0.9980150220571952,1.0,-0.8641421014610497,0.9826848347848395,-0.7532774039916513,0.9077195928439683,-0.4876205077807103,0.04311823530667075,-0.21910046123509108,0
90,0.7461866191242921,-0.9505688691446686,0.9180587025788578,-1.0,-0.9960300441143902,1.0,-0.6959370842223493,0.9826848347848395,-0.7419471670779642,0.9077195928439683,-0.4995371102016384,0.03732715214852454,-0.21910046123509108,0
22,0.7616045093092922,-0.9505688691446686,0.7190584088417982,-1.0,-0.9960300441143902,1.0,-0.6959370842223493,0.9999999999999999,-0.7520258908763892,0.9077195928439683,-0.4876205077807103,0.08655135899276728,-0.21910046123509108,0
311,-0.8547285537172438,-0.9325939124700028,0.7483231579207774,-1.0,-1.0,1.0,-0.98059172878015,0.9956712086962098,-0.7532555288737174,0.9077195928439683,-0.49357880899117434,0.07931250504508452,-0.21673103330536536,0
323,-0.854401287180298,-0.9325939124700028,0.6663818604996352,-1.0,-0.9960300441143902,1.0,-0.98059172878015,0.9999999999999999,-0.7502468380712923,0.9077195928439683,-0.4995371102016384,0.09958129609859624,-0.21910046123509108,0
447,-0.996196359552773,-0.7200566640651581,0.27660557578849293,-0.6884311332525797,-0.6826020996375574,0.839445401242143,-0.6853754804733689,0.920847543895097,-0.47681279034878965,0.918584724893642,-0.595597312400303,-0.16725081767370778,-0.34177223599250545,0
445,-0.9982692758040346,-0.8728156653601525,0.39745574720358123,-0.8507057809963574,-0.8402799080590784,0.9162122642568061,-0.8417049403392697,0.9478024267843697,-0.6160301463118945,0.9050251081107499,-0.5630713858098451,-0.08892171473710744,-0.2785226313521058,0
298,0.7616045093092922,-0.9505688691446686,0.7190584088417982,-1.0,-0.9960300441143902,1.0,-0.6959370842223493,0.9999999999999999,-0.7520258908763892,0.9077195928439683,-0.4876205077807103,0.08655135899276728,-0.21910046123509108,0
401,-0.9935639841406105,-0.522197059678222,0.12014359267841851,-0.4822889791259266,-0.4768004491400286,0.7355251218505805,-0.47946173162513284,0.885032663760858,-0.29610243687569504,0.9267798666153618,-0.6457949670601706,-0.2689403902203542,-0.4221373790235416,0
318,0.5306270601226881,-0.9977531304156667,0.8536762546051032,-0.9943155003146442,-0.9960300441143902,1.0,-0.7347536266620495,0.9870136260886295,-0.7534367958648625,0.9077195928439683,-0.49357880899117434,0.05614817241249971,-0.21910046123509108,0
56,-0.5630249804529271,-0.9550626083133351,0.865382154236695,-0.9943155003146442,-1.0,0.9966265631794642,-0.9288363388605498,0.9870136260886295,-0.7532539426829186,0.9077195928439683,-0.4876205077807103,0.050357089254353504,-0.21673103330536536,0
47,-0.854401287180298,-0.9325939124700028,0.6663818604996352,-1.0,-0.9960300441143902,1.0,-0.98059172878015,0.9999999999999999,-0.7502468380712923,0.9077195928439683,-0.4995371102016384,0.09958129609859624,-0.21910046123509108,0
279,-0.7796754279110172,-0.9303470428856695,0.6195582619732682,-1.0,-0.9960300441143902,1.0,-0.96765288130025,0.9999999999999999,-0.75149501287463,0.9077195928439683,-0.5054954114121024,0.11116346241488866,-0.21910046123509108,0
393,-0.9982607573993775,-0.8728284363397694,0.39747117532065707,-0.8501183439523041,-0.8406196071575514,0.9168262849903475,-0.842253330021755,0.9480345194619579,-0.616272495027588,0.9067943974436845,-0.5613467119027581,-0.0887956842751582,-0.27875388521861444,0
80,0.7144781279891035,-0.9528157387290019,0.8829410036840826,-0.9943155003146442,-0.9980150220571952,1.0,-0.7024065079622994,0.9826848347848395,-0.7533902100485229,0.9077195928439683,-0.49357880899117434,0.04601377688574385,-0.21910046123509108,0
58,0.5306270601226881,-0.9977531304156667,0.8478233047893073,-0.9943155003146442,-0.9980150220571952,1.0,-0.7347536266620495,0.9870136260886295,-0.7534367958648625,0.9077195928439683,-0.4876205077807103,0.05759594320203626,-0.21910046123509108,0
461,-0.9760439902737037,0.7875569997105016,-0.9123022064038251,0.8825146729153142,0.8860027312831265,0.05547073691804927,0.8869540856104876,0.6565249150883569,0.8984799721666319,0.9929329530008628,-0.974162359934952,-0.9433971459104031,-0.9544466489511532,0
302,-0.04892561385969507,-0.9775313041566676,0.9297646022104495,-1.0,-0.9980150220571952,1.0,-0.8382644065012497,0.9826848347848395,-0.7533468537432828,0.9077195928439683,-0.49357880899117434,0.03443161056945144,-0.21910046123509108,0
282,-0.5630249804529271,-0.9550626083133351,0.9707352509210206,-1.0,-1.0,1.0,-0.9288363388605498,0.9740272521772593,-0.7531906232450356,0.9139893952349876,-0.4995371102016384,0.02429721504269558,-0.21673103330536536,0
82,-0.7793117984255219,-0.9303470428856695,0.6722348103154312,-1.0,-0.9960300441143902,1.0,-0.96765288130025,0.9999999999999999,-0.7534367958648625,0.9077195928439683,-0.4876205077807103,0.1010290668881328,-0.21910046123509108,0
281,0.5306270601226881,-0.9977531304156667,0.7483231579207774,-1.0,-0.9960300441143902,1.0,-0.7347536266620495,0.9956712086962098,-0.7534367958648625,0.9077195928439683,-0.49357880899117434,0.08220804662415764,-0.21910046123509108,0
435,-0.9786346550490519,0.5939378405394571,-0.7607103953536494,0.6827786184191982,0.6839095875500789,0.1564149244929962,0.6829245949255853,0.6885636908494241,0.7226517703054292,0.9838276055475149,-0.924121712321542,-0.8434713591854027,-0.8763302949850278,0
379,-0.9755962448366687,0.8208996447164898,-0.9383554957900218,0.9188586590475498,0.9201942913468824,0.03863876141499867,0.9207171804779295,0.6497353192737887,0.9293133847563313,0.9964836342438482,-0.9811597908403165,-0.9605239456331317,-0.9685455694579236,0
413,-0.9879400487706832,-0.1019485532142893,-0.2110102456093722,-0.043167103178578636,-0.039916181204836976,0.5177647460203987,-0.04181858170599073,0.8110684484180221,0.08748171939091254,0.9494978250788837,-0.7500166888529349,-0.4853066596175027,-0.5933433161007249,0
16,-0.9268362806909585,-0.9303470428856695,0.7366172582891857,-1.0,-0.9960300441143902,1.0,-0.99353057626005,0.9956712086962098,-0.7486167140747668,0.9077195928439683,-0.4995371102016384,0.08220804662415764,-0.21910046123509108,0
446,-0.99412389287242,-0.5636507338324883,0.1525095719074842,-0.525401610475245,-0.5197160260315126,0.7569716115737873,-0.5223634205893439,0.8919808919822707,-0.3333635154225997,0.9234466468398412,-0.6368507646972199,-0.24774730214178436,-0.4051709467266655,0
443,-0.9827919305946264,0.28336585561860694,-0.5159432063101399,0.3583409338015482,0.3609961768820824,0.31725918347345394,0.3592790762275726,0.7429848527311986,0.4391968005979847,0.9670235526128719,-0.847021711964695,-0.6835530401794833,-0.7498684424456895,0
452,-0.9760581279679335,0.7866523000859993,-0.9112659549281066,0.8824222095873022,0.8845463457942069,0.05558727532383678,0.8864411594973167,0.6566783211217286,0.897452580984021,0.9950477831494426,-0.9720390514385564,-0.9426414491457477,-0.9541828649824142,0
313,0.752441046274811,-0.9505688691446686,0.6195582619732682,-1.0,-0.9960300441143902,1.0,-0.6959370842223493,0.9999999999999999,-0.749606919602562,0.9077195928439683,-0.5054954114121024,0.11116346241488866,-0.21910046123509108,0
448,-0.975511498570347,0.8268002829980514,-0.9438898806645191,0.9260376644942989,0.9259315124456082,0.036130509013401535,0.9261285707149989,0.6485745194328949,0.9348277059853698,0.9978548246526607,-0.9810080512663379,-0.9633411958963156,-0.9711186201003601,0
432,-0.9972194517175125,-0.7947283590350583,0.33624157805658245,-0.7702063163902525,-0.7587827459572309,0.8758356251523647,-0.7594224260457484,0.9352969659258944,-0.5452774945706602,0.9091258275662631,-0.5828421590450299,-0.12921534340130783,-0.31001664666292855,0
383,-0.9941162575187977,-0.563926278431629,0.15242673787803246,-0.5251248276612805,-0.5200910565016024,0.7582663512031046,-0.5241322062120921,0.8917758414527343,-0.3334500720106781,0.9239602101795167,-0.6361657432546861,-0.24771701506670418,-0.40544720403274204,0
416,-0.975514714507386,0.8264016227269542,-0.9426211580527759,0.9230569798753481,0.9261735770165143,0.03571778598442421,0.9279467141238489,0.6508458534563848,0.9332791263983202,0.99710196475595,-0.9820216788938321,-0.9632427573794977,-0.970223142943325,0
52,0.34604873328528196,-0.9550626083133351,0.7483231579207774,-1.0,-0.9960300441143902,1.0,-0.7671007453617995,0.9956712086962098,-0.7482632247313532,0.9139893952349876,-0.5054954114121024,0.07931250504508452,-0.21673103330536536,0
78,0.7620408646918866,-0.9505688691446686,0.865382154236695,-1.0,-1.0,1.0,-0.6959370842223493,0.9870136260886295,-0.7533257777031489,0.9139893952349876,-0.5054954114121024,0.050357089254353504,-0.21673103330536536,0
467,-0.9750913515992063,0.8585229163829624,-0.9678872785596326,0.9582175047998964,0.9592329581938253,0.019170979548539302,0.9600326314195478,0.6433109255942098,0.9635170063078173,0.9990603691420182,-0.9900445111084346,-0.9798496179344021,-0.9838764941476366,0
463,-0.9941053757111354,-0.5626469176923563,0.15172481436916335,-0.5254552582879799,-0.5183640748069178,0.7565407694993872,-0.520461566375265,0.8930466510884958,-0.3329636230125846,0.9231411319766657,-0.6374274819051808,-0.24830457548676801,-0.40522037006620304,0
57,-0.5630249804529271,-0.9550626083133351,0.7307643084733899,-1.0,-1.0,1.0,-0.9288363388605498,0.9956712086962098,-0.7534185804094059,0.9077195928439683,-0.5054954114121024,0.08365581741369418,-0.21910046123509108,0
69,0.7541864678051884,-0.9505688691446686,0.8946469033156743,-1.0,-1.0,1.0,-0.6959370842223493,0.9826848347848395,-0.7534367958648625,0.9139893952349876,-0.49357880899117434,0.04601377688574385,-0.21673103330536536,0
319,0.2365235322541026,-0.9977531304156667,0.9473234516578372,-0.9943155003146442,-0.9980150220571952,1.0,-0.7865090165816495,0.9783560434810493,-0.7534367958648625,0.9077195928439683,-0.5054954114121024,0.03298383977991489,-0.21910046123509108,0
405,-0.9940938192003262,-0.5619702100529587,0.15132312514440144,-0.521567461582398,-0.5188843682502391,0.7567806409529959,-0.5222826218934951,0.8907626433157473,-0.33179853922499236,0.9270100416747207,-0.6338507828577831,-0.2483114679502436,-0.40660482012417154,0
382,-0.9972010114035846,-0.7941439281517372,0.3351689555204929,-0.7645663352819155,-0.7600489054029103,0.8770708601893276,-0.7632200387873227,0.93209739123215,-0.5438260296265589,0.9148200255410904,-0.5769462492561612,-0.12897165505323382,-0.31195494905328636,0
386,-0.9801946242101758,0.4770892396971278,-0.6678058913347924,0.5596842542151699,0.562537951314733,0.216725968792415,0.5623499399908036,0.7103775664300965,0.6151636681567836,0.9784672861342517,-0.8946071378104674,-0.783270197336973,-0.8284814160108553,0
31,-0.12666959785858678,-0.9550626083133351,0.8712351040524908,-1.0,-0.9960300441143902,1.0,-0.8512032539811497,0.9870136260886295,-0.7519993261113227,0.9077195928439683,-0.4995371102016384,0.048909318464816956,-0.21910046123509108,0
409,-0.9755388906303444,0.8259319249531296,-0.941922226392949,0.9188928340487099,0.9273670595430383,0.03448702923425617,0.9308955456967216,0.6524196771623694,0.9329177198012171,0.9909991177619283,-0.9885275244927243,-0.9636350976081075,-0.9687107236751933,0
399,-0.9868619929904983,-0.021460936984661005,-0.2757269322410494,0.0396074385272831,0.04445834478233346,0.4762538070585213,0.042197748218825604,0.7974804058056901,0.16115310161168095,0.9504426011671182,-0.7724107770282196,-0.526946682420953,-0.6256207338248744,0
366,0.7461866191242921,-0.9505688691446686,0.9180587025788578,-1.0,-0.9960300441143902,1.0,-0.6959370842223493,0.9826848347848395,-0.7419471670779642,0.9077195928439683,-0.4995371102016384,0.03732715214852454,-0.21910046123509108,0
67,0.31099485088353673,-0.9977531304156667,0.9356175520262454,-0.9943155003146442,-0.9980150220571952,1.0,-0.7735701691017496,0.9783560434810493,-0.7533667169898913,0.9077195928439683,-0.4876205077807103,0.03298383977991489,-0.21910046123509108,0
29,-0.5243348031962289,-0.9550626083133351,0.8770880538682867,-0.9943155003146442,-0.9980150220571952,1.0,-0.9223669151205999,0.9826848347848395,-0.7530718053317635,0.9077195928439683,-0.49357880899117434,0.0474615476752804,-0.21910046123509108,0
292,-0.9268362806909585,-0.9303470428856695,0.7366172582891857,-1.0,-0.9960300441143902,1.0,-0.99353057626005,0.9956712086962098,-0.7486167140747668,0.9077195928439683,-0.4995371102016384,0.08220804662415764,-0.21910046123509108,0
61,-0.8540740206433522,-0.9325939124700028,0.6488230110522476,-1.0,-1.0,1.0,-0.98059172878015,0.9999999999999999,-0.7533931716068667,0.9077195928439683,-0.49357880899117434,0.1039246084672059,-0.21910046123509108,0
293,-0.12637869427019055,-0.9550626083133351,0.9063528029472661,-0.9943155003146442,-0.9980150220571952,1.0,-0.8512032539811497,0.9826848347848395,-0.7530011782081361,0.9077195928439683,-0.5054954114121024,0.040222693727597646,-0.21910046123509108,0
419,-0.9982542893210392,-0.8727389537711794,0.3970007963676988,-0.850368638971905,-0.8405206550863364,0.9169790486183405,-0.8422937787274655,0.9485296667452906,-0.6165209498994388,0.906810137333849,-0.5608037360665125,-0.08874219588672794,-0.2786867099699964,0
363,0.71011457416316,-0.9528157387290019,0.9414705018420413,-1.0,-0.9960300441143902,1.0,-0.7024065079622994,0.9783560434810493,-0.7521422154993856,0.9077195928439683,-0.49357880899117434,0.031536068990378335,-0.21910046123509108,0
13,0.4196473411495274,-0.9775313041566676,0.8361174051577156,-0.9943155003146442,-0.9960300441143902,1.0,-0.7541618978818996,0.9870136260886295,-0.7503167767938251,0.9077195928439683,-0.5054954114121024,0.05759594320203626,-0.21910046123509108,0
429,-0.9941297377103719,-0.564768820241245,0.15341005148748937,-0.527473751820968,-0.5206580545956165,0.75798244326268,-0.5234392228952212,0.8931844853361335,-0.334931605516574,0.9233591016888388,-0.6364317761851285,-0.2472202495981936,-0.4045636578940299,0
95,0.782040486394127,-0.9325939124700028,0.9707352509210206,-1.0,-0.9960300441143902,1.0,-0.6894676604823994,0.9740272521772593,-0.748871290056891,0.9077195928439683,-0.4995371102016384,0.02429721504269558,-0.21910046123509108,0
434,-0.9941131758565626,-0.5627331432325876,0.15274938870272448,-0.5271715112332969,-0.5178709803106277,0.75579655029847,-0.5186775785543973,0.8940124733471465,-0.33340219585403436,0.9218852787353747,-0.6394368948046311,-0.2484857014740637,-0.40468188343922956,0
277,-0.7799663314994134,-0.9303470428856695,0.9297646022104495,-1.0,-0.9960300441143902,1.0,-0.96765288130025,0.9826848347848395,-0.7484005379465579,0.9077195928439683,-0.5054954114121024,0.03443161056945144,-0.21910046123509108,0
297,-0.8541467465404513,-0.9325939124700028,0.7190584088417982,-1.0,-1.0,1.0,-0.98059172878015,0.9999999999999999,-0.7534367958648625,0.9139893952349876,-0.4876205077807103,0.08944690057184039,-0.21673103330536536,0
451,-0.9972269769325042,-0.7961157674045652,0.3360798284268349,-0.76552648801121,-0.7625003695179886,0.8782875515157405,-0.7661044337704394,0.9317811791240181,-0.5453333500867446,0.9154240624181903,-0.5752588681450608,-0.12776211607818644,-0.3113896176350863,0
371,0.782040486394127,-0.9325939124700028,0.9707352509210206,-1.0,-0.9960300441143902,1.0,-0.6894676604823994,0.9740272521772593,-0.748871290056891,0.9077195928439683,-0.4995371102016384,0.02429721504269558,-0.21910046123509108,0
343,0.31099485088353673,-0.9977531304156667,0.9356175520262454,-0.9943155003146442,-0.9980150220571952,1.0,-0.7735701691017496,0.9783560434810493,-0.7533667169898913,0.9077195928439683,-0.4876205077807103,0.03298383977991489,-0.21910046123509108,0
307,-0.12666959785858678,-0.9550626083133351,0.8712351040524908,-1.0,-0.9960300441143902,1.0,-0.8512032539811497,0.9870136260886295,-0.7519993261113227,0.9077195928439683,-0.4995371102016384,0.048909318464816956,-0.21910046123509108,0
398,-0.9868422090962495,-0.019630761323179202,-0.27694349843963906,0.04372353117970107,0.045557085319644086,0.47528798987310084,0.04233288983717265,0.7951124870793809,0.16340814643700974,0.9525299562047029,-0.770926179401862,-0.5276838667356325,-0.6271487718806289,0
424,-0.981278572545805,0.395913396233065,-0.60367109701459,0.4749240061601743,0.47841748408891904,0.2593419636268399,0.47863044779160435,0.7251929894136295,0.5414392523885134,0.9740305370461885,-0.8756218487075986,-0.7417623684483876,-0.7953126065995813,0
361,-0.9606901857905694,-0.9528157387290019,0.6956466095786147,-1.0,-0.9960300441143902,1.0,-1.0,0.9999999999999999,-0.7507419959527395,0.9077195928439683,-0.4637873029388541,0.09234244215091349,-0.21910046123509108,0
375,-0.9972126680656422,-0.7949358317415036,0.3356556110253299,-0.7701910070305957,-0.7591522790900311,0.8766436470714681,-0.760685294360952,0.9354686477533926,-0.5456181499677548,0.90946766688428,-0.5816452381491927,-0.1289918906190788,-0.3100653288331461,0
301,-0.7817844789268898,-0.9303470428856695,0.6663818604996352,-1.0,-0.9960300441143902,1.0,-0.96765288130025,0.9999999999999999,-0.7463990432597198,0.9077195928439683,-0.49357880899117434,0.09958129609859624,-0.21910046123509108,0
365,0.7146963056804005,-0.9528157387290019,0.8302644553419197,-1.0,-0.9960300441143902,1.0,-0.7024065079622994,0.9870136260886295,-0.7534367958648625,0.9077195928439683,-0.4995371102016384,0.06193925557064592,-0.21673103330536536,0
23,-0.9606901857905694,-0.9528157387290019,0.678087760131227,-1.0,-0.9960300441143902,1.0,-1.0,0.9999999999999999,-0.7534367958648625,0.9077195928439683,-0.4995371102016384,0.09958129609859624,-0.21910046123509108,0
314,-0.05067103539007245,-0.9775313041566676,0.9414705018420413,-1.0,-0.9960300441143902,1.0,-0.8382644065012497,0.9783560434810493,-0.7506485236164663,0.9077195928439683,-0.49357880899117434,0.031536068990378335,-0.21910046123509108,0
11,-0.5630249804529271,-0.9550626083133351,0.8244115055261239,-1.0,-1.0,1.0,-0.9288363388605498,0.9870136260886295,-0.7534207851476753,0.9077195928439683,-0.4995371102016384,0.060491484781109356,-0.21910046123509108,0
353,0.31099485088353673,-0.9977531304156667,0.8946469033156743,-0.9943155003146442,-0.9980150220571952,1.0,-0.7735701691017496,0.9826848347848395,-0.7533846561093781,0.9077195928439683,-0.49357880899117434,0.04311823530667075,-0.21673103330536536,0
449,-0.9817385547453418,0.3613975353277865,-0.5776002137698466,0.4404925190141815,0.44201971990294164,0.27780799906439835,0.43958932742514056,0.7291426746125597,0.5106132353026858,0.9719793690318337,-0.865834782560668,-0.7238317572640489,-0.7819654487109565,0
334,0.5306270601226881,-0.9977531304156667,0.8478233047893073,-0.9943155003146442,-0.9980150220571952,1.0,-0.7347536266620495,0.9870136260886295,-0.7534367958648625,0.9077195928439683,-0.4876205077807103,0.05759594320203626,-0.21910046123509108,0
324,0.7529501275545045,-0.9505688691446686,0.6605289106838395,-1.0,-1.0,1.0,-0.6959370842223493,0.9999999999999999,-0.7533739496377843,0.9077195928439683,-0.4876205077807103,0.1010290668881328,-0.21910046123509108,0
26,-0.04892561385969507,-0.9775313041566676,0.9297646022104495,-1.0,-0.9980150220571952,1.0,-0.8382644065012497,0.9826848347848395,-0.7533468537432828,0.9077195928439683,-0.49357880899117434,0.03443161056945144,-0.21910046123509108,0
331,-0.0906702787945537,-1.0,0.7834408568155526,-1.0,-0.9960300441143902,1.0,-0.8447338302411997,0.9913424173924197,-0.7469988080983255,0.9077195928439683,-0.5054954114121024,0.07062588030786522,-0.21910046123509108,0
372,-0.9868437837734954,-0.020094836437521302,-0.27603567320041833,0.043628986125730185,0.044631594199948665,0.47548230634034816,0.04260613454103268,0.7960298683693667,0.1623552602278936,0.9552811087280579,-0.7684810720905488,-0.5271686550908331,-0.6269733497566814,0
10,-0.7799663314994134,-0.9303470428856695,0.9356175520262454,-1.0,-0.9960300441143902,1.0,-0.96765288130025,0.9783560434810493,-0.7505241213795155,0.9077195928439683,-0.5054954114121024,0.03298383977991489,-0.21910046123509108,0
81,0.31099485088353673,-0.9977531304156667,0.9004998531314702,-1.0,-1.0,1.0,-0.7735701691017496,0.9826848347848395,-0.7534367958648625,0.9077195928439683,-0.4876205077807103,0.0445660060962073,-0.21910046123509108,0
278,-0.5604795740544601,-0.9550626083133351,0.9648823011052248,-1.0,-0.9960300441143902,1.0,-0.9288363388605498,0.9783560434810493,-0.7534367958648625,0.9077195928439683,-0.4995371102016384,0.028640527411305232,-0.21910046123509108,0
34,0.2365235322541026,-0.9977531304156667,0.9063528029472661,-0.9943155003146442,-0.9980150220571952,1.0,-0.7865090165816495,0.9826848347848395,-0.7534107259871203,0.9077195928439683,-0.4995371102016384,0.040222693727597646,-0.21910046123509108,0
369,-0.6002606397676442,-0.9550626083133351,0.8361174051577156,-0.9943155003146442,-0.9980150220571952,1.0,-0.9353057626004999,0.9870136260886295,-0.7534367958648625,0.9077195928439683,-0.5054954114121024,0.060491484781109356,-0.21910046123509108,0
65,0.7155690164455892,-0.9528157387290019,0.9297646022104495,-1.0,-0.9960300441143902,0.9966265631794642,-0.7024065079622994,0.9826848347848395,-0.7534367958648625,0.9077195928439683,-0.49357880899117434,0.03732715214852454,-0.21673103330536536,0
84,0.5301907047400938,-0.9977531304156667,0.9239116523946537,-1.0,-0.9960300441143902,1.0,-0.7347536266620495,0.9826848347848395,-0.7534367958648625,0.9139893952349876,-0.49357880899117434,0.03877492293806109,-0.21910046123509108,0
